"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Garrett Richards","Angels","23","14.0","92","161","253","60.7 %","94.5","33.7 %","85.8","","","","","5.6 %","85.7","","","","","0.4 %","9784"
"Barry Zito","Giants","33","53.2","351","516","867","51.2 %","84.1","8.5 %","80.1","","","22.1 %","70.7","18.1 %","74.4","","","","","2.1 %","944"
"Zach Stewart","- - -","24","67.1","388","687","1075","64.4 %","90.8","23.6 %","83.8","","","6.6 %","76.9","5.3 %","83.7","","","","","0.5 %","7397"
"Dan Cortes","Mariners","24","10.2","82","109","191","79.6 %","94.7","3.1 %","82.7","","","17.3 %","79.4","","","","","","","","4027"
"Armando Galarraga","Diamondbacks","29","42.2","292","446","738","57.9 %","90.2","36.6 %","85.6","","","","","5.5 %","84.4","","","","","1.2 %","4222"
"Junichi Tazawa","Red Sox","25","3.0","22","32","54","59.3 %","91.8","","","","","25.9 %","75.4","","","14.8 %","84.5","","","","4079"
"Yhency Brazoban","Diamondbacks","30","6.0","44","77","121","73.1 %","92.7","26.9 %","85.0","","","","","","","","","","","1.7 %","2150"
"Horacio Ramirez","Angels","31","9.0","45","87","132","70.5 %","90.7","9.1 %","80.4","9.9 %","87.5","","","10.6 %","85.0","","","","","","110"
"Eric Stults","Rockies","31","12.0","67","125","192","53.2 %","90.6","17.7 %","81.5","","","7.0 %","72.3","22.0 %","80.8","","","","","3.1 %","8011"
"D.J. Carrasco","Mets","34","49.1","316","537","853","36.9 %","88.1","11.1 %","77.2","32.6 %","86.5","15.5 %","75.4","3.9 %","83.1","","","","","1.8 %","1666"
"Aaron Cook","Rockies","32","97.0","566","910","1476","72.3 %","88.2","14.4 %","84.2","","","13.1 %","72.9","0.2 %","81.3","","","","","1.3 %","1571"
"Josh Lueke","Mariners","26","32.2","204","347","551","62.2 %","93.6","1.3 %","85.9","","","16.6 %","79.4","","","19.9 %","81.9","","","0.7 %","5722"
"Clay Rapada","Orioles","30","16.1","106","179","285","52.6 %","85.4","46.3 %","76.0","","","","","1.1 %","77.7","","","","","","4831"
"Kyle Drabek","Blue Jays","23","78.2","668","805","1473","62.2 %","93.5","","","19.5 %","90.9","9.6 %","81.8","8.8 %","86.2","","","","","","4359"
"Chuck James","Twins","29","10.1","75","133","208","71.0 %","88.0","5.3 %","78.3","","","","","23.7 %","77.9","","","","","0.5 %","4886"
"Felix Doubront","Red Sox","23","10.1","76","102","178","67.4 %","93.4","","","5.6 %","89.2","16.3 %","76.5","10.7 %","87.5","","","","","","1478"
"Zach McAllister","Indians","23","17.2","129","210","339","64.5 %","91.0","22.1 %","84.7","","","6.6 %","78.1","6.9 %","79.9","","","","","1.2 %","2895"
"Robinson Tejeda","Royals","29","7.1","52","88","140","62.1 %","90.2","15.7 %","79.9","","","","","22.1 %","78.4","","","","","","2575"
"Trystan Magnuson","Athletics","26","14.2","92","157","249","58.5 %","92.9","11.7 %","84.7","29.0 %","87.9","","","0.8 %","86.0","","","","","0.4 %","3646"
"Zach Putnam","Indians","23","7.1","36","78","114","52.6 %","91.7","14.0 %","83.3","","","","","","","33.3 %","85.6","","","","9080"
"J.P. Howell","Rays","28","30.2","215","323","538","41.0 %","86.5","","","","","44.6 %","78.9","14.4 %","80.3","","","","","0.7 %","8245"
"Liam Hendriks","Twins","22","23.1","135","242","377","61.8 %","90.0","21.5 %","80.1","","","9.8 %","73.7","6.9 %","81.0","","","","","","3548"
"Greg Reynolds","Rockies","25","32.0","194","321","515","55.3 %","88.9","","","20.1 %","85.0","12.1 %","75.5","12.5 %","82.4","","","","","0.6 %","5712"
"Tony Pena","White Sox","29","20.1","130","212","342","49.4 %","92.7","33.8 %","84.7","","","","","16.8 %","84.3","","","","","2.3 %","4573"
"Merkin Valdez","Rangers","29","4.1","35","50","85","65.9 %","94.9","9.4 %","81.0","","","","","","","24.7 %","84.4","","","","7019"
"Danys Baez","Phillies","33","36.0","241","347","588","65.4 %","92.4","","","","","20.4 %","76.8","","","14.2 %","88.4","","","1.7 %","367"
"Dan Runzler","Giants","26","27.1","184","313","497","75.3 %","95.1","24.1 %","85.0","","","","","0.6 %","87.3","","","","","1.6 %","4080"
"Bobby Jenks","Red Sox","30","15.2","112","180","292","66.1 %","94.1","20.2 %","86.7","","","4.8 %","82.3","8.9 %","84.7","","","","","","8645"
"Casey Coleman","Cubs","23","84.1","615","898","1513","58.4 %","89.6","12.9 %","80.0","0.2 %","86.7","13.4 %","76.2","15.1 %","81.8","","","","","0.7 %","8270"
"John Lackey","Red Sox","32","160.0","1039","1805","2844","51.2 %","91.6","23.7 %","86.4","","","17.8 %","79.6","7.3 %","84.1","","","","","0.2 %","1507"
"Dustin McGowan","Blue Jays","29","21.0","161","215","376","64.6 %","93.0","20.5 %","86.9","","","5.9 %","80.2","9.0 %","86.4","","","","","","8600"
"Jeff Locke","Pirates","23","16.2","124","170","294","69.6 %","89.9","","","","","14.3 %","75.0","16.0 %","79.3","","","","","0.3 %","2929"
"Randy Williams","Red Sox","35","8.1","53","89","142","75.2 %","93.3","","","17.7 %","86.9","4.3 %","75.0","2.8 %","78.5","","","","","0.7 %","2362"
"Chad Gaudin","Nationals","28","8.1","88","108","196","66.3 %","92.1","25.0 %","80.4","","","","","8.7 %","87.9","","","","","","1783"
"Doug Davis","Cubs","35","45.2","351","516","867","32.0 %","84.6","","","39.5 %","81.6","15.5 %","69.4","13.0 %","78.3","","","","","0.5 %","1244"
"Andrew Oliver","Tigers","23","9.2","85","104","189","60.3 %","94.0","27.5 %","83.8","","","","","12.2 %","85.8","","","","","","10257"
"Brian Broderick","Nationals","24","12.1","75","115","190","61.6 %","89.5","","","","","21.1 %","76.7","17.4 %","81.7","","","","","","3773"
"Michael Kirkman","Rangers","24","27.1","187","304","491","68.7 %","93.4","22.4 %","81.7","","","","","8.9 %","85.0","","","","","1.6 %","9877"
"Josh Kinney","White Sox","32","17.2","117","191","308","46.1 %","90.3","40.1 %","82.8","","","13.8 %","78.3","","","","","","","1.3 %","3638"
"Mitch Talbot","Indians","27","63.2","438","676","1114","44.8 %","89.7","12.8 %","83.4","28.4 %","89.6","0.1 %","","14.0 %","79.2","","","","","0.9 %","4961"
"Kevin Slowey","Twins","27","59.1","272","638","910","64.7 %","89.1","16.4 %","81.5","","","12.9 %","75.1","6.0 %","83.3","","","","","","9918"
"Michael Wuertz","Athletics","32","33.2","284","370","654","37.2 %","88.7","61.3 %","84.0","","","0.6 %","77.3","0.9 %","82.2","","","","","2.9 %","1856"
"Lance Pendleton","- - -","27","18.2","144","212","356","69.7 %","88.8","12.1 %","84.4","","","12.4 %","76.2","5.9 %","82.8","","","","","","4214"
"Mason Tobin","Rangers","23","5.1","49","45","94","69.2 %","92.6","9.6 %","81.9","","","","","21.3 %","80.8","","","","","","2534"
"Brayan Villarreal","Tigers","24","16.0","120","198","318","62.3 %","94.3","37.7 %","87.4","","","","","","","","","","","2.5 %","5180"
"Kyle Davies","Royals","27","61.1","508","671","1179","49.2 %","92.0","","","20.3 %","87.9","16.8 %","77.1","13.7 %","83.2","","","","","1.2 %","3642"
"Dellin Betances","Yankees","23","2.2","41","30","71","70.4 %","93.3","","","","","21.1 %","83.5","8.5 %","86.5","","","","","","6216"
"Ramon Troncoso","Dodgers","28","22.2","123","230","353","70.2 %","91.8","17.6 %","84.9","","","12.2 %","77.0","","","","","","","0.3 %","4685"
"Chad Reineke","Reds","29","6.2","53","56","109","49.5 %","87.0","44.0 %","79.4","","","","","6.4 %","79.4","","","","","","7641"
"Tommy Hottovy","Red Sox","29","4.0","33","39","72","52.8 %","85.8","","","","","38.9 %","74.2","8.3 %","77.7","","","","","","7542"
"Kam Mickolio","Diamondbacks","27","6.2","41","81","122","84.4 %","91.8","13.9 %","80.5","","","","","1.6 %","80.0","","","","","","9513"
"John Gaub","Cubs","26","2.2","23","30","53","43.4 %","91.6","49.1 %","85.1","","","7.6 %","76.5","","","","","","","","2857"
"Brian Bruney","White Sox","29","19.2","159","241","400","68.1 %","94.2","18.3 %","86.9","","","","","13.6 %","86.1","","","","","0.5 %","1929"
"Aaron Heilman","Diamondbacks","32","35.1","260","396","656","56.1 %","90.6","16.3 %","83.0","","","","","27.6 %","81.2","","","","","","1751"
"Josh Stinson","Mets","23","13.0","100","136","236","64.4 %","93.0","28.0 %","86.4","","","5.9 %","79.8","1.7 %","85.8","","","","","","3219"
"Jairo Asencio","Braves","28","10.1","71","119","190","48.4 %","92.5","19.0 %","82.6","","","","","32.6 %","86.3","","","","","3.2 %","3332"
"Chris Hatcher","Marlins","26","10.1","85","115","200","71.1 %","93.6","15.2 %","86.2","","","0.5 %","82.0","13.2 %","86.8","","","","","1.5 %","3299"
"Alex White","- - -","22","51.1","367","541","908","71.8 %","92.4","12.9 %","85.2","","","","","","","15.3 %","87.8","","","1.7 %","10054"
"Ryan Cook","Diamondbacks","24","7.2","62","100","162","67.9 %","94.7","17.9 %","84.5","","","","","14.2 %","89.0","","","","","","8855"
"Aaron Thompson","Pirates","24","7.2","67","87","154","57.8 %","88.2","16.9 %","83.8","","","","","25.3 %","82.2","","","","","","999"
"Esmil Rogers","Rockies","25","83.0","581","933","1514","59.6 %","94.0","17.3 %","85.4","","","14.2 %","80.9","8.9 %","85.4","","","","","1.6 %","6317"
"Josh Judy","Indians","25","14.0","99","156","255","60.8 %","90.9","37.7 %","81.1","","","","","1.6 %","83.3","","","","","","1975"
"Evan Scribner","Padres","25","14.0","74","154","228","58.6 %","89.0","","","4.0 %","87.2","37.0 %","70.6","0.4 %","80.0","","","","","0.4 %","7525"
"Jose Ascanio","Pirates","26","6.1","46","64","110","59.1 %","92.5","","","","","27.3 %","77.4","13.6 %","82.5","","","","","","3951"
"Scott Proctor","- - -","34","40.1","329","463","792","67.4 %","93.8","20.6 %","82.8","","","10.6 %","75.9","1.4 %","87.5","","","","","3.3 %","1911"
"Ryan Tucker","Rangers","24","5.0","42","54","96","72.9 %","93.1","16.7 %","83.3","","","","","10.4 %","82.5","","","","","","1062"
"Neil Wagner","Athletics","27","5.0","32","73","105","69.5 %","95.3","15.2 %","86.0","","","","","15.2 %","83.3","","","","","","8162"
"P.J. Walters","- - -","26","5.0","39","62","101","52.5 %","88.8","20.8 %","77.4","5.9 %","85.2","2.0 %","70.0","18.8 %","77.2","","","","","","9557"
"Jordan Smith","Reds","25","20.0","118","210","328","52.5 %","90.7","34.0 %","82.2","","","","","13.6 %","83.6","","","","","1.2 %","9515"
"Sean O'Sullivan","Royals","23","58.1","365","585","950","57.4 %","91.5","23.9 %","79.1","","","7.9 %","71.1","10.8 %","76.5","","","","","0.8 %","9137"
"Zach Braddock","Brewers","23","17.1","147","218","365","77.9 %","91.5","20.7 %","80.2","","","","","1.4 %","84.4","","","","","0.8 %","4553"
"Michael Kohn","Angels","25","12.1","89","153","242","68.5 %","93.4","27.8 %","81.3","","","","","","","3.7 %","86.9","","","0.4 %","8505"
"Fernando Abad","Astros","25","19.2","176","262","438","56.4 %","90.2","","","","","22.2 %","77.1","21.5 %","73.8","","","","","","4994"
"Barry Enright","Diamondbacks","25","37.2","240","401","641","64.6 %","88.8","14.9 %","80.5","","","11.0 %","74.4","9.6 %","79.6","","","","","0.3 %","2412"
"Kevin Jepsen","Angels","26","13.0","93","134","227","70.6 %","93.7","","","15.2 %","90.7","14.2 %","82.9","","","","","","","7.1 %","6475"
"Kyle Weiland","Red Sox","24","24.2","187","258","445","59.6 %","92.5","","","20.0 %","85.9","12.8 %","78.7","7.6 %","84.6","","","","","","7874"
"Cory Gearrin","Braves","25","18.1","127","182","309","66.8 %","89.6","29.2 %","79.7","","","","","4.0 %","80.9","","","","","3.6 %","7947"
"Andrew Carpenter","- - -","26","14.2","109","158","267","52.7 %","90.4","25.8 %","83.8","","","","","","","21.6 %","85.2","","","1.1 %","9533"
"Cody Eppley","Rangers","25","9.0","64","111","175","60.2 %","87.8","35.1 %","79.4","","","","","4.7 %","79.4","","","","","2.3 %","9095"
"Rick VandenHurk","Orioles","26","9.0","97","101","198","65.7 %","93.0","16.7 %","82.0","","","9.1 %","72.1","8.6 %","84.8","","","","","","5099"
"Jordan Norberto","Athletics","24","6.2","67","73","140","67.9 %","92.4","22.9 %","83.2","","","0.7 %","83.0","8.6 %","84.0","","","","","","8432"
"Jeff Manship","Twins","26","3.1","38","45","83","60.8 %","90.0","7.6 %","83.2","","","20.3 %","79.9","11.4 %","82.7","","","","","4.8 %","6865"
"Ross Ohlendorf","Pirates","28","38.2","246","417","663","68.2 %","91.2","24.0 %","80.8","","","","","7.8 %","82.4","","","","","1.4 %","8268"
"Vin Mazzaro","Royals","24","28.1","199","295","494","60.6 %","91.9","24.8 %","84.1","","","8.1 %","79.9","6.5 %","84.7","","","","","0.4 %","5231"
"Corey Kluber","Indians","25","4.1","29","60","89","43.8 %","92.0","34.8 %","84.8","","","12.4 %","80.8","9.0 %","82.0","","","","","","2429"
"Mitch Atkins","Orioles","25","10.2","92","139","231","55.4 %","90.9","24.7 %","85.1","","","15.2 %","77.6","4.8 %","83.4","","","","","","8369"
"Ryan Franklin","Cardinals","38","27.2","165","320","485","43.4 %","91.0","6.5 %","85.0","22.0 %","89.4","9.2 %","77.4","4.0 %","82.1","12.8 %","83.2","2.1 %","76.6","1.7 %","1076"
"Jacob Turner","Tigers","20","12.2","96","145","241","53.1 %","91.7","","","10.4 %","90.2","22.4 %","78.9","14.1 %","86.6","","","","","","10185"
"Nelson Figueroa","Astros","37","29.0","225","326","551","45.2 %","86.9","35.9 %","81.5","","","16.0 %","74.3","2.9 %","79.3","","","","","","683"
"Anthony Vasquez","Mariners","24","29.1","207","350","557","57.1 %","85.2","","","","","11.1 %","69.4","31.8 %","73.7","","","","","1.6 %","6577"
"Alan Johnson","Rockies","27","4.0","40","53","93","48.4 %","87.6","23.7 %","81.5","","","19.4 %","79.3","8.6 %","83.0","","","","","","917"
"Edgar Gonzalez","Rockies","28","2.0","12","22","34","55.9 %","91.3","11.8 %","82.8","","","2.9 %","78.0","29.4 %","79.5","","","","","","1727"
"Zach Kroenke","Diamondbacks","27","4.0","23","48","71","67.1 %","91.2","14.3 %","80.4","","","1.4 %","74.0","17.1 %","82.7","","","","","1.4 %","4383"
"Jay Buente","- - -","27","5.0","44","53","97","53.6 %","88.6","","","","","11.3 %","75.6","","","35.1 %","81.6","","","","9494"
"Jose Valdez","Astros","28","14.0","102","161","263","60.2 %","93.6","","","","","6.2 %","82.9","","","33.6 %","82.9","","","1.5 %","3217"
"Rommie Lewis","Blue Jays","28","5.0","51","91","142","68.3 %","92.2","20.4 %","87.2","","","8.5 %","79.8","2.8 %","83.0","","","","","","3588"
"Hong-Chih Kuo","Dodgers","29","27.0","224","310","534","72.6 %","92.5","21.4 %","83.7","","","1.6 %","74.0","4.5 %","83.6","","","","","3.6 %","7016"
"Brad Thomas","Tigers","33","11.0","88","123","211","64.0 %","90.0","6.2 %","84.6","","","20.9 %","76.9","9.0 %","83.2","","","","","","757"
"Matt Maloney","Reds","27","18.2","128","234","362","46.8 %","87.1","11.1 %","81.7","","","10.3 %","71.2","31.8 %","78.9","","","","","0.8 %","9920"
"Mike Crotta","Pirates","26","10.2","85","126","211","86.1 %","92.7","13.9 %","85.1","","","","","","","","","","","1.0 %","9337"
"Brian Tallet","- - -","33","13.1","123","176","299","47.5 %","88.7","12.9 %","78.7","27.8 %","85.3","","","11.9 %","83.3","","","","","1.3 %","1646"
"Bryan Augenstein","Cardinals","24","5.2","44","69","113","53.5 %","88.5","41.6 %","76.5","","","","","5.0 %","79.8","","","","","10.6 %","936"
"Steve Edlefsen","Giants","26","11.1","101","130","231","73.6 %","90.4","23.8 %","80.7","","","","","2.6 %","79.3","","","","","","2185"
"Pedro Viola","Orioles","28","3.2","35","62","97","63.9 %","92.7","35.1 %","79.5","","","","","1.0 %","87.0","","","","","","5971"
"Brad Mills","Blue Jays","26","18.1","147","229","376","63.3 %","85.6","","","9.4 %","81.7","10.2 %","71.0","17.0 %","75.4","","","","","1.3 %","4420"
"Dane de la Rosa","Rays","28","7.1","46","83","129","63.6 %","94.0","","","","","36.4 %","83.2","","","","","","","","10095"
"Lance Cormier","Dodgers","30","13.2","105","162","267","18.7 %","88.1","","","55.4 %","86.4","21.4 %","75.7","4.5 %","81.7","","","","","","4346"
"Dusty Hughes","Twins","29","12.2","113","175","288","51.1 %","88.9","11.8 %","82.9","","","5.7 %","73.1","31.4 %","81.4","","","","","2.8 %","6164"
"Enrique Gonzalez","Tigers","28","9.0","86","102","188","51.1 %","92.6","18.9 %","86.6","19.4 %","89.0","3.9 %","79.7","6.7 %","87.1","","","","","4.3 %","2568"
"Scott Maine","Cubs","26","7.0","70","87","157","51.0 %","91.2","17.8 %","79.1","","","","","31.2 %","84.2","","","","","","885"
"Bruce Billings","- - -","25","7.0","63","90","153","73.2 %","93.3","20.9 %","86.5","","","","","5.9 %","86.4","","","","","","3044"
"Pat Misch","Mets","29","7.0","53","84","137","51.1 %","85.6","","","11.7 %","83.1","9.5 %","74.5","27.7 %","79.9","","","","","","5909"
"Matt Daley","Rockies","29","6.0","32","70","102","71.6 %","87.9","","","","","13.7 %","75.5","14.7 %","78.9","","","","","","7952"
"Jesse Chavez","Royals","27","7.2","64","94","158","56.1 %","92.5","33.6 %","87.6","","","4.5 %","75.3","5.8 %","85.9","","","","","1.9 %","5448"
"Brian Matusz","Orioles","24","49.2","368","576","944","63.0 %","88.0","8.3 %","81.8","","","12.3 %","73.3","16.4 %","81.2","","","","","0.4 %","2646"
"Rob Delaney","Rays","26","5.0","49","61","110","75.7 %","89.6","14.0 %","83.9","","","","","10.3 %","82.5","","","","","2.7 %","5100"
"Blaine Boyer","Mets","29","6.2","38","81","119","83.2 %","93.0","8.4 %","84.0","","","0.8 %","77.0","7.6 %","84.4","","","","","","2237"
"Robbie Weinhardt","Tigers","25","1.2","7","21","28","74.1 %","87.5","25.9 %","77.0","","","","","","","","","","","3.6 %","8479"
"Brandon Lyon","Astros","31","13.1","112","170","282","30.6 %","90.1","","","39.6 %","89.0","25.2 %","77.5","4.7 %","85.9","","","","","1.4 %","1312"
"Mark DiFelice","Brewers","34","3.0","17","35","52","17.3 %","85.6","","","76.9 %","81.0","5.8 %","71.3","","","","","","","","2468"
"Shane Lindsay","White Sox","26","6.0","59","91","150","70.7 %","95.8","","","13.3 %","91.0","8.0 %","83.1","8.0 %","88.8","","","","","","3881"
"Maikel Cleto","Cardinals","22","4.1","42","63","105","61.0 %","98.4","18.1 %","84.9","","","8.6 %","83.6","12.4 %","91.6","","","","","","5529"
"Amauri Sanit","Yankees","31","7.0","62","95","157","60.8 %","90.6","27.5 %","81.8","","","3.3 %","69.4","8.5 %","80.7","","","","","2.6 %","5436"
"Kelvin Herrera","Royals","21","2.0","10","22","32","71.9 %","96.2","","","","","9.4 %","80.0","18.8 %","83.3","","","","","","6033"
"Danny Farquhar","Blue Jays","24","2.0","15","28","43","69.8 %","90.6","25.6 %","82.4","","","","","4.7 %","80.5","","","","","","8501"
"Wil Ledezma","Blue Jays","30","6.0","68","84","152","72.4 %","93.7","14.5 %","82.5","","","","","13.2 %","82.4","","","","","","1669"
"Daryl Thompson","Reds","25","3.0","36","43","79","55.7 %","91.1","13.9 %","82.8","","","10.1 %","66.0","20.3 %","79.7","","","","","","6603"
"Dennys Reyes","Red Sox","34","1.2","22","17","39","69.2 %","88.5","20.5 %","82.6","","","","","10.3 %","83.3","","","","","","444"
"Darnell McDonald","Red Sox","32","1.0","13","11","24","100.0 %","84.8","","","","","","","","","","","","","","1867"
"Skip Schumaker","Cardinals","31","1.0","9","12","21","38.1 %","91.0","","","","","","","61.9 %","82.8","","","","","","3704"
"Elih Villanueva","Marlins","24","3.0","40","52","92","65.5 %","89.1","17.2 %","81.9","","","2.3 %","72.0","14.9 %","82.0","","","","","5.4 %","8796"
"Scott Kazmir","Angels","27","1.2","28","35","63","68.3 %","86.5","15.9 %","81.1","","","","","15.9 %","78.1","","","","","","4897"
"Xavier Cedeno","Astros","24","1.2","13","23","36","47.2 %","88.3","","","","","41.7 %","74.8","11.1 %","81.3","","","","","","36"
"Mark Worrell","Orioles","28","2.0","19","27","46","66.7 %","88.5","33.3 %","73.2","","","","","","","","","","","8.7 %","8045"
