"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Juan Acevedo","- - -","33","38.1","247","418","665","79.5 %","91.5","7.9 %","82.9","","","3.8 %","77.2","7.5 %","80.1","1.2 %","86.0","","","1.5 %","458"
"Carlton Loewer","Padres","29","21.2","143","221","364","64.3 %","87.2","8.8 %","80.5","","","13.5 %","73.9","13.5 %","78.2","","","","","","1713"
"Mickey Callaway","- - -","28","60.2","438","650","1088","57.6 %","88.6","3.1 %","81.6","","","19.7 %","76.3","16.4 %","80.8","3.3 %","83.0","","","6.4 %","7"
"Aaron Heilman","Mets","24","65.1","471","733","1204","58.5 %","89.4","20.3 %","82.0","","","1.0 %","80.5","19.4 %","81.1","0.8 %","80.8","","","0.2 %","1751"
"Anthony Ferrari","Expos","25","4.0","62","62","124","56.0 %","86.5","30.0 %","75.8","","","12.0 %","75.7","2.0 %","76.0","","","","","59.7 %","1733"
"Kirk Bullinger","Astros","33","8.0","30","81","111","76.4 %","84.3","11.8 %","79.4","","","5.5 %","74.6","6.4 %","80.4","","","","","0.9 %","552"
"Ramiro Mendoza","Red Sox","31","66.2","372","684","1056","59.6 %","89.1","3.3 %","83.7","","","17.7 %","73.9","19.3 %","83.6","0.1 %","85.0","","","1.2 %","836"
"Ruben Quevedo","Brewers","24","42.2","278","435","713","58.3 %","84.6","0.9 %","75.0","","","21.5 %","73.1","19.3 %","76.2","","","","","10.5 %","705"
"Giovanni Carrara","Mariners","35","29.0","214","322","536","64.4 %","88.4","15.3 %","84.2","","","10.6 %","71.5","9.7 %","79.0","","","","","","643"
"Ryan Drese","Rangers","27","46.0","343","503","846","62.0 %","91.2","24.0 %","84.8","","","2.8 %","78.6","11.2 %","83.4","","","","","6.4 %","379"
"Dewon Brazelton","Devil Rays","23","48.1","328","494","822","63.4 %","91.0","","","","","16.8 %","78.5","19.8 %","82.4","","","","","","1195"
"Seth Etherton","Reds","26","30.0","224","325","549","67.7 %","87.0","4.1 %","81.2","","","13.4 %","72.4","14.9 %","79.5","","","","","15.5 %","322"
"Brian Tollberg","Padres","30","10.1","58","91","149","73.2 %","84.5","","","","","20.1 %","72.7","6.7 %","77.0","","","","","","1055"
"Victor Santos","Rangers","26","25.2","206","261","467","58.2 %","89.6","3.2 %","83.2","","","17.6 %","75.3","20.3 %","81.0","0.6 %","84.7","","","","446"
"Jeremy Griffiths","Mets","25","41.0","297","444","741","68.3 %","90.4","11.5 %","81.9","","","9.6 %","71.8","10.7 %","81.0","","","","","","1731"
"Todd Jones","- - -","35","68.2","438","797","1235","65.3 %","89.4","4.5 %","84.9","","","12.6 %","71.4","17.6 %","80.0","","","","","1.9 %","436"
"Tony Mounce","Rangers","28","50.2","370","554","924","64.9 %","86.9","0.1 %","79.0","","","27.1 %","72.8","7.9 %","80.2","","","","","","1739"
"Chris George","Royals","23","93.2","652","994","1646","62.9 %","86.5","9.9 %","80.5","","","10.2 %","72.9","17.0 %","79.0","","","","","15.5 %","601"
"Hector Almonte","- - -","27","36.2","308","446","754","63.1 %","92.9","18.1 %","84.5","","","2.0 %","80.8","16.7 %","83.9","0.1 %","","","","4.8 %","1729"
"Shane Loux","Tigers","23","30.1","199","305","504","75.4 %","89.8","7.9 %","83.7","","","11.1 %","77.5","5.6 %","83.1","","","","","","1613"
"Juan Dominguez","Rangers","23","16.1","120","176","296","53.7 %","92.3","4.7 %","86.7","","","","","41.6 %","82.8","","","","","","1796"
"Nelson Cruz","Rockies","30","53.2","339","567","906","56.4 %","85.1","14.5 %","76.0","","","1.5 %","49.0","27.6 %","71.4","","","","","16.9 %","554"
"Chad Durbin","Indians","25","8.2","60","101","161","57.8 %","89.4","6.8 %","81.0","","","11.2 %","78.6","24.2 %","80.7","","","","","","1442"
"Colby Lewis","Rangers","23","127.0","915","1390","2305","74.6 %","91.9","2.4 %","83.9","","","16.2 %","79.1","6.8 %","83.1","","","","","3.4 %","1259"
"Jaret Wright","- - -","27","56.1","418","614","1032","78.6 %","93.2","14.4 %","82.7","","","3.0 %","80.9","3.4 %","84.4","0.6 %","88.3","","","8.0 %","415"
"Pedro Astacio","Mets","33","36.2","252","378","630","52.5 %","87.5","","","","","31.8 %","75.1","15.7 %","78.2","","","","","","862"
"Randy Choate","Yankees","27","3.2","19","30","49","79.6 %","87.1","16.3 %","77.0","","","","","4.1 %","","","","","","","813"
"C.J. Nitkowski","Rangers","30","9.2","81","107","188","83.7 %","88.6","6.5 %","82.7","","","5.4 %","77.9","4.4 %","81.0","","","","","2.1 %","570"
"Jon Switzer","Devil Rays","23","9.2","74","111","185","60.5 %","89.6","23.8 %","81.0","","","1.1 %","","14.6 %","80.1","","","","","","1786"
"Brad Voyles","Royals","26","31.1","239","344","583","52.3 %","88.9","0.7 %","","","","13.8 %","70.9","33.2 %","72.6","","","","","26.6 %","1490"
"Micah Bowie","Athletics","28","8.1","60","107","167","69.6 %","85.2","23.2 %","82.5","","","0.7 %","74.0","4.4 %","80.7","2.2 %","81.7","","","17.4 %","1561"
"Michael Gonzalez","Pirates","25","8.1","62","87","149","77.5 %","92.5","14.7 %","83.5","","","","","7.8 %","82.1","","","","","13.4 %","1794"
"Chan Ho Park","Rangers","30","29.2","249","312","561","62.1 %","87.7","14.0 %","81.4","","","14.6 %","77.8","9.2 %","79.9","0.2 %","83.0","","","10.7 %","1267"
"Brad Thomas","Twins","25","4.2","34","44","78","73.1 %","90.0","10.3 %","84.7","","","7.7 %","76.5","9.0 %","80.0","","","","","","757"
"Robert Person","Red Sox","33","11.2","99","113","212","63.7 %","90.0","9.4 %","82.5","","","14.2 %","78.5","4.7 %","80.0","8.0 %","79.7","","","","966"
"Jason Gilfillan","Royals","26","16.1","129","200","329","59.4 %","83.5","27.2 %","82.6","","","","","13.4 %","76.3","","","","","9.4 %","1710"
"Jesse Orosco","- - -","46","33.2","271","376","647","46.9 %","86.1","47.6 %","77.3","","","2.9 %","75.1","2.6 %","74.5","","","","","10.1 %","667"
"Mike Nakamura","Twins","26","12.2","82","141","223","39.2 %","85.9","25.7 %","74.9","","","24.8 %","71.8","10.4 %","76.5","","","","","0.5 %","1734"
"Jay Powell","Rangers","31","58.2","429","630","1059","65.9 %","89.9","25.7 %","80.5","","","0.2 %","74.0","8.2 %","80.9","","","","","7.9 %","1271"
"Roger Deago","Padres","26","10.1","83","115","198","65.2 %","85.2","1.5 %","84.0","","","20.7 %","73.3","12.6 %","77.6","","","","","","1705"
"Orber Moreno","Mets","26","8.0","45","85","130","77.8 %","92.3","4.6 %","82.8","","","","","17.6 %","85.2","","","","","16.9 %","617"
"Denny Neagle","Rockies","34","35.1","227","373","600","54.2 %","86.3","9.5 %","80.5","","","18.0 %","77.0","18.3 %","77.9","","","","","","441"
"Brian Moehler","Astros","31","13.2","94","128","222","68.0 %","86.7","13.1 %","82.8","","","3.2 %","76.3","15.8 %","79.7","","","","","","480"
"Vic Darensbourg","- - -","32","9.0","63","103","166","50.0 %","90.1","20.5 %","78.6","","","13.9 %","72.4","15.7 %","79.3","","","","","","516"
"Neal Cotts","White Sox","23","13.1","139","169","308","66.6 %","88.7","2.0 %","81.7","","","14.0 %","75.5","17.5 %","80.4","","","","","","1797"
"Alan Benes","- - -","31","23.1","176","284","460","67.8 %","89.0","15.4 %","84.7","","","14.6 %","75.6","2.2 %","80.2","","","","","","265"
"Blaine Neal","Marlins","25","21.0","164","255","419","73.4 %","92.5","18.4 %","82.5","","","1.7 %","82.0","6.5 %","82.6","","","","","0.2 %","1468"
"Sergio Mitre","Cubs","22","8.2","61","90","151","65.3 %","91.9","","","","","30.7 %","78.4","4.0 %","83.0","","","","","0.7 %","1773"
"Russ Springer","Cardinals","34","17.1","117","189","306","64.4 %","90.5","15.1 %","84.2","","","19.4 %","76.2","1.1 %","84.0","","","","","9.2 %","1652"
"Robert Ellis","Rangers","32","18.1","125","196","321","65.2 %","88.4","10.7 %","81.9","","","6.0 %","75.7","18.2 %","78.4","","","","","0.6 %","649"
"Sun-Woo Kim","Expos","25","14.0","115","139","254","66.7 %","90.2","12.0 %","85.2","","","14.2 %","69.4","7.1 %","85.0","","","","","28.0 %","197"
"Jason Young","Rockies","23","21.1","143","268","411","69.7 %","85.8","6.1 %","77.9","","","7.4 %","77.2","16.8 %","78.2","","","","","27.7 %","1707"
"Clay Condrey","Padres","27","34.0","249","389","638","57.7 %","81.4","8.9 %","78.3","","","14.8 %","71.9","17.1 %","71.8","1.5 %","68.1","","","14.0 %","1579"
"Aaron Taylor","Mariners","25","12.2","89","168","257","67.5 %","90.9","18.9 %","81.6","","","4.5 %","78.2","8.2 %","82.4","0.8 %","84.0","","","5.5 %","1627"
"Jeff Austin","Reds","26","28.1","237","306","543","75.4 %","86.5","5.0 %","73.6","","","12.8 %","76.6","6.8 %","76.1","","","","","29.7 %","587"
"Mike Bynum","Padres","25","36.0","235","388","623","58.4 %","87.1","26.0 %","80.9","","","1.0 %","","14.6 %","79.0","","","","","","1022"
"Jimmy Anderson","Reds","27","38.2","255","347","602","83.3 %","84.6","9.9 %","74.4","","","4.1 %","76.3","2.7 %","71.6","","","","","26.4 %","977"
"Jesus Sanchez","Rockies","28","8.0","62","85","147","63.5 %","87.0","14.3 %","80.4","","","2.4 %","77.0","19.8 %","81.3","","","","","14.3 %","1476"
"John Rocker","Devil Rays","28","1.0","20","14","34","70.6 %","91.5","2.9 %","84.0","","","26.5 %","79.0","","","","","","","","1273"
"Jerrod Riggan","Indians","29","4.0","28","49","77","59.7 %","88.1","2.6 %","84.0","","","32.5 %","77.8","3.9 %","81.0","1.3 %","83.0","","","","1422"
"Jason Phillips","Indians","29","5.0","37","57","94","48.4 %","86.5","24.7 %","84.2","","","19.4 %","72.7","7.5 %","83.5","","","","","1.1 %","1549"
"Reynaldo Garcia","Rangers","29","18.0","139","186","325","71.6 %","93.9","2.3 %","85.7","","","","","11.4 %","84.5","14.7 %","85.0","","","8.0 %","1557"
"Kevin Tolar","Red Sox","32","4.0","30","41","71","67.6 %","88.3","","","","","22.5 %","73.3","9.9 %","80.4","","","","","","1009"
"Alex Herrera","Indians","26","7.0","65","77","142","65.2 %","89.3","20.3 %","78.8","","","0.7 %","","13.8 %","82.1","","","","","2.8 %","1505"
"Nick Bierbrodt","- - -","25","43.1","340","514","854","62.5 %","89.9","20.5 %","82.6","","","9.5 %","76.5","7.5 %","82.7","","","","","0.4 %","1194"
"Chad Paronto","Indians","27","6.2","34","68","102","66.7 %","90.0","22.6 %","80.7","","","3.9 %","79.3","6.9 %","79.6","","","","","","399"
"Ryan Bukvich","Royals","25","10.1","94","143","237","76.0 %","91.8","17.3 %","81.8","","","2.5 %","80.0","3.0 %","83.4","1.3 %","84.3","","","","1531"
"Chris Bootcheck","Angels","24","10.1","80","116","196","71.4 %","90.3","21.4 %","85.1","","","","","7.1 %","83.6","","","","","","1842"
"Luis Martinez","Brewers","23","16.1","143","178","321","62.8 %","86.3","2.5 %","79.5","","","13.8 %","75.5","20.9 %","80.5","","","","","0.3 %","1823"
"Les Walrond","Royals","26","8.0","64","79","143","52.5 %","88.0","0.7 %","83.0","","","25.2 %","76.1","21.7 %","81.3","","","","","","1735"
"Mike Bacsik","Mets","25","17.2","123","191","314","55.3 %","85.4","","","","","16.9 %","73.1","27.8 %","79.1","","","","","0.3 %","863"
"Jason Middlebrook","Mets","28","7.0","53","67","120","68.3 %","90.4","10.0 %","77.4","","","4.2 %","78.4","17.5 %","79.3","","","","","","1048"
"Mike Wood","Athletics","23","13.2","108","165","273","51.9 %","86.7","19.3 %","81.2","","","2.5 %","75.5","22.6 %","80.7","3.8 %","82.2","","","12.5 %","1806"
"Dennys Reyes","- - -","26","12.2","108","139","247","61.8 %","86.9","28.9 %","83.0","","","4.0 %","76.0","5.3 %","75.4","","","","","8.9 %","444"
"Ryan Jensen","Giants","27","13.1","97","132","229","58.5 %","85.4","18.1 %","77.1","","","16.4 %","73.2","7.0 %","65.9","","","","","25.3 %","1117"
"Jim Mann","Pirates","28","1.2","19","29","48","75.0 %","","7.1 %","","","","","","17.9 %","","","","","","41.7 %","566"
"Felix Sanchez","Cubs","21","1.2","21","19","40","85.0 %","92.0","10.0 %","85.3","","","","","5.0 %","86.0","","","","","","1822"
"Pat Strange","Mets","22","9.0","94","99","193","60.4 %","89.3","19.8 %","78.5","","","7.3 %","76.9","12.5 %","75.7","","","","","0.5 %","896"
"Jayson Durocher","Brewers","28","7.1","41","77","118","64.1 %","93.2","13.7 %","83.1","","","","","0.9 %","84.0","21.4 %","83.4","","","0.9 %","1497"
"Edwin Almonte","Mets","26","11.1","67","132","199","52.8 %","89.3","9.1 %","82.2","","","1.5 %","79.7","36.7 %","82.1","","","","","","1764"
"Justin Wayne","Marlins","24","5.1","67","59","126","66.7 %","88.3","0.8 %","81.0","","","4.0 %","78.0","28.6 %","77.7","","","","","","803"
"Jim Parque","Devil Rays","27","17.1","153","208","361","73.0 %","83.7","","","","","18.4 %","70.8","8.5 %","76.4","","","","","18.8 %","250"
"Bret Prinz","- - -","26","3.0","39","44","83","84.0 %","92.8","10.7 %","86.5","","","","","5.3 %","82.7","","","","","9.6 %","1474"
"Randy Keisler","Padres","27","6.0","63","81","144","53.5 %","86.6","16.0 %","81.6","","","6.3 %","71.6","24.3 %","78.4","","","","","","830"
"Jason Roach","Mets","27","9.0","51","89","140","65.0 %","88.1","24.3 %","79.7","","","","","10.7 %","82.4","","","","","","1740"
"David Cortes","Indians","29","3.0","21","46","67","74.6 %","93.6","7.5 %","82.4","","","","","17.9 %","82.1","","","","","","1798"
"Tim Drew","Expos","24","8.2","71","95","166","54.1 %","89.9","22.0 %","81.3","","","12.0 %","79.0","12.0 %","83.3","","","","","4.2 %","380"
"Bob Howry","Red Sox","29","4.1","42","57","99","66.7 %","88.6","25.3 %","83.5","","","","","8.1 %","83.9","","","","","","237"
"Joey Hamilton","Reds","32","10.2","70","123","193","64.3 %","90.7","21.8 %","81.8","","","","","12.4 %","83.2","1.6 %","86.0","","","","328"
"Josias Manzanillo","Reds","35","10.2","85","129","214","67.3 %","90.5","26.9 %","82.4","","","1.2 %","1.0","4.7 %","81.8","","","","","20.1 %","996"
"Albie Lopez","Royals","31","22.2","191","265","456","65.1 %","88.1","13.8 %","85.6","","","17.2 %","70.1","2.8 %","79.8","1.2 %","","","","4.6 %","102"
"Victor Alvarez","Dodgers","26","5.2","46","62","108","60.2 %","89.2","0.9 %","78.0","","","15.7 %","75.0","23.2 %","78.7","","","","","","1559"
"Kevin Olsen","Marlins","26","12.0","78","151","229","69.1 %","89.6","23.2 %","80.6","","","3.6 %","","4.1 %","83.0","","","","","3.9 %","533"
"Brian Powell","Giants","29","4.2","24","53","77","63.6 %","87.7","1.3 %","86.0","","","16.9 %","77.5","18.2 %","79.9","","","","","","490"
"Scott Mullen","- - -","28","7.1","86","96","182","64.3 %","88.6","7.1 %","81.0","","","16.5 %","69.5","12.1 %","80.6","","","","","","618"
"Sean Douglass","Orioles","24","8.0","76","98","174","68.4 %","89.5","","","","","25.3 %","76.1","6.3 %","80.6","","","","","","133"
"Bryan Hebson","Expos","27","2.0","19","27","46","85.0 %","92.7","15.0 %","78.0","","","","","","","","","","","13.0 %","1761"
"Matt Ginter","White Sox","25","3.1","22","25","47","72.3 %","91.0","17.0 %","80.7","","","","","10.6 %","83.0","","","","","","233"
"Gabe Molina","Cardinals","28","2.2","19","40","59","63.5 %","94.6","9.6 %","84.0","","","26.9 %","","","","","","","","11.9 %","1575"
"Rick DeHart","Royals","33","4.0","32","48","80","66.3 %","89.2","7.5 %","78.3","","","22.5 %","75.3","3.8 %","81.0","","","","","","1723"
"Scott Downs","Expos","27","3.0","32","34","66","74.2 %","86.3","1.5 %","76.0","","","16.7 %","71.1","7.6 %","77.0","","","","","","773"
"Vladimir Nunez","Marlins","28","10.2","89","139","228","66.2 %","90.9","24.1 %","80.7","","","","","3.1 %","82.7","6.6 %","83.9","","","","532"
"Dave Manning","Brewers","30","6.2","71","83","154","77.2 %","89.0","10.7 %","79.8","","","5.4 %","79.9","6.7 %","82.9","","","","","3.3 %","1785"
"Duaner Sanchez","Pirates","23","6.0","43","67","110","78.6 %","91.9","13.1 %","79.0","","","1.2 %","76.0","7.1 %","82.2","","","","","23.6 %","1518"
"Bart Miadich","Angels","27","2.0","21","27","48","31.3 %","92.8","66.7 %","83.5","","","","","2.1 %","81.0","","","","","","23"
"Joe Dawley","Braves","31","7.0","67","95","162","74.1 %","89.0","8.0 %","80.8","","","14.8 %","72.7","3.1 %","82.6","","","","","","1632"
"Joe Valentine","Reds","23","2.0","20","35","55","72.7 %","93.9","25.5 %","83.9","","","","","1.8 %","83.0","","","","","","1810"
"Dave Elder","Indians","27","2.1","35","49","84","60.7 %","89.5","13.1 %","84.6","","","10.7 %","74.2","15.5 %","83.3","","","","","","1535"
"Pedro Borbon","Cardinals","35","4.0","41","57","98","59.6 %","87.0","11.2 %","75.8","","","19.1 %","75.8","10.1 %","78.4","","","","","9.2 %","1289"
"Matt White","- - -","25","5.2","46","67","113","65.5 %","89.8","8.0 %","82.9","","","18.6 %","74.5","8.0 %","82.0","","","","","","1720"
"John Wasdin","Blue Jays","30","5.0","55","79","134","56.0 %","90.3","","","","","14.2 %","76.8","29.9 %","80.6","","","","","","1768"
"Aaron Myette","Indians","25","2.2","27","45","72","63.9 %","90.8","29.2 %","77.7","","","4.2 %","75.3","2.8 %","83.0","","","","","","1263"
"Britt Reames","Expos","29","1.1","19","23","42","64.3 %","89.4","","","","","33.3 %","79.1","2.4 %","80.0","","","","","","794"
"Adam Johnson","Twins","23","1.1","15","28","43","58.1 %","89.1","16.3 %","82.4","","","11.6 %","71.5","14.0 %","80.6","","","","","","733"
"Dennis Tankersley","Padres","24","0.0","21","12","33","36.8 %","1.3","36.8 %","1.3","","","15.8 %","","10.5 %","","","","","","42.4 %","1054"
"Jason Pearson","Cardinals","27","1.0","23","16","39","48.7 %","85.8","","","","","35.9 %","70.5","15.4 %","75.7","","","","","","1512"
"Jose Paniagua","White Sox","29","0.1","6","6","12","83.3 %","90.1","","","","","","","16.7 %","85.0","","","","","","483"
