"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Jo-Jo Reyes","Braves","22","50.2","363","504","867","63.6 %","91.2","12.4 %","81.2","","","6.5 %","73.0","17.5 %","83.9","","","","","2.4 %","5559"
"Armando Galarraga","Rangers","25","8.2","64","85","149","51.4 %","90.8","36.5 %","85.2","","","0.7 %","67.0","11.5 %","85.3","","","","","0.7 %","4222"
"Greg Jones","Angels","30","8.2","62","94","156","53.9 %","89.5","25.3 %","81.7","","","6.5 %","78.7","14.3 %","84.1","","","","","1.3 %","1782"
"Kei Igawa","Yankees","27","67.2","470","749","1219","62.4 %","89.6","16.5 %","79.4","","","2.2 %","74.1","18.9 %","79.7","","","","","1.2 %","7794"
"Bill Bray","Reds","24","14.1","68","159","227","50.0 %","92.4","47.7 %","84.8","","","","","2.3 %","83.8","","","","","4.0 %","8538"
"Cliff Lee","Indians","28","97.1","580","1067","1647","68.4 %","89.0","4.0 %","79.0","4.9 %","85.3","6.8 %","75.3","15.8 %","82.1","","","","","2.3 %","1636"
"Adam Eaton","Phillies","29","161.2","1040","1707","2747","64.8 %","90.3","10.2 %","82.6","4.9 %","88.1","9.0 %","75.0","11.1 %","82.8","","","","","1.9 %","1029"
"Jason Schmidt","Dodgers","34","25.2","182","290","472","74.2 %","86.9","7.5 %","81.5","","","","","18.3 %","82.3","","","","","0.2 %","1131"
"Tyler Clippard","Yankees","22","27.0","220","305","525","59.6 %","88.0","","","","","13.6 %","73.8","26.8 %","78.0","","","","","1.7 %","5640"
"Bartolo Colon","Angels","34","99.1","558","1042","1600","79.7 %","91.1","15.6 %","83.2","","","0.3 %","79.3","4.6 %","82.2","","","","","0.9 %","375"
"Willie Collazo","Mets","27","5.2","38","55","93","54.1 %","83.3","23.5 %","72.9","","","4.7 %","72.3","17.7 %","74.1","","","","","8.6 %","3503"
"Jason Simontacchi","Nationals","33","70.2","389","730","1119","60.8 %","88.2","","","","","20.0 %","74.8","19.2 %","81.2","","","","","2.3 %","1181"
"David Aardsma","White Sox","25","32.1","244","364","608","65.7 %","92.5","23.3 %","82.8","","","0.2 %","78.0","4.6 %","83.9","6.3 %","84.3","","","3.1 %","1902"
"Roberto Hernandez","- - -","42","46.1","350","498","848","72.8 %","92.0","17.6 %","84.5","","","","","0.1 %","79.0","9.6 %","85.2","","","1.9 %","605"
"Jeremy Sowers","Indians","24","67.1","396","672","1068","65.2 %","85.4","14.2 %","76.7","","","0.2 %","71.0","20.5 %","78.9","","","","","2.9 %","9083"
"Jay Marshall","Athletics","24","42.0","290","456","746","82.0 %","82.1","8.0 %","73.8","","","","","10.1 %","72.5","","","","","5.6 %","5546"
"Danys Baez","Orioles","29","50.1","353","456","809","70.1 %","92.8","0.3 %","88.0","0.1 %","88.0","23.6 %","77.7","","","5.9 %","88.3","","","3.7 %","367"
"Colby Lewis","Athletics","27","37.2","244","385","629","59.2 %","90.7","12.6 %","82.7","","","22.5 %","79.0","5.7 %","83.7","","","","","5.4 %","1259"
"Jason Jennings","Astros","28","99.0","607","985","1592","58.5 %","86.0","29.6 %","79.9","","","0.1 %","78.0","11.8 %","80.5","","","","","2.6 %","434"
"Wes Obermueller","Marlins","30","59.0","451","625","1076","66.4 %","88.1","13.9 %","82.0","","","5.7 %","75.4","13.0 %","80.4","1.0 %","80.6","","","3.1 %","1637"
"Hector Carrasco","Angels","37","38.1","269","412","681","60.8 %","90.6","2.2 %","83.5","","","7.5 %","79.7","29.2 %","83.8","0.3 %","85.0","","","1.6 %","1240"
"Robinson Tejeda","Rangers","25","95.1","706","1084","1790","64.9 %","94.0","11.2 %","82.6","","","","","23.9 %","82.6","","","","","1.1 %","2575"
"Ryan Braun","Royals","26","39.1","276","378","654","64.4 %","93.6","19.6 %","87.9","","","15.5 %","79.7","0.5 %","83.7","","","","","1.2 %","5648"
"Dallas Braden","Athletics","23","72.1","476","838","1314","60.2 %","86.9","4.9 %","77.7","","","6.8 %","74.1","28.2 %","74.3","","","","","1.1 %","8099"
"Jorge Campillo","Mariners","28","13.1","96","142","238","36.3 %","85.8","6.0 %","81.1","19.2 %","82.4","12.0 %","70.9","26.5 %","75.5","","","","","1.3 %","8686"
"Tim Corcoran","Devil Rays","29","17.1","125","161","286","56.6 %","91.0","18.8 %","84.0","1.8 %","87.5","5.9 %","77.5","16.2 %","83.6","0.7 %","85.5","","","4.9 %","2351"
"Marcos Carvajal","Marlins","22","4.0","29","53","82","61.8 %","92.5","","","","","4.0 %","74.7","14.5 %","78.9","19.7 %","76.2","","","7.3 %","3216"
"Frankie de la Cruz","Tigers","23","6.2","44","67","111","63.6 %","93.9","15.9 %","81.5","","","1.9 %","79.5","18.7 %","85.2","","","","","3.6 %","3920"
"Mark Lowe","Mariners","24","2.2","31","31","62","63.9 %","92.0","24.6 %","83.7","","","","","11.5 %","84.0","","","","","1.6 %","7416"
"Arnie Munoz","Nationals","25","5.1","62","66","128","52.0 %","86.6","9.5 %","82.1","","","33.9 %","74.4","4.7 %","78.7","","","","","0.8 %","2111"
"Mike MacDougal","White Sox","30","42.1","382","476","858","53.5 %","93.2","45.3 %","84.9","","","","","1.2 %","84.3","","","","","2.5 %","612"
"Brian Lawrence","Mets","31","29.0","193","329","522","57.1 %","82.3","20.4 %","77.4","14.1 %","80.6","","","8.4 %","77.1","","","","","1.9 %","1045"
"Rick VandenHurk","Marlins","22","81.2","593","930","1523","69.8 %","91.1","5.0 %","80.4","","","12.1 %","71.5","13.1 %","81.5","","","","","3.2 %","5099"
"Clay Hensley","Padres","27","50.0","367","485","852","62.0 %","88.6","14.9 %","83.3","","","5.4 %","74.0","17.8 %","80.8","","","","","3.5 %","4593"
"Mike Maroth","- - -","29","116.1","852","1177","2029","58.9 %","83.0","10.8 %","78.1","3.2 %","80.1","6.8 %","70.9","20.4 %","73.3","","","","","1.4 %","1508"
"Mike Thompson","Padres","26","15.2","99","135","234","52.5 %","88.3","13.1 %","82.7","","","9.1 %","71.9","25.3 %","81.5","","","","","5.1 %","2735"
"Sidney Ponson","Twins","30","37.2","242","386","628","66.1 %","90.9","14.8 %","82.5","","","5.2 %","76.9","10.7 %","83.7","3.3 %","84.3","","","4.1 %","161"
"Radhames Liz","Orioles","23","24.2","225","315","540","70.9 %","94.3","13.4 %","81.7","","","","","15.1 %","85.0","0.6 %","87.3","","","0.7 %","5843"
"Jaret Wright","Orioles","31","10.1","92","110","202","67.2 %","89.6","9.6 %","81.4","6.6 %","88.8","6.1 %","77.1","10.6 %","80.6","","","","","2.0 %","415"
"Brian Stokes","Devil Rays","27","62.1","417","662","1079","69.6 %","94.4","","","","","10.7 %","75.1","19.8 %","80.4","","","","","2.4 %","8653"
"Nick Masset","White Sox","25","39.1","318","394","712","70.6 %","91.6","9.4 %","87.0","0.9 %","87.2","17.3 %","80.4","1.9 %","81.1","","","","","3.9 %","7267"
"Lance Cormier","Braves","26","45.2","316","488","804","44.9 %","88.8","0.1 %","86.0","31.5 %","88.1","21.8 %","76.3","1.7 %","80.5","","","","","2.0 %","4346"
"Felipe Paulino","Astros","23","19.0","122","194","316","66.9 %","95.3","17.2 %","87.6","","","10.4 %","76.0","5.5 %","85.6","","","","","2.5 %","3777"
"Jose Mesa","- - -","41","50.2","328","465","793","60.7 %","92.4","6.0 %","86.1","11.4 %","89.0","15.0 %","77.5","1.2 %","83.6","5.8 %","83.7","","","1.4 %","961"
"Sean Henn","Yankees","26","36.2","302","435","737","68.1 %","91.6","23.5 %","84.2","","","","","8.4 %","84.0","","","","","1.2 %","2147"
"Elmer Dessens","- - -","36","34.0","225","341","566","67.7 %","89.5","19.6 %","82.6","0.2 %","89.0","3.6 %","75.5","8.9 %","81.9","","","","","1.1 %","317"
"Charlie Haeger","White Sox","23","11.1","98","138","236","18.3 %","83.9","","","","","0.5 %","75.0","1.8 %","73.5","","","79.5 %","69.9","7.2 %","3545"
"Horacio Ramirez","Mariners","27","98.0","662","1019","1681","52.6 %","88.8","5.8 %","81.2","19.6 %","85.3","8.4 %","75.9","13.6 %","82.8","","","","","1.9 %","110"
"Kirk Saarloos","Reds","28","42.2","275","452","727","63.1 %","85.6","4.9 %","83.7","12.3 %","83.9","7.8 %","77.0","12.0 %","82.2","","","","","2.5 %","1516"
"Bruce Chen","Rangers","30","10.0","70","122","192","64.0 %","89.9","8.1 %","80.5","","","12.9 %","75.2","15.1 %","80.1","","","","","3.1 %","769"
"Jerome Williams","Nationals","25","30.0","231","296","527","63.3 %","87.8","21.7 %","83.6","","","1.5 %","76.7","13.5 %","81.3","","","","","1.1 %","1137"
"Chase Wright","Yankees","24","10.0","83","117","200","50.8 %","88.2","15.2 %","77.8","1.5 %","86.3","3.1 %","73.0","29.4 %","79.8","","","","","1.5 %","3593"
"Shawn Camp","Devil Rays","31","40.0","263","441","704","65.5 %","89.3","27.4 %","81.3","","","","","7.1 %","83.0","","","","","5.7 %","1855"
"Fernando Cabrera","- - -","25","43.2","348","470","818","68.7 %","91.2","22.1 %","80.5","","","0.3 %","81.0","1.8 %","82.6","7.2 %","83.5","","","3.1 %","2105"
"Eddie Guardado","Reds","36","13.2","90","150","240","71.7 %","87.3","11.7 %","79.4","","","","","16.7 %","79.4","","","","","","727"
"Travis Blackley","Giants","24","8.2","70","96","166","53.6 %","83.5","4.2 %","77.7","5.4 %","81.0","7.8 %","72.0","28.9 %","77.2","","","","","","3234"
"Jim Hoey","Orioles","24","24.2","202","275","477","67.7 %","95.7","27.4 %","85.0","","","","","2.6 %","88.6","2.4 %","90.4","","","1.9 %","6007"
"Jae Kuk Ryu","Devil Rays","24","23.1","159","242","401","55.2 %","89.1","4.6 %","80.6","","","16.5 %","72.9","23.7 %","80.7","","","","","1.5 %","8228"
"Josh Banks","Blue Jays","24","7.1","39","84","123","41.0 %","89.4","","","23.0 %","86.4","13.9 %","74.8","18.0 %","81.8","4.1 %","77.0","","","0.8 %","5570"
"Hong-Chih Kuo","Dodgers","25","30.1","220","354","574","61.9 %","90.6","27.5 %","82.2","","","3.5 %","73.3","7.2 %","82.2","","","","","0.2 %","7016"
"Billy Petrick","Cubs","23","9.2","69","103","172","79.0 %","91.8","17.0 %","81.6","3.5 %","88.2","","","0.6 %","86.0","","","","","0.6 %","4865"
"Josh Johnson","Marlins","23","15.2","134","186","320","69.5 %","92.4","18.8 %","85.5","","","0.3 %","","11.4 %","86.3","","","","","3.1 %","4567"
"John Patterson","Nationals","29","31.1","246","323","569","64.1 %","87.3","13.3 %","79.3","","","18.7 %","71.8","4.0 %","81.3","","","","","1.8 %","71"
"Chris Carpenter","Cardinals","32","6.0","36","65","101","65.0 %","90.5","3.1 %","82.0","","","23.7 %","74.7","8.3 %","82.0","","","","","4.0 %","1292"
"Kelvin Jimenez","Cardinals","26","42.0","292","419","711","61.3 %","92.4","27.3 %","85.1","","","0.1 %","","10.2 %","83.5","1.0 %","83.5","","","1.4 %","2902"
"Todd Williams","Orioles","36","14.1","87","152","239","73.8 %","89.3","19.7 %","82.0","","","","","6.4 %","81.6","","","","","2.5 %","805"
"J.P. Howell","Devil Rays","24","51.0","381","566","947","50.3 %","82.7","6.0 %","78.4","3.1 %","83.2","17.0 %","78.9","23.2 %","77.2","0.4 %","80.0","","","2.0 %","8245"
"Jon Leicester","Orioles","28","32.0","216","322","538","70.2 %","91.4","15.3 %","80.9","","","5.5 %","78.3","9.0 %","84.4","","","","","0.9 %","2092"
"Chris Reitsma","Mariners","29","23.2","186","294","480","51.3 %","91.6","8.8 %","81.8","","","14.4 %","76.2","25.5 %","79.1","","","","","1.7 %","348"
"Mark Redman","- - -","33","41.1","299","456","755","65.5 %","84.4","","","5.7 %","81.2","5.7 %","70.3","23.2 %","75.4","","","","","1.7 %","491"
"Grant Balfour","- - -","29","24.2","220","323","543","76.3 %","93.2","13.7 %","85.8","0.2 %","89.0","4.9 %","80.5","4.9 %","87.3","","","","","1.5 %","718"
"Casey Fossum","Devil Rays","29","76.0","493","797","1290","55.2 %","86.2","26.7 %","79.9","0.1 %","83.0","14.1 %","71.8","4.0 %","79.5","","","","","4.7 %","188"
"Anthony Lerew","Braves","24","11.2","96","124","220","73.4 %","90.0","5.1 %","77.0","","","","","21.5 %","81.0","","","","","2.7 %","3440"
"Nick Blackburn","Twins","25","11.2","62","124","186","47.0 %","91.7","","","40.3 %","88.2","8.8 %","75.6","3.9 %","81.0","","","","","2.7 %","4270"
"Jordan Tata","Tigers","25","14.0","101","134","235","72.5 %","88.8","1.3 %","80.7","","","13.5 %","78.1","12.7 %","81.5","","","","","2.1 %","5999"
"Philip Humber","Mets","24","7.0","53","83","136","58.1 %","89.6","","","","","31.6 %","77.0","10.3 %","83.3","","","","","","8586"
"Elizardo Ramirez","Reds","24","16.1","96","169","265","64.0 %","89.0","","","","","19.2 %","76.5","16.9 %","82.3","","","","","1.5 %","1946"
"Carlos Muniz","Mets","26","2.1","20","34","54","56.6 %","89.1","41.5 %","81.5","","","","","1.9 %","79.0","","","","","1.9 %","5878"
"Rick White","- - -","38","34.2","234","383","617","69.5 %","92.5","6.0 %","82.6","","","20.3 %","80.4","4.1 %","83.0","","","","","5.0 %","456"
"Garrett Olson","Orioles","23","32.1","274","371","645","57.6 %","88.1","29.1 %","80.6","","","","","13.2 %","81.3","","","","","1.6 %","9889"
"John Koronka","Rangers","26","10.1","77","117","194","65.8 %","89.1","5.8 %","81.5","","","5.8 %","73.6","22.6 %","78.8","","","","","2.1 %","2130"
"Jordan De Jong","Blue Jays","28","9.0","74","104","178","55.8 %","90.7","","","","","14.4 %","76.0","29.9 %","79.7","","","","","1.1 %","4329"
"Ryan Feierabend","Mariners","21","49.1","356","557","913","54.5 %","87.9","8.2 %","79.4","","","9.4 %","73.1","27.9 %","77.7","","","","","1.8 %","6336"
"Jon Switzer","Devil Rays","27","19.0","125","218","343","70.7 %","89.0","19.8 %","81.5","","","","","9.5 %","79.7","","","","","1.5 %","1786"
"Bret Prinz","White Sox","30","3.1","27","28","55","77.6 %","91.3","20.4 %","81.2","","","","","2.0 %","79.0","","","","","10.9 %","1474"
"Tim Harikkala","Rockies","35","3.1","25","38","63","37.1 %","84.6","35.5 %","81.9","","","4.8 %","71.0","22.6 %","76.2","","","","","1.6 %","1909"
"Kurt Birkins","Orioles","26","34.1","265","403","668","52.9 %","87.8","30.3 %","79.3","","","3.3 %","76.7","13.5 %","82.3","","","","","1.2 %","7266"
"Jae Seo","Devil Rays","30","52.0","332","550","882","53.4 %","87.4","11.6 %","79.1","","","2.6 %","74.8","20.1 %","78.7","12.4 %","82.0","","","1.8 %","895"
"Edwar Ramirez","Yankees","26","21.0","155","238","393","52.1 %","89.8","7.3 %","82.7","","","","","40.6 %","79.2","","","","","1.8 %","4830"
"John Ennis","Phillies","27","7.2","61","89","150","44.3 %","90.6","15.4 %","79.6","20.8 %","91.3","12.1 %","77.0","7.4 %","82.2","","","","","0.7 %","85"
"Jason Standridge","Royals","28","7.2","61","93","154","70.1 %","90.8","15.3 %","83.6","","","9.0 %","75.9","5.6 %","85.1","","","","","6.5 %","1229"
"Marty McLeary","Pirates","32","7.2","38","85","123","65.6 %","90.6","32.0 %","83.9","","","","","2.5 %","83.0","","","","","0.8 %","2022"
"Gary Majewski","Reds","27","23.0","123","262","385","66.6 %","92.3","26.5 %","84.0","","","5.9 %","76.7","1.1 %","85.0","","","","","2.9 %","2131"
"Edward Mujica","Indians","23","13.0","57","127","184","68.7 %","90.2","9.9 %","81.1","","","7.7 %","76.9","8.2 %","85.4","5.5 %","85.4","","","1.1 %","3970"
"Ramon Ramirez","Rockies","25","17.1","111","176","287","55.2 %","92.2","25.6 %","85.8","","","","","19.3 %","86.5","","","","","5.2 %","7986"
"Andy Sisco","White Sox","24","14.0","126","182","308","72.9 %","92.4","21.9 %","82.6","","","","","5.2 %","84.5","","","","","0.7 %","3706"
"Jonah Bayliss","Pirates","26","37.2","275","430","705","61.0 %","90.7","14.3 %","82.1","0.1 %","78.0","","","24.6 %","79.2","","","","","1.3 %","4560"
"Julio DePaula","Twins","24","20.0","141","203","344","66.0 %","93.4","21.5 %","79.0","","","2.4 %","80.0","9.0 %","84.1","1.2 %","86.8","","","2.6 %","2786"
"Sean Gallagher","Cubs","21","14.2","118","158","276","68.5 %","92.4","1.5 %","81.8","","","28.2 %","73.4","1.9 %","81.2","","","","","2.2 %","8261"
"Virgil Vasquez","Tigers","25","16.2","121","194","315","55.3 %","90.2","28.2 %","85.0","1.0 %","86.7","7.1 %","74.5","8.4 %","82.7","","","","","1.9 %","6124"
"Levale Speigner","Nationals","26","40.0","297","431","728","63.9 %","89.5","20.5 %","81.3","","","7.0 %","75.8","8.7 %","82.0","","","","","1.8 %","5717"
"Dan Meyer","Athletics","25","16.1","142","224","366","62.2 %","90.0","18.1 %","83.7","","","","","19.7 %","78.3","","","","","0.3 %","4402"
"Chris Seddon","Marlins","23","17.1","114","190","304","51.7 %","87.0","13.7 %","80.9","2.0 %","83.3","","","32.7 %","77.7","","","","","1.3 %","3833"
"Dan Kolb","Pirates","32","3.0","29","34","63","89.8 %","91.7","8.5 %","83.0","","","","","1.7 %","85.0","","","","","6.4 %","1257"
"Aaron Miles","Cardinals","30","2.0","8","17","25","100.0 %","72.2","","","","","","","","","","","","","","1844"
"Jim Johnson","Orioles","24","2.0","20","22","42","61.9 %","92.7","","","","","33.3 %","79.1","4.8 %","86.0","","","","","","3656"
"Ty Taubenheim","Blue Jays","24","5.0","41","51","92","56.5 %","87.9","","","","","3.5 %","74.7","40.0 %","81.8","","","","","6.5 %","5561"
"Zack Segovia","Phillies","24","5.0","24","55","79","73.3 %","87.4","26.7 %","80.5","","","","","","","","","","","5.1 %","8742"
"Lino Urdaneta","Mets","27","1.0","6","11","17","58.8 %","93.8","29.4 %","86.0","","","","","11.8 %","85.0","","","","","","1862"
"Rheal Cormier","Reds","40","3.0","14","23","37","43.2 %","86.2","35.1 %","82.5","","","","","21.6 %","79.6","","","","","","952"
"Jailen Peguero","Diamondbacks","26","14.2","120","159","279","57.3 %","91.2","42.4 %","84.4","","","","","0.4 %","85.0","","","","","0.7 %","2913"
"Masumi Kuwata","Pirates","39","21.0","157","231","388","37.6 %","85.8","24.3 %","78.6","","","32.7 %","68.1","5.1 %","80.5","0.3 %","81.0","","","3.9 %","7782"
"Jerry Blevins","Athletics","23","4.2","44","62","106","72.4 %","91.2","","","","","25.7 %","73.1","1.9 %","84.0","","","","","0.9 %","7841"
"Juan Morillo","Rockies","23","3.2","26","43","69","81.2 %","96.1","10.1 %","86.0","","","","","8.7 %","86.5","","","","","","3369"
"Paul Shuey","Orioles","36","25.2","220","302","522","41.4 %","90.9","","","","","18.1 %","75.6","","","40.6 %","86.9","","","4.4 %","406"
"Ricky Stone","Reds","32","5.1","32","50","82","58.5 %","86.3","","","","","1.2 %","76.0","40.2 %","77.8","","","","","","576"
"Clay Rapada","- - -","26","2.2","23","38","61","65.6 %","87.5","31.2 %","77.5","","","3.3 %","74.5","","","","","","","","4831"
"John Van Benschoten","Pirates","27","39.0","350","468","818","70.7 %","90.2","11.9 %","83.6","","","10.7 %","74.7","6.8 %","82.1","","","","","2.2 %","2228"
"Victor Zambrano","- - -","31","23.0","224","264","488","59.7 %","88.0","17.9 %","80.2","","","","","22.5 %","82.9","","","","","2.5 %","1237"
"Andy Cavazos","Cardinals","26","20.0","175","240","415","70.7 %","91.3","14.2 %","81.0","","","4.4 %","81.3","10.5 %","84.6","0.2 %","88.0","","","1.5 %","2668"
"Scott Elarton","Royals","31","37.0","268","420","688","68.2 %","88.8","4.6 %","82.2","","","14.1 %","75.5","13.2 %","78.9","","","","","0.7 %","426"
"Wade Miller","Cubs","30","13.2","112","155","267","50.4 %","87.2","19.5 %","81.3","","","15.2 %","73.1","14.8 %","79.8","","","","","3.8 %","568"
"Mauro Zarate","Marlins","24","5.0","33","67","100","53.0 %","90.0","9.0 %","79.6","","","","","32.0 %","78.1","6.0 %","79.8","","","","3621"
"Rich Thompson","Angels","22","6.2","62","77","139","60.9 %","92.8","","","","","33.3 %","76.8","5.8 %","84.3","","","","","","6422"
"Jon Meloan","Dodgers","22","7.1","64","87","151","60.3 %","89.1","8.0 %","87.0","11.9 %","87.5","17.2 %","77.9","2.7 %","80.3","","","","","","3355"
"Jeff Karstens","Yankees","24","14.2","112","193","305","56.4 %","88.0","6.9 %","78.9","1.3 %","85.3","22.4 %","74.0","12.9 %","76.6","","","","","0.3 %","5879"
"J.A. Happ","Phillies","24","4.0","36","58","94","62.0 %","87.7","","","","","20.7 %","75.2","17.4 %","77.6","","","","","2.1 %","7410"
"Bobby Keppel","Rockies","25","4.0","33","36","69","64.7 %","88.8","14.7 %","84.0","","","11.8 %","76.7","8.8 %","81.5","","","","","1.5 %","2229"
"Dewon Day","White Sox","26","12.0","104","138","242","44.6 %","91.5","54.6 %","84.4","","","","","0.4 %","83.0","0.4 %","86.0","","","0.8 %","5542"
"Matt Smith","Phillies","28","4.0","68","57","125","64.5 %","87.8","35.5 %","81.4","","","","","","","","","","","3.2 %","3053"
"Ross Wolf","Marlins","24","12.1","92","152","244","74.8 %","91.2","16.9 %","81.1","","","0.4 %","78.0","7.9 %","86.5","","","","","0.8 %","4534"
"Marc Gwyn","Angels","29","5.1","47","63","110","70.9 %","91.5","25.5 %","82.3","","","","","3.6 %","84.0","","","","","","3116"
"Colter Bean","Yankees","30","3.0","42","37","79","45.5 %","86.6","49.4 %","77.6","","","","","5.2 %","81.8","","","","","2.5 %","2246"
"Stephen Randolph","Astros","33","13.1","151","184","335","62.6 %","90.7","24.2 %","83.0","","","","","13.2 %","80.0","","","","","2.7 %","1655"
"Jason Vargas","Mets","24","10.1","64","113","177","74.0 %","86.2","6.5 %","82.5","","","","","19.5 %","80.0","","","","","4.5 %","8044"
"Mark Mulder","Cardinals","29","11.0","71","125","196","64.3 %","87.5","","","8.8 %","84.1","15.5 %","69.4","10.4 %","79.7","1.0 %","82.5","","","1.5 %","932"
"Denny Bautista","Rockies","26","8.2","68","100","168","73.8 %","94.9","18.9 %","86.9","","","6.1 %","81.8","1.2 %","87.0","","","","","2.4 %","1947"
"B.J. Ryan","Blue Jays","31","4.1","36","61","97","77.7 %","89.9","19.2 %","84.1","","","","","3.2 %","83.0","","","","","3.1 %","168"
"Josh Sharpless","Pirates","26","4.1","26","43","69","72.7 %","88.4","22.7 %","81.4","","","","","4.6 %","81.0","","","","","4.4 %","5567"
"Brian Rogers","Pirates","24","2.0","12","20","32","28.1 %","88.7","15.6 %","84.2","34.4 %","86.2","","","21.9 %","81.1","","","","","","6123"
"Carlos Martinez","Marlins","25","2.2","14","25","39","64.1 %","90.7","28.2 %","82.5","","","","","7.7 %","83.0","","","","","","3167"
"Enrique Gonzalez","Diamondbacks","24","2.0","16","28","44","61.9 %","92.2","26.2 %","86.3","","","","","11.9 %","86.6","","","","","4.6 %","2568"
"Jim Brower","Yankees","34","3.1","38","45","83","59.0 %","90.9","28.9 %","84.0","","","1.2 %","73.0","10.8 %","80.8","","","","","","313"
"Anderson Garcia","Phillies","26","0.2","5","7","12","100.0 %","93.0","","","","","","","","","","","","","","3377"
"Juan Lara","Indians","26","1.1","9","16","25","41.7 %","88.4","8.3 %","82.5","","","","","50.0 %","83.8","","","","","4.0 %","2613"
"Dana Eveland","Diamondbacks","23","5.0","48","58","106","75.5 %","89.5","11.3 %","81.5","","","9.4 %","78.1","3.8 %","82.0","","","","","","5508"
"Chad Orvella","Devil Rays","26","8.0","89","126","215","60.7 %","92.3","16.1 %","82.5","","","","","23.2 %","84.9","","","","","1.9 %","5952"
"Cory Doyne","Orioles","25","3.2","40","47","87","79.3 %","92.6","4.6 %","83.0","","","8.1 %","81.7","8.1 %","83.3","","","","","","7262"
"Dennis Dove","Cardinals","25","3.0","28","37","65","80.0 %","93.5","","","","","9.2 %","76.3","10.8 %","80.1","","","","","","6240"
"Phil Dumatrait","Reds","25","18.0","163","241","404","68.9 %","89.6","16.5 %","82.5","","","3.3 %","74.6","11.4 %","81.0","","","","","2.0 %","8598"
"Chan Ho Park","Mets","34","4.0","34","39","73","54.9 %","88.4","23.9 %","81.9","","","12.7 %","76.3","8.5 %","81.0","","","","","2.7 %","1267"
"Yhency Brazoban","Dodgers","26","1.2","21","32","53","61.2 %","92.5","36.7 %","84.9","","","","","2.0 %","85.0","","","","","","2150"
"Connor Robertson","Athletics","25","2.0","20","35","55","45.1 %","88.5","49.0 %","80.7","3.9 %","86.0","2.0 %","","","","","","","","7.3 %","7705"
"Jason Miller","Twins","24","4.0","35","53","88","52.4 %","85.6","2.4 %","76.0","","","17.1 %","71.6","28.1 %","76.9","","","","","6.8 %","3104"
"Luke Hudson","Royals","30","2.0","27","23","50","86.0 %","91.3","6.0 %","76.7","","","8.0 %","76.3","","","","","","","","1542"
"Chris Booker","Nationals","30","1.0","12","10","22","59.1 %","90.3","4.6 %","78.0","","","","","","","36.4 %","76.0","","","","2039"
"Erick Threets","Giants","25","2.1","27","36","63","61.9 %","94.7","9.5 %","82.6","","","","","28.6 %","80.1","","","","","","3158"
"Tim Stauffer","Padres","25","7.2","73","109","182","56.9 %","90.3","30.9 %","84.3","","","7.2 %","75.5","5.0 %","80.4","","","","","0.6 %","6432"
"Kevin Barry","Braves","28","2.0","21","38","59","74.6 %","89.9","18.6 %","80.8","","","","","6.8 %","84.8","","","","","","3460"
"Dave Davidson","Pirates","23","2.0","28","39","67","77.6 %","88.3","19.4 %","79.3","","","1.5 %","76.0","1.5 %","81.0","","","","","","4929"
"Dave Williams","Mets","28","4.1","43","70","113","72.3 %","84.6","","","","","15.2 %","68.7","12.5 %","77.7","","","","","0.9 %","1013"
"Nate Field","Marlins","31","1.0","14","15","29","55.2 %","91.5","","","","","34.5 %","80.4","10.3 %","84.0","","","","","","599"
"Dan Serafini","Rockies","33","0.1","11","7","18","70.6 %","89.5","29.4 %","81.2","","","","","","","","","","","","1812"
"Jeff Ridgway","Devil Rays","26","0.1","22","21","43","76.7 %","91.4","18.6 %","79.8","","","","","4.7 %","80.5","","","","","","2819"
