"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"T.J. Tucker","Nationals","26","12.2","78","150","228","56.9 %","87.1","32.9 %","82.6","0.9 %","86.5","5.3 %","79.6","4.0 %","83.1","","","","","0.4 %","800"
"Shawn Camp","Royals","29","49.0","288","515","803","63.8 %","89.9","23.0 %","80.9","","","3.0 %","74.0","10.3 %","81.4","","","","","11.6 %","1855"
"Brandon Lyon","Diamondbacks","25","29.1","181","321","502","68.1 %","92.8","6.0 %","85.5","0.2 %","86.0","20.2 %","75.8","5.1 %","83.8","0.4 %","80.0","","","6.2 %","1312"
"Jose Acevedo","Rockies","27","64.0","361","676","1037","68.3 %","89.4","17.5 %","81.5","","","10.8 %","74.7","3.4 %","80.9","","","","","6.2 %","307"
"Eric Milton","Reds","29","186.1","1083","2081","3164","62.7 %","89.6","8.7 %","79.7","0.3 %","","13.4 %","72.9","15.0 %","80.0","","","","","11.5 %","743"
"Matt Mantei","Red Sox","31","26.1","248","289","537","78.0 %","93.7","7.0 %","86.8","","","14.9 %","75.8","0.2 %","89.0","","","","","0.7 %","64"
"Kevin Brown","Yankees","40","73.1","446","786","1232","75.4 %","91.4","16.9 %","86.4","1.7 %","87.1","0.3 %","82.7","3.6 %","85.7","2.1 %","88.6","","","1.4 %","642"
"Adam Bernero","Braves","28","47.0","265","494","759","56.6 %","89.4","7.8 %","83.0","0.1 %","84.0","","","33.8 %","80.6","1.6 %","81.1","","","1.8 %","460"
"Danny Graves","- - -","31","38.2","263","403","666","69.3 %","87.4","7.8 %","78.4","","","20.7 %","71.7","2.2 %","82.0","","","","","5.0 %","326"
"Chin-hui Tsao","Rockies","24","11.0","71","126","197","74.7 %","93.1","16.9 %","84.6","","","0.7 %","","6.5 %","82.3","1.3 %","80.5","","","21.8 %","1776"
"Brandon League","Blue Jays","22","35.2","254","318","572","72.3 %","94.8","14.3 %","85.5","","","4.3 %","79.9","9.1 %","86.1","","","","","2.3 %","3731"
"Mike Remlinger","- - -","39","39.2","271","440","711","62.0 %","88.0","10.2 %","80.2","","","3.9 %","79.0","23.9 %","79.6","","","","","1.8 %","111"
"Seth McClung","Devil Rays","24","109.1","821","1166","1987","68.5 %","93.4","3.5 %","83.1","","","24.5 %","77.9","3.4 %","84.3","","","","","1.3 %","1657"
"Steve Reed","Orioles","40","32.2","201","342","543","68.3 %","85.4","25.1 %","75.0","","","","","6.6 %","75.8","","","","","7.6 %","1053"
"Seth Etherton","Athletics","28","17.2","109","193","302","64.8 %","87.5","5.0 %","79.4","","","16.3 %","71.3","14.0 %","76.6","","","","","0.3 %","322"
"Jaime Cerda","Royals","26","19.0","160","234","394","67.1 %","90.4","13.6 %","80.6","","","4.9 %","77.7","14.3 %","81.1","","","","","27.4 %","1532"
"R.A. Dickey","Rangers","30","29.2","212","284","496","25.9 %","85.7","2.6 %","79.0","","","13.0 %","69.0","7.6 %","74.4","1.7 %","76.0","49.2 %","66.3","6.7 %","1245"
"Travis Smith","Marlins","32","10.2","76","112","188","75.9 %","88.9","6.3 %","83.3","0.6 %","86.0","6.9 %","74.5","10.3 %","80.7","","","","","7.5 %","1522"
"Brian Anderson","Royals","33","30.2","173","304","477","67.8 %","87.0","3.6 %","81.8","","","11.3 %","77.7","17.3 %","78.3","","","","","1.7 %","44"
"Travis Harper","Devil Rays","29","73.1","416","720","1136","71.3 %","88.5","14.4 %","82.3","0.1 %","86.0","6.2 %","75.4","8.0 %","82.2","","","","","9.2 %","1211"
"Jon Switzer","Devil Rays","25","4.0","54","56","110","65.7 %","87.4","11.1 %","80.2","","","5.6 %","75.5","17.6 %","78.6","","","","","1.8 %","1786"
"Clint Nageotte","Mariners","24","4.0","25","41","66","50.0 %","89.1","37.9 %","80.2","","","10.6 %","77.4","1.5 %","81.0","","","","","","2156"
"Greg Jones","Angels","28","5.1","30","56","86","62.8 %","89.9","20.9 %","80.9","","","11.6 %","77.5","4.7 %","83.0","","","","","","1782"
"Ricky Stone","Reds","30","30.2","159","315","474","58.2 %","87.1","10.2 %","80.1","","","","","31.6 %","79.2","","","","","11.2 %","576"
"Kyle Snyder","Royals","27","36.0","220","382","602","55.5 %","89.2","5.5 %","82.6","0.4 %","87.0","13.7 %","70.3","24.3 %","80.7","0.6 %","78.7","","","15.1 %","1689"
"Scott Strickland","Astros","29","4.0","24","45","69","52.2 %","89.1","36.2 %","79.3","","","1.5 %","75.0","10.1 %","80.1","","","","","","897"
"Hong-Chih Kuo","Dodgers","23","5.1","51","76","127","78.8 %","91.7","13.6 %","79.1","","","6.8 %","76.4","0.9 %","84.0","","","","","7.1 %","7016"
"Chad Fox","Cubs","34","8.0","78","97","175","42.8 %","92.8","48.0 %","85.1","","","3.5 %","83.3","","","5.8 %","84.9","","","1.1 %","684"
"Mike Esposito","Rockies","23","14.2","101","130","231","56.6 %","87.8","13.1 %","84.0","","","7.2 %","76.3","17.2 %","83.3","5.9 %","83.8","","","4.3 %","4986"
"Scott Atchison","Mariners","29","6.2","45","83","128","63.3 %","90.0","9.4 %","83.0","","","18.0 %","76.2","9.4 %","83.2","","","","","","2642"
"Bill Pulsipher","Cardinals","31","4.0","17","36","53","49.0 %","84.4","36.7 %","82.0","","","","","14.3 %","81.2","","","","","7.6 %","842"
"Darrell May","- - -","33","66.1","459","735","1194","58.8 %","84.2","19.3 %","80.3","0.3 %","","0.7 %","73.5","20.9 %","77.4","","","","","1.2 %","613"
"Ron Mahay","Rangers","34","35.2","245","407","652","58.9 %","89.5","19.5 %","81.5","","","1.5 %","76.5","19.8 %","82.4","0.3 %","81.0","","","7.1 %","290"
"Randy Williams","- - -","29","26.1","191","296","487","54.9 %","90.1","26.0 %","84.5","7.0 %","85.3","6.3 %","73.2","5.9 %","80.8","","","","","9.0 %","2362"
"Zach Day","- - -","27","47.1","383","481","864","74.8 %","89.0","13.3 %","82.4","","","1.5 %","80.0","10.5 %","82.6","","","","","8.1 %","1496"
"Doug Creek","Tigers","36","22.1","151","258","409","57.9 %","88.8","23.2 %","77.3","","","7.8 %","75.9","10.6 %","80.3","0.5 %","82.5","","","2.9 %","1202"
"Ryan Glynn","Athletics","30","17.0","131","207","338","60.4 %","89.8","19.5 %","79.8","","","14.9 %","72.0","5.2 %","79.9","","","","","2.7 %","686"
"Russ Ortiz","Diamondbacks","31","115.0","881","1196","2077","68.2 %","88.6","9.6 %","80.7","0.8 %","86.1","9.9 %","76.0","11.5 %","81.5","","","","","0.6 %","1124"
"C.J. Wilson","Rangers","24","48.0","324","495","819","70.1 %","91.0","19.2 %","82.3","","","2.2 %","77.3","8.5 %","81.3","","","","","1.2 %","3580"
"Jose Lima","Royals","32","168.2","1082","1786","2868","50.5 %","88.6","18.8 %","81.9","0.0 %","88.0","1.6 %","65.4","28.8 %","81.9","0.3 %","82.4","0.1 %","60.0","5.2 %","475"
"Steve Karsay","- - -","33","21.2","137","261","398","61.8 %","91.8","0.3 %","78.0","","","23.2 %","75.4","12.5 %","84.5","2.3 %","84.0","","","11.1 %","829"
"Wil Ledezma","Tigers","24","49.2","361","577","938","63.5 %","89.9","6.1 %","79.3","","","9.4 %","76.3","21.0 %","78.1","","","","","0.3 %","1669"
"Ryan Jensen","Royals","29","25.1","159","273","432","64.9 %","87.3","15.5 %","81.7","2.8 %","85.1","9.4 %","73.1","5.9 %","78.6","","","1.6 %","74.0","1.2 %","1117"
"Matt Herges","- - -","35","29.0","181","272","453","62.6 %","89.1","5.5 %","85.5","0.2 %","86.0","12.1 %","74.0","19.7 %","78.9","","","","","6.6 %","780"
"Justin Verlander","Tigers","22","11.1","67","115","182","64.4 %","95.5","0.6 %","81.0","","","22.2 %","78.3","12.8 %","80.9","","","","","1.1 %","8700"
"Blaine Neal","- - -","27","22.2","149","221","370","70.7 %","91.3","14.6 %","82.3","","","","","14.6 %","82.1","","","","","2.2 %","1468"
"John Riedling","Marlins","29","27.2","187","287","474","65.1 %","90.0","16.7 %","85.3","","","11.0 %","79.1","7.3 %","83.2","","","","","4.0 %","1515"
"John Franco","Astros","44","15.0","126","166","292","66.8 %","87.0","8.7 %","81.5","","","","","24.5 %","81.7","","","","","2.1 %","874"
"Hideo Nomo","Devil Rays","36","100.2","675","1064","1739","65.6 %","85.2","2.9 %","81.2","","","1.2 %","71.5","3.6 %","77.0","26.7 %","77.9","","","6.8 %","666"
"Brian Bruney","Diamondbacks","23","46.0","385","562","947","67.3 %","92.7","16.6 %","82.5","0.1 %","75.0","3.5 %","75.3","12.5 %","84.5","","","","","4.3 %","1929"
"Juan Cruz","Athletics","26","32.2","253","350","603","61.4 %","93.5","22.4 %","81.9","0.4 %","90.0","3.6 %","78.1","12.0 %","83.4","0.2 %","88.0","","","7.6 %","273"
"John Koronka","Cubs","24","15.2","111","178","289","61.8 %","90.5","10.2 %","83.0","","","3.5 %","74.8","24.6 %","76.9","","","","","1.4 %","2130"
"Juan Oviedo","Royals","23","53.2","307","568","875","60.4 %","93.2","17.2 %","84.5","","","0.1 %","77.0","22.3 %","84.1","","","","","8.8 %","2886"
"Dewon Brazelton","Devil Rays","25","71.0","579","727","1306","62.0 %","90.1","10.5 %","80.6","","","4.2 %","78.5","23.3 %","81.2","","","","","1.2 %","1195"
"Alan Embree","- - -","35","52.0","283","550","833","73.4 %","91.5","21.8 %","79.6","","","1.0 %","76.6","3.8 %","82.9","","","","","3.0 %","1030"
"Joe Saunders","Angels","24","9.1","59","93","152","67.3 %","89.9","2.7 %","83.0","0.7 %","86.0","20.0 %","73.7","9.3 %","82.8","","","","","1.3 %","4366"
"Brian Tallet","Indians","27","4.2","36","48","84","71.4 %","88.2","16.7 %","80.5","","","","","11.9 %","81.4","","","","","","1646"
"Greg Aquino","Diamondbacks","27","31.1","214","337","551","57.4 %","93.8","41.1 %","85.0","","","0.4 %","79.0","1.1 %","85.5","","","","","3.6 %","1899"
"Paul Wilson","Reds","32","46.1","263","498","761","70.5 %","86.9","0.9 %","78.3","","","11.3 %","70.8","17.3 %","78.3","","","","","13.8 %","1234"
"Jason Anderson","Yankees","26","5.2","47","50","97","79.3 %","92.3","3.8 %","","","","11.3 %","76.5","5.7 %","","","","","","45.4 %","1661"
"Ben Weber","Reds","35","12.1","104","135","239","61.2 %","87.1","25.9 %","80.9","","","","","12.9 %","80.7","","","","","28.9 %","41"
"Jorge DePaula","Yankees","26","6.2","49","63","112","47.3 %","87.5","1.8 %","76.0","","","11.6 %","76.7","39.3 %","80.9","","","","","","1827"
"C.J. Nitkowski","Nationals","32","3.1","21","34","55","54.6 %","91.1","16.4 %","80.4","","","20.0 %","75.7","9.1 %","80.0","","","","","","570"
"Joe Valentine","Reds","25","14.1","129","184","313","59.2 %","92.0","17.7 %","84.9","","","","","22.0 %","81.0","1.2 %","84.0","","","18.5 %","1810"
"Brian Falkenborg","Padres","27","11.0","74","119","193","63.8 %","91.0","0.5 %","85.0","0.5 %","87.0","27.7 %","78.0","7.5 %","84.1","","","","","2.6 %","1859"
"Rob Bell","Devil Rays","28","25.0","184","269","453","69.9 %","88.3","","","","","5.2 %","78.2","24.9 %","82.6","","","","","1.6 %","1492"
"Scott Cassidy","- - -","29","13.0","84","148","232","74.0 %","89.1","21.9 %","78.3","","","2.3 %","77.2","1.9 %","79.0","","","","","7.3 %","1293"
"Buddy Carlyle","Dodgers","27","14.0","84","153","237","74.8 %","89.1","","","0.4 %","86.0","10.3 %","75.8","14.5 %","80.0","","","","","1.3 %","2010"
"Elizardo Ramirez","Reds","22","22.1","139","234","373","57.5 %","89.7","5.0 %","79.4","","","24.5 %","77.3","13.0 %","83.2","","","","","46.4 %","1946"
"Chris Resop","Marlins","22","17.0","121","190","311","78.3 %","92.3","2.6 %","80.8","","","16.5 %","77.8","2.6 %","84.5","","","","","0.3 %","3799"
"Bobby Seay","Rockies","27","11.2","86","145","231","69.2 %","89.7","14.5 %","77.7","","","9.7 %","74.3","6.6 %","81.5","","","","","","1225"
"Jon Adkins","White Sox","27","8.1","62","94","156","80.7 %","91.2","14.5 %","79.9","","","","","4.8 %","83.3","","","","","4.5 %","1799"
"Matt White","Nationals","27","4.0","26","40","66","74.2 %","","22.7 %","","","","","","3.0 %","","","","","","","1720"
"Randy Choate","Diamondbacks","29","7.0","46","71","117","79.7 %","86.3","15.9 %","75.1","","","3.5 %","74.0","0.9 %","","","","","","3.4 %","813"
"Kevin Walker","White Sox","28","7.0","50","73","123","51.9 %","87.8","33.3 %","79.4","","","2.8 %","76.0","12.0 %","80.4","","","","","12.2 %","1060"
"Chris Demaria","Royals","24","9.0","72","102","174","41.9 %","87.7","8.1 %","82.9","7.0 %","86.0","8.7 %","78.0","34.3 %","79.4","","","","","1.2 %","4361"
"Jon Leicester","Cubs","26","9.0","83","91","174","70.9 %","91.3","22.7 %","82.2","","","0.6 %","76.0","5.8 %","84.1","","","","","0.6 %","2092"
"Rich Hill","Cubs","25","23.2","178","297","475","65.7 %","89.6","1.1 %","83.0","2.4 %","86.9","28.9 %","72.4","2.0 %","79.5","","","","","3.2 %","4806"
"Nate Field","Royals","29","6.2","51","92","143","58.8 %","92.7","31.6 %","83.1","","","8.1 %","82.4","1.5 %","87.5","","","","","4.2 %","599"
"Britt Reames","Athletics","31","5.2","37","61","98","48.5 %","86.8","26.8 %","81.8","2.1 %","83.0","12.4 %","79.0","5.2 %","81.0","5.2 %","79.6","","","1.0 %","794"
"Al Levine","Giants","37","10.1","73","123","196","74.0 %","87.5","15.6 %","81.6","","","","","10.4 %","82.0","","","","","2.0 %","20"
"Rick Bauer","Orioles","28","8.1","64","100","164","79.1 %","91.1","19.0 %","83.8","","","","","1.8 %","84.0","","","","","0.6 %","125"
"Matt Riley","Rangers","25","12.2","110","128","238","72.1 %","90.4","","","","","20.2 %","78.4","7.7 %","81.5","","","","","2.1 %","164"
"Gavin Floyd","Phillies","22","26.0","208","259","467","72.3 %","91.1","","","","","23.1 %","77.4","4.6 %","84.2","","","","","1.5 %","3886"
"Brandon Puffer","Giants","29","7.0","40","69","109","56.0 %","86.6","20.2 %","75.9","","","8.3 %","71.8","15.6 %","74.3","","","","","","572"
"Jimmy Journell","Cardinals","27","4.1","49","54","103","77.7 %","90.9","12.6 %","84.1","","","","","8.7 %","81.2","1.0 %","86.0","","","","1161"
"Frank Castillo","Marlins","36","4.1","42","51","93","67.7 %","85.7","3.2 %","84.0","","","8.6 %","74.6","20.4 %","74.9","","","","","","180"
"Carmen Cali","Cardinals","26","6.0","58","79","137","68.7 %","91.6","24.6 %","82.0","","","3.7 %","78.8","3.0 %","82.0","","","","","2.2 %","2964"
"Pedro Liriano","Phillies","24","7.2","69","90","159","66.5 %","88.6","25.3 %","81.6","","","","","6.3 %","82.9","1.9 %","83.7","","","0.6 %","2119"
"Tim Redding","- - -","27","30.2","238","334","572","61.8 %","88.6","10.3 %","82.8","1.1 %","86.3","21.0 %","72.9","5.8 %","81.5","","","","","0.9 %","573"
"Franklin Nunez","Devil Rays","28","5.0","39","54","93","63.0 %","96.1","12.0 %","82.7","","","7.6 %","78.8","10.9 %","84.0","6.5 %","82.2","","","1.1 %","2033"
"Mike Matthews","Mets","31","5.0","50","66","116","59.8 %","88.5","17.0 %","80.0","","","6.3 %","76.9","17.0 %","83.4","","","","","3.5 %","1170"
"Brandon Duckworth","Astros","29","16.1","119","177","296","65.6 %","88.1","4.2 %","83.1","1.7 %","85.2","19.4 %","77.4","9.0 %","82.3","","","","","2.0 %","954"
"Javier Lopez","- - -","27","16.1","135","187","322","61.7 %","85.4","21.8 %","77.0","","","2.7 %","74.9","13.8 %","78.1","","","","","5.9 %","1663"
"Logan Kensing","Marlins","22","5.2","52","74","126","74.6 %","93.1","16.7 %","81.3","","","","","8.7 %","84.8","","","","","","6166"
"Sean Henn","Yankees","24","11.1","115","141","256","68.2 %","91.4","18.8 %","83.0","","","1.6 %","82.3","11.4 %","84.0","","","","","0.4 %","2147"
"Ryan Bukvich","Rangers","27","4.0","39","43","82","78.1 %","93.0","12.3 %","84.1","","","1.4 %","82.0","4.1 %","85.3","4.1 %","86.0","","","11.0 %","1531"
"Tom Gorzelanny","Pirates","22","6.0","51","63","114","76.3 %","88.8","12.3 %","77.0","","","2.6 %","76.3","8.8 %","79.5","","","","","","6244"
"Allan Simpson","- - -","27","7.1","76","83","159","85.5 %","92.6","11.5 %","81.9","","","0.8 %","78.0","1.5 %","83.5","0.8 %","89.0","","","17.0 %","1864"
"Joey Devine","Braves","21","5.0","40","61","101","68.8 %","93.9","31.3 %","82.7","","","","","","","","","","","4.0 %","9862"
"Matt Anderson","Rockies","28","10.0","97","139","236","81.9 %","94.5","11.6 %","84.1","","","","","6.5 %","86.9","","","","","8.9 %","459"
"Terry Adams","Phillies","32","13.1","127","157","284","73.1 %","89.7","23.7 %","83.4","1.1 %","86.0","0.4 %","","1.8 %","82.7","","","","","1.8 %","946"
"Chad Gaudin","Blue Jays","22","13.0","110","180","290","64.4 %","90.3","19.6 %","79.8","","","11.6 %","77.1","4.4 %","81.9","","","","","13.5 %","1783"
"David Sanders","White Sox","25","2.0","13","26","39","61.9 %","84.8","28.6 %","76.8","","","","","9.5 %","77.5","","","","","46.2 %","1693"
"Adam Wainwright","Cardinals","23","2.0","10","21","31","55.6 %","91.3","16.7 %","83.0","","","27.8 %","74.0","","","","","","","41.9 %","2233"
"Kevin Jarvis","Cardinals","35","3.1","28","31","59","56.9 %","90.2","36.2 %","84.4","","","","","6.9 %","80.0","","","","","1.7 %","1037"
"Alex Graman","Yankees","27","1.1","14","17","31","55.6 %","88.5","29.6 %","80.9","","","11.1 %","79.0","3.7 %","76.0","","","","","12.9 %","1910"
"Michael Tejera","Rangers","28","2.0","21","32","53","41.5 %","86.4","39.6 %","76.3","","","3.8 %","75.5","15.1 %","79.5","","","","","","542"
"Bryan Bullington","Pirates","24","1.1","13","17","30","","","","","","","","","","","","","","","100.0 %","5066"
"Kerry Ligtenberg","Diamondbacks","34","9.2","50","103","153","66.0 %","89.5","24.0 %","80.4","2.0 %","87.7","","","6.7 %","80.8","1.3 %","82.0","","","1.3 %","100"
"Edinson Volquez","Rangers","21","12.2","129","159","288","73.3 %","94.1","2.4 %","80.4","","","5.9 %","76.8","18.4 %","81.7","","","","","","3990"
"Carlos Almanzar","Rangers","31","5.0","58","73","131","53.1 %","90.1","31.5 %","81.0","","","2.3 %","","13.1 %","80.6","","","","","0.8 %","308"
"Abe Alvarez","Red Sox","22","2.1","18","34","52","66.7 %","83.0","5.9 %","77.3","","","13.7 %","67.8","13.7 %","76.8","","","","","1.9 %","6259"
"Justin Miller","Blue Jays","27","2.1","17","24","41","61.5 %","91.0","28.2 %","79.9","","","5.1 %","78.0","5.1 %","","","","","","4.9 %","1313"
"Ramiro Mendoza","Yankees","33","1.0","8","10","18","77.8 %","86.7","","","","","16.7 %","70.3","5.6 %","81.0","","","","","","836"
"John Webb","Devil Rays","26","4.0","37","47","84","71.1 %","89.4","10.8 %","85.0","","","12.1 %","74.1","6.0 %","83.0","","","","","1.2 %","7230"
"Tom Martin","Braves","35","2.1","19","28","47","61.7 %","90.1","6.4 %","82.3","","","25.5 %","75.6","6.4 %","","","","","","","1219"
"Matt Whiteside","Blue Jays","37","3.2","41","57","98","58.5 %","91.5","28.7 %","82.4","","","","","12.8 %","83.5","","","","","2.0 %","1956"
"Joe Horgan","Nationals","28","6.0","50","88","138","49.3 %","87.3","34.8 %","83.4","","","13.0 %","74.5","2.9 %","79.3","","","","","","2304"
"Yorman Bazardo","Marlins","20","1.2","20","27","47","67.4 %","91.2","10.9 %","79.8","","","2.2 %","76.0","19.6 %","79.1","","","","","2.1 %","3143"
"Justin Thompson","Rangers","32","1.2","9","18","27","66.7 %","87.7","7.4 %","84.5","","","22.2 %","73.2","3.7 %","","","","","","","8217"
"Jim Crowell","Marlins","31","3.1","20","54","74","55.6 %","85.8","33.3 %","80.5","","","2.8 %","75.0","8.3 %","80.0","","","","","2.7 %","1928"
"Tim Hamulack","Mets","28","2.1","22","28","50","55.6 %","91.1","11.1 %","85.0","2.2 %","91.0","22.2 %","80.2","8.9 %","76.7","","","","","10.0 %","1900"
"Sean Burroughs","Padres","24","1.0","8","14","22","90.9 %","75.2","","","","","9.1 %","63.5","","","","","","","","1021"
"Cla Meredith","Red Sox","22","2.1","32","29","61","93.2 %","86.3","3.4 %","79.0","","","","","3.4 %","77.5","","","","","3.3 %","7613"
"Chad Bentz","Marlins","25","2.0","11","26","37","73.0 %","89.6","5.4 %","83.0","","","16.2 %","71.5","5.4 %","78.0","","","","","","1889"
"Chris Booker","Reds","28","2.0","35","38","73","65.6 %","91.5","","","","","34.4 %","77.9","","","","","","","56.2 %","2039"
"Mike Johnston","Pirates","26","1.0","10","19","29","58.6 %","92.5","13.8 %","79.5","","","27.6 %","75.6","","","","","","","","1868"
"Antonio Osuna","Nationals","32","2.1","39","44","83","62.0 %","90.3","11.4 %","83.8","","","","","8.9 %","76.4","17.7 %","","","","","249"
"Edgar Gonzalez","Diamondbacks","22","0.1","13","13","26","76.9 %","91.6","19.2 %","83.4","","","","","3.9 %","83.0","","","","","","1727"
