"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Jeff Austin","Royals","25","11.0","72","94","166","72.9 %","90.3","6.6 %","83.0","","","16.6 %","80.4","4.0 %","82.0","","","","","9.0 %","587"
"Kevin Joseph","Cardinals","25","11.0","71","106","177","72.6 %","89.5","27.5 %","82.0","","","","","","","","","","","13.6 %","1160"
"Jeff D'Amico","Mets","26","145.2","785","1528","2313","60.7 %","86.6","","","","","31.0 %","72.2","8.3 %","79.8","","","","","0.4 %","871"
"Travis Driskill","Orioles","30","132.2","859","1326","2185","64.1 %","86.8","11.4 %","69.6","","","","","8.8 %","80.5","15.7 %","76.7","","","4.3 %","134"
"Jason Phillips","Indians","28","41.2","278","381","659","67.7 %","88.1","3.8 %","85.2","","","22.8 %","74.3","5.8 %","82.5","","","","","","1549"
"Doug Davis","Rangers","26","59.2","354","592","946","73.9 %","83.5","2.4 %","77.3","","","11.6 %","72.2","12.2 %","77.9","","","","","1.2 %","1244"
"Rolando Arrojo","Red Sox","33","81.1","453","788","1241","61.8 %","91.0","21.9 %","80.8","","","11.8 %","76.6","4.5 %","80.7","","","","","0.5 %","174"
"Dave Williams","Pirates","23","43.1","295","469","764","69.3 %","87.5","","","","","23.7 %","68.0","7.0 %","74.6","","","","","19.9 %","1013"
"Mike MacDougal","Royals","25","9.0","70","87","157","71.6 %","92.9","28.4 %","83.3","","","","","","","","","","","30.6 %","612"
"Britt Reames","Expos","28","68.0","453","716","1169","51.4 %","90.5","","","","","37.0 %","81.1","11.6 %","80.6","","","","","21.6 %","794"
"Nelson Figueroa","Brewers","28","93.0","548","904","1452","56.1 %","86.3","","","","","31.7 %","74.5","12.2 %","79.6","","","","","8.2 %","683"
"Miguel Asencio","Royals","21","123.1","903","1232","2135","64.9 %","89.1","15.2 %","79.0","","","","","19.9 %","76.2","","","","","17.4 %","586"
"Jason Marquis","Braves","23","114.1","774","1173","1947","62.9 %","92.7","27.3 %","83.4","","","","","9.8 %","83.5","","","","","0.4 %","105"
"Nate Cornejo","Tigers","22","50.0","306","516","822","78.3 %","89.2","9.9 %","83.5","","","5.9 %","75.9","5.9 %","83.3","","","","","11.6 %","462"
"Frank Castillo","Red Sox","33","163.1","1019","1754","2773","62.0 %","84.1","4.6 %","59.5","","","15.6 %","72.5","17.8 %","69.1","","","","","0.5 %","180"
"Shawn Estes","- - -","29","160.2","1143","1594","2737","63.7 %","89.0","","","","","24.7 %","72.3","11.6 %","81.0","","","","","0.9 %","873"
"Jeff Tam","Athletics","31","40.1","241","419","660","72.3 %","89.3","15.0 %","83.2","","","","","8.1 %","81.7","4.7 %","83.7","","","5.9 %","940"
"Jose Rijo","Reds","37","77.0","452","784","1236","42.9 %","86.2","37.1 %","79.2","","","","","19.9 %","77.9","0.1 %","","","","17.2 %","349"
"Carl Pavano","- - -","26","136.0","799","1374","2173","67.3 %","88.9","23.1 %","77.6","","","","","9.6 %","78.8","","","","","21.1 %","790"
"Dan Wright","White Sox","24","196.1","1234","1914","3148","64.1 %","90.6","0.6 %","80.0","","","23.4 %","81.0","11.9 %","81.3","","","","","4.7 %","258"
"Mike Thurman","Yankees","28","33.0","203","367","570","64.6 %","89.4","6.1 %","80.3","","","15.6 %","74.6","13.8 %","81.9","","","","","4.4 %","852"
"Tanyon Sturtze","Devil Rays","31","224.0","1374","2205","3579","70.7 %","89.2","15.6 %","78.5","","","","","7.6 %","79.3","6.1 %","80.4","","","14.5 %","1230"
"Dave Pember","Brewers","24","8.2","66","80","146","54.8 %","86.3","31.5 %","79.1","","","","","13.7 %","82.0","","","","","","1618"
"Dave Burba","- - -","35","145.1","933","1485","2418","74.0 %","86.9","","","","","12.0 %","78.1","10.0 %","79.8","4.1 %","78.1","","","5.8 %","1239"
"Gary Glover","White Sox","25","138.1","894","1404","2298","66.3 %","89.3","16.0 %","82.0","","","10.7 %","73.6","7.0 %","79.9","","","","","5.6 %","234"
"Graeme Lloyd","- - -","35","57.0","321","525","846","57.3 %","86.6","39.0 %","76.4","","","","","3.7 %","77.8","","","","","14.2 %","783"
"Rheal Cormier","Phillies","35","60.0","422","586","1008","60.0 %","88.2","16.0 %","81.5","","","9.5 %","75.9","10.1 %","81.9","4.5 %","83.0","","","0.3 %","952"
"Denny Neagle","Rockies","33","164.1","1004","1682","2686","59.2 %","86.5","","","","","17.4 %","76.8","23.3 %","77.7","","","","","17.0 %","441"
"David Riske","Indians","25","51.1","386","626","1012","88.0 %","88.8","","","","","8.1 %","75.8","3.9 %","75.1","","","","","7.2 %","402"
"Mike Bynum","Padres","24","27.1","187","274","461","58.7 %","87.1","27.0 %","78.1","","","","","14.4 %","76.8","","","","","3.5 %","1022"
"Toby Borland","Marlins","33","13.2","92","141","233","74.4 %","89.8","21.5 %","77.0","","","","","4.1 %","80.1","","","","","6.0 %","511"
"Joey Hamilton","Reds","31","124.2","759","1215","1974","69.6 %","90.1","","","","","21.8 %","81.2","8.6 %","82.1","","","","","12.9 %","328"
"Chris Carpenter","Blue Jays","27","73.1","436","737","1173","58.3 %","90.8","8.4 %","85.4","","","20.3 %","73.3","13.1 %","82.4","","","","","13.8 %","1292"
"James Baldwin","Mariners","30","150.0","824","1477","2301","65.7 %","89.1","","","","","24.7 %","80.6","9.5 %","81.5","","","","","3.9 %","1064"
"Wilson Alvarez","Devil Rays","32","75.0","492","815","1307","74.3 %","87.0","","","","","16.5 %","74.1","9.2 %","76.3","","","","","0.5 %","1193"
"Jamey Wright","- - -","27","129.1","895","1217","2112","72.0 %","88.4","4.1 %","77.0","","","17.5 %","77.3","6.3 %","79.6","","","","","13.1 %","715"
"Mike Morgan","Diamondbacks","42","34.0","165","296","461","68.9 %","84.7","13.1 %","80.4","","","4.7 %","76.4","10.3 %","79.6","3.0 %","82.7","","","7.2 %","67"
"Joaquin Benoit","Rangers","24","84.2","643","945","1588","70.6 %","90.9","15.2 %","83.7","","","2.8 %","76.7","11.4 %","79.2","","","","","0.1 %","1437"
"Dan Reichert","Royals","25","66.0","381","617","998","71.9 %","89.0","19.9 %","79.9","","","","","8.2 %","82.6","","","","","18.4 %","624"
"Jeff Suppan","Royals","27","208.0","1313","2133","3446","70.4 %","88.9","6.1 %","81.0","","","9.6 %","73.9","13.9 %","79.4","","","","","6.8 %","633"
"Justin Wayne","Marlins","23","23.2","157","252","409","59.2 %","89.4","","","","","22.0 %","75.3","18.8 %","81.6","","","","","","803"
"Dennys Reyes","- - -","25","82.2","608","831","1439","61.1 %","87.7","27.5 %","81.8","","","","","11.5 %","80.6","","","","","5.6 %","444"
"Dave Mlicki","Astros","34","86.0","494","835","1329","56.5 %","88.3","22.6 %","84.2","","","13.1 %","74.7","7.8 %","81.1","","","","","0.9 %","569"
"Darrell May","Royals","30","131.1","815","1384","2199","59.5 %","86.7","13.1 %","81.4","","","5.7 %","74.0","21.8 %","80.4","","","","","7.8 %","613"
"Oswaldo Mairena","Marlins","28","33.2","219","362","581","73.0 %","89.8","20.9 %","84.4","","","","","6.2 %","83.4","","","","","13.4 %","528"
"Jeff Fassero","- - -","39","69.0","451","743","1194","61.7 %","89.7","31.4 %","80.0","","","","","7.0 %","81.3","","","","","7.3 %","279"
"Pedro Borbon","- - -","34","50.1","351","539","890","64.2 %","82.5","","","","","32.0 %","73.7","3.8 %","71.9","","","","","10.5 %","1289"
"Joe Mays","Twins","26","95.1","542","978","1520","54.5 %","88.9","8.0 %","82.6","","","16.2 %","75.3","21.3 %","81.4","","","","","4.3 %","740"
"Ryan Dempster","- - -","25","209.0","1311","2037","3348","62.7 %","90.2","29.8 %","82.4","","","","","7.5 %","82.2","","","","","11.7 %","517"
"Julian Tavarez","Marlins","29","153.2","1097","1502","2599","60.3 %","90.6","22.1 %","80.7","","","","","17.7 %","81.9","","","","","0.5 %","541"
"Trey Hodges","Braves","24","11.2","60","119","179","49.2 %","85.6","41.9 %","77.8","","","","","8.9 %","80.6","","","","","","1608"
"Tim Redding","Astros","24","73.1","498","810","1308","66.9 %","92.3","4.8 %","81.5","","","25.3 %","76.9","3.0 %","84.4","","","","","7.6 %","573"
"Adam Eaton","Padres","24","33.1","207","334","541","64.3 %","90.1","5.1 %","82.8","","","21.3 %","73.5","9.3 %","80.8","","","","","2.0 %","1029"
"Jason Christiansen","Giants","32","5.0","31","42","73","79.0 %","85.1","21.0 %","81.9","","","","","","","","","","","15.1 %","1111"
"Garrett Stephenson","Cardinals","30","45.0","335","478","813","72.8 %","86.0","","","","","11.7 %","72.4","15.5 %","78.2","","","","","0.1 %","1185"
"Mike Holtz","- - -","29","35.0","303","385","688","60.3 %","85.9","5.5 %","68.9","","","28.7 %","68.4","5.5 %","78.3","","","","","10.8 %","920"
"Rich Rodriguez","Rangers","39","16.2","110","144","254","72.9 %","85.9","19.1 %","82.2","","","","","8.0 %","77.2","","","","","1.2 %","1276"
"Brandon Duckworth","Phillies","26","163.0","1132","1757","2889","67.1 %","88.6","","","","","23.5 %","76.5","9.5 %","82.2","","","","","0.1 %","954"
"Jimmy Anderson","Pirates","26","140.2","912","1335","2247","75.6 %","86.0","17.2 %","79.2","","","","","7.2 %","79.0","","","","","3.4 %","977"
"Robert Person","Phillies","32","87.2","589","898","1487","60.3 %","89.7","9.2 %","82.5","","","18.1 %","76.2","6.1 %","80.4","6.3 %","81.9","","","0.1 %","966"
"Todd Van Poppel","Rangers","30","72.2","439","847","1286","75.1 %","90.5","11.4 %","83.2","","","6.6 %","80.5","6.9 %","83.2","","","","","0.1 %","1284"
"Travis Harper","Devil Rays","26","85.2","547","909","1456","72.4 %","88.7","1.5 %","81.1","","","22.8 %","75.8","3.3 %","77.7","","","","","6.0 %","1211"
"Will Cunnane","Cubs","28","26.1","173","310","483","55.3 %","90.8","","","","","44.5 %","76.4","0.2 %","85.0","","","","","","274"
"Jeremy Fikac","Padres","27","69.0","483","702","1185","49.1 %","87.7","23.3 %","81.8","","","5.2 %","71.8","22.4 %","79.3","","","","","10.1 %","1031"
"Sterling Hitchcock","Yankees","31","39.1","278","460","738","62.9 %","84.8","","","","","15.6 %","76.1","19.2 %","79.0","2.3 %","79.8","","","","824"
"Bobby Jones","Padres","32","108.0","565","1133","1698","52.0 %","82.1","10.0 %","77.1","","","26.3 %","65.4","11.7 %","77.5","","","","","21.3 %","1039"
"Steve Sparks","Tigers","36","189.0","1147","1928","3075","15.4 %","78.9","3.3 %","73.3","","","","","","","","","81.4 %","67.9","6.3 %","499"
"Victor Zambrano","Devil Rays","26","114.0","842","1069","1911","73.4 %","88.7","17.3 %","80.7","","","","","6.0 %","81.8","3.3 %","82.2","","","7.7 %","1237"
"Jorge Sosa","Devil Rays","25","99.1","690","999","1689","69.9 %","91.6","19.4 %","79.0","","","","","10.7 %","81.3","","","","","","1228"
"Justin Miller","Blue Jays","24","102.1","737","1036","1773","62.6 %","87.7","24.6 %","78.0","","","","","12.8 %","75.2","","","","","9.5 %","1313"
"Scott Erickson","Orioles","34","160.2","1097","1586","2683","63.4 %","89.6","18.6 %","81.7","","","6.5 %","75.3","11.5 %","82.6","","","","","4.4 %","137"
"Mike James","Rockies","34","11.1","66","113","179","72.0 %","90.0","","","","","19.1 %","79.1","8.9 %","81.9","","","","","6.2 %","1453"
"Calvin Maduro","Orioles","27","56.2","365","576","941","66.7 %","85.9","","","","","16.6 %","71.1","16.7 %","79.5","","","","","0.7 %","151"
"Bruce Chen","- - -","25","77.2","536","872","1408","58.3 %","88.3","","","","","30.9 %","77.5","10.8 %","80.9","","","","","17.1 %","769"
"Tom Davey","Padres","28","21.0","153","226","379","66.0 %","91.4","34.0 %","80.1","","","","","","","","","","","25.6 %","1026"
"Chris George","Royals","22","27.1","188","298","486","66.6 %","85.6","9.7 %","81.4","","","7.4 %","74.9","16.2 %","79.7","","","","","11.3 %","601"
"Ryan Rupe","Devil Rays","27","90.0","524","861","1385","54.7 %","88.2","17.5 %","78.9","","","","","27.8 %","79.1","","","","","0.4 %","1223"
"Satoru Komiyama","Mets","36","43.1","259","446","705","67.6 %","84.8","6.3 %","72.9","","","17.4 %","69.0","8.7 %","77.8","","","","","0.6 %","881"
"Kevin Walker","Padres","25","8.0","73","102","175","69.3 %","90.3","26.4 %","80.9","","","","","4.3 %","80.0","","","","","6.9 %","1060"
"Eric Eckenstahler","Tigers","25","8.0","48","94","142","66.4 %","91.4","","","","","29.6 %","76.2","4.0 %","83.4","","","","","12.0 %","1600"
"Steve Kent","Devil Rays","23","57.1","451","618","1069","70.3 %","88.8","16.7 %","80.0","","","","","13.0 %","76.5","","","","","4.5 %","1218"
"Ricardo Rodriguez","Indians","24","41.1","275","395","670","70.7 %","91.5","16.5 %","81.5","","","","","12.8 %","82.4","","","","","0.6 %","1585"
"Jason Bere","Cubs","31","85.2","507","871","1378","53.3 %","87.5","","","","","26.4 %","78.0","15.2 %","81.7","5.0 %","83.6","","","10.7 %","266"
"Terry Mulholland","- - -","39","79.0","411","836","1247","72.7 %","86.4","23.5 %","74.9","","","","","3.8 %","79.7","","","","","7.3 %","665"
"Esteban Loaiza","Blue Jays","30","151.1","802","1543","2345","63.3 %","88.6","25.6 %","82.3","","","","","11.1 %","78.9","","","","","","1310"
"Rudy Seanez","Rangers","33","33.0","255","341","596","71.7 %","90.1","14.9 %","84.0","","","","","13.4 %","86.2","","","","","4.5 %","1279"
"Scott Cassidy","Blue Jays","26","66.0","450","683","1133","63.8 %","85.3","30.6 %","77.4","","","","","5.6 %","80.1","","","","","4.1 %","1293"
"Shawn Chacon","Rockies","24","119.1","856","1159","2015","64.1 %","88.6","","","","","28.9 %","75.7","7.0 %","79.6","","","","","3.6 %","424"
"Bobby Jones","- - -","30","26.2","205","267","472","63.6 %","88.8","20.4 %","82.4","","","","","16.0 %","80.2","","","","","0.4 %","1454"
"Hideki Irabu","Rangers","33","47.0","305","485","790","70.0 %","90.4","3.2 %","84.5","","","4.9 %","68.5","3.8 %","81.8","18.1 %","84.0","","","","1255"
"Chan Ho Park","Rangers","29","145.2","1037","1508","2545","55.2 %","90.1","10.5 %","82.2","","","19.2 %","80.3","9.2 %","82.7","5.9 %","83.1","","","0.1 %","1267"
"Ruben Quevedo","Brewers","23","139.0","913","1476","2389","65.2 %","87.2","3.7 %","79.4","","","16.9 %","74.4","14.2 %","78.4","","","","","0.5 %","705"
"Chad Fox","Brewers","31","4.2","40","47","87","57.8 %","92.7","31.3 %","84.0","","","","","","","10.8 %","83.5","","","4.6 %","684"
"Sean Lowe","- - -","31","79.1","541","827","1368","56.2 %","87.9","","","","","37.6 %","74.9","6.2 %","77.9","","","","","9.8 %","994"
"Jeff Farnsworth","Tigers","26","70.0","439","671","1110","73.2 %","89.7","7.1 %","77.3","","","11.6 %","78.8","8.0 %","81.2","","","","","7.9 %","465"
"Ron Villone","Pirates","32","93.0","563","902","1465","62.7 %","89.0","30.2 %","78.1","","","","","7.1 %","79.5","","","","","10.9 %","1010"
"Doug Creek","- - -","33","55.2","410","627","1037","64.9 %","91.0","29.4 %","79.3","","","","","5.7 %","80.1","","","","","5.9 %","1202"
"Jake Westbrook","Indians","24","41.2","245","427","672","64.7 %","90.3","","","","","19.9 %","80.8","15.3 %","81.0","","","","","","412"
"Jose Paniagua","Tigers","28","41.2","257","418","675","73.7 %","89.6","10.7 %","83.7","","","","","7.1 %","82.2","8.5 %","83.5","","","12.6 %","483"
"Bob Wells","Twins","35","58.0","362","617","979","67.2 %","86.3","16.7 %","80.0","","","","","13.8 %","80.0","2.3 %","78.4","","","2.8 %","760"
"Jack Cressend","Twins","27","32.0","227","362","589","66.7 %","89.1","","","","","24.7 %","79.4","8.7 %","80.7","","","","","7.8 %","723"
"Tyler Walker","Mets","26","10.2","74","114","188","63.8 %","90.9","","","","","20.7 %","77.5","15.4 %","80.4","","","","","","901"
"Rodney Myers","Padres","33","21.1","136","212","348","70.5 %","91.6","26.6 %","80.9","","","","","2.9 %","84.0","","","","","11.5 %","1511"
"Mike Magnante","Athletics","37","28.2","177","305","482","60.5 %","84.1","0.2 %","78.0","","","23.4 %","76.6","15.9 %","77.1","","","","","3.3 %","929"
"Steve Parris","Blue Jays","34","75.1","494","807","1301","71.9 %","86.1","5.1 %","76.1","","","16.0 %","70.0","7.0 %","80.5","","","","","6.2 %","1316"
"Kevin Pickford","Padres","27","30.0","233","291","524","62.6 %","85.1","","","","","22.8 %","74.6","14.6 %","74.5","","","","","18.9 %","1473"
"Fernando Rodney","Tigers","25","18.0","132","213","345","75.8 %","92.0","11.6 %","87.6","","","","","12.6 %","86.8","","","","","15.1 %","494"
"Kirk Saarloos","Astros","23","85.1","483","846","1329","53.2 %","84.9","18.2 %","80.4","","","","","28.7 %","75.3","","","","","17.6 %","1516"
"Randy Choate","Yankees","26","22.1","150","227","377","71.1 %","85.5","21.9 %","68.3","","","","","7.0 %","77.0","","","","","5.6 %","813"
"Todd Ritchie","White Sox","30","133.2","872","1425","2297","58.4 %","89.1","15.1 %","82.6","","","15.9 %","42.2","6.8 %","80.5","3.8 %","83.0","","","","253"
"Scott Sullivan","Reds","31","78.2","524","889","1413","58.2 %","86.5","33.8 %","76.9","","","","","7.9 %","75.1","","","","","13.6 %","357"
"Sean Douglass","Orioles","23","53.1","397","577","974","69.3 %","87.9","","","","","19.4 %","78.1","11.3 %","84.8","","","","","0.3 %","133"
"John Stephens","Orioles","22","65.0","403","662","1065","39.5 %","73.0","","","","","46.1 %","62.6","14.4 %","59.5","","","","","","1569"
"Ryan Bukvich","Royals","24","25.0","214","294","508","74.3 %","91.2","16.5 %","81.4","","","","","6.1 %","82.9","3.2 %","83.1","","","12.8 %","1531"
"Brian Tollberg","Padres","29","61.2","367","633","1000","65.5 %","83.7","0.3 %","80.0","","","24.3 %","67.4","9.8 %","76.5","","","","","6.3 %","1055"
"Kent Mercker","Rockies","34","44.0","335","478","813","72.6 %","88.3","10.4 %","79.8","","","5.8 %","67.8","11.1 %","74.3","","","","","30.4 %","439"
"Brian Shouse","Royals","33","14.2","109","148","257","67.2 %","84.1","","","","","24.1 %","71.7","8.6 %","75.2","","","","","32.3 %","630"
"Vic Darensbourg","Marlins","31","48.1","328","561","889","59.3 %","89.8","17.7 %","80.1","","","10.4 %","73.5","12.7 %","78.7","","","","","3.4 %","516"
"Mike Hampton","Rockies","29","178.2","1210","1792","3002","68.0 %","88.1","22.0 %","79.5","","","","","10.0 %","77.7","","","","","13.3 %","430"
"Donovan Osborne","Cubs","33","16.0","108","178","286","65.4 %","87.2","13.3 %","80.4","","","14.1 %","76.4","7.2 %","81.3","","","","","8.0 %","299"
"Adam Bernero","Tigers","25","101.2","586","1032","1618","59.5 %","90.3","12.4 %","78.7","","","","","21.8 %","79.2","6.4 %","79.4","","","2.1 %","460"
"Seth Greisinger","Tigers","26","37.2","262","379","641","64.1 %","83.8","","","","","13.9 %","73.9","21.9 %","73.2","","","","","26.1 %","467"
"Rob Bell","Rangers","25","94.0","600","991","1591","55.0 %","87.4","2.6 %","80.2","","","13.1 %","76.9","29.3 %","80.7","","","","","5.5 %","1492"
"Brad Lidge","Astros","25","8.2","86","118","204","66.7 %","91.0","25.0 %","81.4","","","","","8.3 %","83.1","","","","","11.8 %","563"
"Greg Swindell","Diamondbacks","37","33.0","158","336","494","57.8 %","84.9","29.6 %","76.9","","","","","12.7 %","77.2","","","","","13.8 %","76"
"Juan Rincon","Twins","23","28.2","184","353","537","66.7 %","90.5","30.5 %","82.8","","","","","2.8 %","84.1","","","","","0.4 %","752"
"Colby Lewis","Rangers","22","34.1","270","362","632","76.6 %","91.9","","","","","15.1 %","76.6","8.3 %","83.1","","","","","10.8 %","1259"
"Everett Stull","Brewers","30","10.0","84","110","194","75.8 %","91.0","16.0 %","81.8","","","8.3 %","72.0","","","","","","","","712"
"Ben Kozlowski","Rangers","21","10.0","91","108","199","67.3 %","89.7","","","","","16.1 %","76.6","16.6 %","81.8","","","","","","1634"
"Troy Brohawn","Giants","29","5.2","39","57","96","45.6 %","83.7","6.3 %","82.8","","","38.0 %","72.7","10.1 %","77.0","","","","","17.7 %","1110"
"Donne Wall","Angels","34","21.0","131","206","337","57.1 %","86.3","5.5 %","81.3","","","15.8 %","71.2","21.6 %","80.8","","","","","8.0 %","39"
"Anthony Telford","Rangers","36","23.2","182","282","464","65.0 %","89.0","12.5 %","82.3","","","17.9 %","71.8","4.5 %","81.0","","","","","0.2 %","1282"
"Erik Hiljus","Athletics","29","45.2","316","490","806","57.4 %","88.7","","","","","33.0 %","74.1","9.6 %","77.1","","","","","8.2 %","919"
"Brad Voyles","Royals","25","27.2","239","303","542","59.3 %","86.4","","","","","24.5 %","68.3","16.3 %","71.1","","","","","19.4 %","1490"
"Jeriome Robertson","Astros","25","9.2","59","101","160","61.1 %","87.5","22.8 %","83.3","","","16.1 %","73.8","","","","","","","6.9 %","1619"
"Brandon Lyon","Blue Jays","22","62.0","387","636","1023","69.3 %","85.4","9.7 %","80.4","","","8.0 %","67.1","12.9 %","74.4","","","","","8.5 %","1312"
"Delvin James","Devil Rays","24","34.1","224","312","536","61.9 %","87.6","30.6 %","76.0","","","","","7.5 %","77.4","","","","","","1215"
"Ryan Drese","Indians","26","137.1","958","1487","2445","60.1 %","90.3","19.8 %","83.4","","","12.6 %","77.5","7.5 %","82.6","","","","","7.4 %","379"
"Jon Rauch","White Sox","23","28.2","203","304","507","71.3 %","86.0","11.2 %","82.4","","","11.4 %","70.6","6.2 %","81.0","","","","","1.0 %","1475"
"Mike Smith","Blue Jays","24","35.1","282","382","664","69.3 %","88.8","9.1 %","82.7","","","8.3 %","69.0","13.4 %","77.5","","","","","2.0 %","1479"
"Steve Woodard","Rangers","27","17.2","125","197","322","65.6 %","88.0","24.7 %","78.4","","","","","9.7 %","78.9","","","","","0.6 %","1285"
"John Rocker","Rangers","27","24.1","155","283","438","64.3 %","94.4","","","","","35.7 %","80.3","","","","","","","0.9 %","1273"
"Jose Santiago","Phillies","27","47.0","278","488","766","74.9 %","88.5","16.1 %","80.8","","","2.5 %","78.3","6.4 %","83.3","","","","","0.5 %","972"
"Shawn Sedlacek","Royals","25","84.1","522","847","1369","54.6 %","84.7","","","","","19.5 %","65.3","25.9 %","72.0","","","","","22.2 %","1519"
"Cory Vance","Rockies","23","4.0","45","39","84","20.0 %","1.0","","","","","20.0 %","","60.0 %","1.0","","","","","94.1 %","1647"
"Jay Tessmer","Yankees","30","1.1","12","11","23","56.5 %","78.0","34.8 %","71.5","","","","","8.7 %","75.0","","","","","","851"
"Dennis Springer","Dodgers","37","1.1","17","18","35","17.1 %","79.5","","","","","","","","","","","82.9 %","62.4","","672"
"Andy Pratt","Braves","22","1.1","21","19","40","80.0 %","89.1","","","","","7.5 %","72.3","12.5 %","79.6","","","","","","1640"
"Luke Prokopec","Blue Jays","24","71.2","452","763","1215","70.7 %","89.8","14.8 %","82.5","","","6.5 %","75.9","8.0 %","81.8","","","","","","1320"
"Jose Cabrera","Brewers","33","103.1","730","1079","1809","76.6 %","90.1","8.8 %","81.4","","","","","14.6 %","83.1","","","","","19.9 %","679"
"Brandon Backe","Devil Rays","24","13.0","86","121","207","73.0 %","90.8","8.7 %","83.2","","","12.6 %","73.6","5.8 %","83.3","","","","","","1529"
"Bud Smith","Cardinals","22","48.0","354","515","869","66.1 %","84.3","","","","","13.7 %","69.4","20.3 %","75.2","","","","","19.3 %","1182"
"Scott Linebrink","Astros","25","24.1","188","291","479","62.0 %","91.2","2.4 %","81.0","","","18.2 %","78.7","14.4 %","80.5","3.0 %","79.6","","","2.7 %","564"
"Kane Davis","Mets","27","14.0","114","172","286","72.0 %","94.0","28.0 %","85.0","","","","","","","","","","","1.4 %","872"
"Travis Smith","Cardinals","29","54.0","328","528","856","64.9 %","87.3","5.2 %","81.0","","","16.3 %","73.5","10.7 %","79.0","3.0 %","80.8","","","0.2 %","1522"
"Jose Acevedo","Reds","24","23.2","184","283","467","64.5 %","91.0","","","","","29.2 %","80.2","6.4 %","82.4","","","","","6.0 %","307"
"Kyle Farnsworth","Cubs","26","46.2","320","507","827","67.2 %","94.0","20.2 %","86.1","","","","","5.1 %","86.5","7.5 %","87.2","","","1.8 %","278"
"Jason Jimenez","- - -","26","7.1","47","80","127","53.9 %","88.6","","","","","35.6 %","74.2","10.6 %","78.1","","","","","18.1 %","1506"
"Randy Flores","- - -","26","29.0","213","297","510","50.9 %","87.0","41.6 %","79.7","","","","","7.5 %","76.8","","","","","13.3 %","1446"
"Juan Moreno","Padres","27","6.0","60","62","122","61.9 %","87.3","","","","","19.5 %","78.5","18.6 %","76.4","","","","","3.3 %","1465"
"Francis Beltran","Cubs","22","12.0","114","151","265","72.8 %","94.2","14.3 %","82.1","","","","","5.7 %","85.0","7.2 %","85.7","","","","1530"
"Jung Bong","Braves","21","6.0","43","62","105","78.1 %","88.6","16.2 %","79.3","","","","","5.7 %","81.0","","","","","","82"
"Jimmy Osting","Brewers","25","12.0","121","151","272","68.0 %","87.6","","","","","12.5 %","73.5","19.5 %","78.9","","","","","","701"
"Pedro Feliciano","Mets","25","6.0","33","59","92","54.4 %","89.7","20.7 %","79.9","","","7.6 %","75.2","17.4 %","79.3","","","","","","1601"
"Heath Murray","Indians","29","12.0","85","119","204","32.8 %","86.9","24.5 %","79.2","","","42.7 %","78.2","","","","","","","","1510"
"Todd Stottlemyre","Diamondbacks","37","20.1","149","222","371","57.6 %","89.0","20.4 %","83.7","","","6.7 %","77.3","15.2 %","82.8","","","","","11.6 %","75"
"Rich Garces","Red Sox","31","21.1","165","251","416","50.5 %","89.6","","","","","41.3 %","77.8","5.2 %","79.9","3.0 %","83.0","","","3.4 %","189"
"Josh Pearce","Cardinals","24","13.0","89","159","248","58.9 %","86.4","8.9 %","83.8","","","25.8 %","76.1","6.5 %","80.3","","","","","","1175"
"Josias Manzanillo","Pirates","34","13.0","77","133","210","59.0 %","87.7","31.5 %","73.5","","","","","9.6 %","81.8","","","","","15.2 %","996"
"Jerrod Riggan","Indians","28","33.0","245","387","632","52.1 %","89.2","8.3 %","82.3","","","15.2 %","76.9","9.8 %","81.0","14.7 %","82.0","","","8.2 %","1422"
"Jose Lima","Tigers","29","68.1","383","699","1082","53.6 %","85.9","13.4 %","80.8","","","","","33.0 %","80.2","","","","","7.3 %","475"
"Pat Hentgen","Orioles","33","22.0","146","229","375","43.2 %","85.2","22.4 %","83.1","","","18.9 %","74.3","15.5 %","77.9","","","","","","145"
"Dustin Hermanson","Red Sox","29","22.0","126","246","372","78.0 %","90.4","13.2 %","81.1","","","","","8.9 %","81.5","","","","","","195"
"Doug Nickle","- - -","27","16.0","134","172","306","71.8 %","91.7","","","","","23.6 %","78.0","4.6 %","81.0","","","","","7.2 %","963"
"Josh Towers","Orioles","25","27.1","138","292","430","66.9 %","87.6","","","","","16.7 %","77.7","16.4 %","79.8","","","","","0.9 %","1489"
"Blake Stein","Royals","28","46.2","347","549","896","73.8 %","83.6","25.9 %","68.7","","","","","0.3 %","85.0","","","","","16.0 %","632"
"Jason Boyd","Padres","29","28.1","218","297","515","61.2 %","88.5","31.9 %","83.3","","","","","6.8 %","82.4","","","","","11.8 %","1020"
"Dennis Tankersley","Padres","23","51.1","397","516","913","61.3 %","90.5","29.4 %","80.6","","","4.3 %","78.6","5.1 %","81.1","","","","","7.2 %","1054"
"Kris Wilson","Royals","25","18.2","120","200","320","59.2 %","87.2","32.0 %","77.5","","","","","8.8 %","79.3","","","","","4.4 %","636"
"Jesus Colome","Devil Rays","24","41.1","355","450","805","88.1 %","93.3","11.9 %","87.5","","","","","","","","","","","7.8 %","1198"
"Brian Fitzgerald","Mariners","27","6.1","51","97","148","65.5 %","87.6","34.5 %","81.8","","","","","","","","","","","","1445"
