"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Mitch Atkins","Cubs","24","10.0","75","129","204","51.2 %","88.8","36.3 %","83.4","","","8.0 %","75.6","4.5 %","82.4","","","","","1.5 %","8369"
"Ramon Ortiz","Dodgers","37","30.0","204","335","539","45.2 %","91.0","39.9 %","84.0","","","","","15.0 %","85.2","","","","","2.2 %","27"
"Brian Bannister","Royals","29","127.2","868","1298","2166","33.6 %","90.0","","","34.5 %","88.2","12.5 %","75.3","19.5 %","84.4","","","","","2.1 %","5718"
"Scott Proctor","Braves","33","5.2","48","61","109","67.6 %","91.5","20.0 %","80.3","","","9.5 %","75.3","2.9 %","86.3","","","","","3.7 %","1911"
"Brian Tallet","Blue Jays","32","77.1","525","797","1322","51.7 %","89.3","11.2 %","78.9","22.4 %","86.6","","","14.8 %","82.9","","","","","1.5 %","1646"
"Jack Taschner","- - -","32","19.2","151","209","360","63.9 %","88.9","22.1 %","80.2","","","","","14.0 %","81.3","","","","","0.8 %","2766"
"Brad Thompson","Royals","28","19.2","110","209","319","73.1 %","88.3","","","","","15.2 %","78.5","11.7 %","81.6","","","","","3.1 %","4911"
"Ian Snell","Mariners","28","46.1","336","541","877","62.3 %","91.1","16.1 %","84.8","","","7.1 %","79.6","14.5 %","85.2","","","","","0.9 %","2227"
"Chad Cordero","Mariners","28","9.2","66","101","167","80.8 %","87.9","14.3 %","78.2","","","","","5.0 %","82.3","","","","","3.6 %","1816"
"Jay Buente","Marlins","26","11.0","110","129","239","57.3 %","91.3","","","","","3.9 %","78.7","","","38.8 %","82.5","","","2.9 %","9494"
"Kyle Lohse","Cardinals","31","92.0","640","977","1617","59.2 %","89.6","18.8 %","82.6","","","8.5 %","74.8","13.6 %","80.9","","","","","1.4 %","739"
"Jason Marquis","Nationals","31","58.2","413","613","1026","54.5 %","89.0","20.9 %","84.1","10.9 %","86.4","0.4 %","77.3","13.3 %","82.4","","","","","1.2 %","105"
"Fu-Te Ni","Tigers","27","23.0","187","256","443","61.2 %","87.8","25.8 %","76.4","","","","","13.0 %","79.8","","","","","4.5 %","4199"
"Brad Lincoln","Pirates","25","52.2","326","531","857","64.6 %","91.6","","","","","25.0 %","81.3","10.3 %","83.9","","","","","0.7 %","4241"
"George Sherrill","Dodgers","33","36.1","280","447","727","65.1 %","88.5","34.9 %","75.1","","","","","","","","","","","2.8 %","6291"
"Jeff Gray","Cubs","28","9.1","66","91","157","76.9 %","92.2","22.4 %","85.0","","","","","0.6 %","87.0","","","","","0.6 %","7718"
"Ryan Rowland-Smith","Mariners","27","109.1","678","1139","1817","57.6 %","88.3","8.2 %","78.8","","","12.5 %","70.9","21.7 %","79.6","","","","","2.0 %","3245"
"Zach Kroenke","Diamondbacks","26","6.2","47","66","113","75.0 %","91.0","8.0 %","82.0","","","","","17.0 %","82.8","","","","","0.9 %","4383"
"Alfredo Figaro","Tigers","25","14.2","102","141","243","72.2 %","92.4","16.0 %","81.5","","","4.2 %","79.6","7.6 %","81.0","","","","","2.5 %","8404"
"Chris Leroux","- - -","26","22.2","163","243","406","63.4 %","93.9","24.8 %","85.0","","","","","11.9 %","85.6","","","","","2.5 %","7645"
"Greg Holland","Royals","24","18.2","122","193","315","66.4 %","95.8","22.1 %","87.1","","","4.2 %","80.3","","","7.4 %","86.0","","","1.0 %","7196"
"Rommie Lewis","Blue Jays","27","18.2","124","203","327","69.4 %","92.3","13.5 %","88.1","","","16.8 %","79.4","0.3 %","81.0","","","","","","3588"
"Jhan Marinez","Marlins","21","2.2","24","31","55","72.2 %","95.8","25.9 %","86.9","","","","","1.9 %","89.0","","","","","1.8 %","5830"
"Dana Eveland","- - -","26","54.1","401","544","945","48.6 %","88.0","9.9 %","82.0","11.1 %","87.9","12.3 %","76.0","18.1 %","81.3","","","","","1.4 %","5508"
"Oliver Perez","Mets","28","46.1","412","542","954","65.0 %","88.0","21.3 %","76.5","","","","","13.7 %","84.3","","","","","1.6 %","1514"
"Thomas Diamond","Cubs","27","29.0","233","369","602","63.6 %","89.7","18.8 %","83.9","","","1.9 %","73.9","15.8 %","81.3","","","","","2.0 %","8025"
"Wil Ledezma","Pirates","29","19.2","129","234","363","66.6 %","93.7","31.5 %","84.4","","","","","1.9 %","83.4","","","","","0.3 %","1669"
"Ryota Igarashi","Mets","31","30.1","239","326","565","69.3 %","93.7","","","","","14.2 %","78.3","","","16.5 %","86.9","","","1.4 %","10232"
"Leo Rosales","Diamondbacks","29","16.1","113","192","305","60.7 %","89.8","5.6 %","86.4","","","0.3 %","74.0","33.3 %","82.0","","","","","0.7 %","5618"
"Brandon Medders","Giants","30","15.0","92","179","271","22.7 %","88.1","18.6 %","82.4","33.0 %","87.6","23.1 %","67.4","2.7 %","80.2","","","","","2.6 %","8604"
"Mike MacDougal","Cardinals","33","18.2","152","203","355","67.9 %","94.7","30.6 %","84.4","","","1.5 %","79.0","","","","","","","2.5 %","612"
"Claudio Vargas","Brewers","32","19.2","138","212","350","65.0 %","89.4","29.5 %","80.2","","","","","5.4 %","79.5","","","","","0.3 %","1695"
"Mike Lincoln","Reds","35","19.2","146","230","376","40.8 %","88.4","","","14.4 %","86.6","36.8 %","75.7","8.0 %","82.0","","","","","0.3 %","1457"
"Chad Qualls","- - -","31","59.0","369","676","1045","67.1 %","92.1","32.9 %","86.1","","","","","","","","","","","1.8 %","2170"
"Andrew Oliver","Tigers","22","22.0","174","241","415","66.6 %","93.8","25.5 %","83.5","","","","","7.9 %","84.3","","","","","2.7 %","10257"
"John Grabow","Cubs","31","25.2","168","304","472","45.8 %","89.6","21.0 %","82.5","","","","","33.2 %","82.5","","","","","2.3 %","1848"
"Kam Mickolio","Orioles","26","3.2","39","49","88","76.7 %","93.8","17.4 %","82.9","","","","","5.8 %","86.6","","","","","2.3 %","9513"
"Brandon Kintzler","Brewers","25","7.1","49","74","123","65.3 %","92.6","31.4 %","82.8","","","","","3.4 %","84.0","","","","","4.1 %","9939"
"Jess Todd","Indians","24","6.0","49","84","133","9.9 %","89.7","43.9 %","83.5","46.2 %","90.0","","","","","","","","","0.8 %","3805"
"Taylor Tankersley","Marlins","27","12.0","92","141","233","58.1 %","87.4","33.2 %","74.5","","","","","8.7 %","79.8","","","","","1.7 %","8249"
"Doug Davis","Brewers","34","38.1","327","460","787","30.8 %","84.1","","","40.8 %","81.0","18.4 %","68.7","10.1 %","77.4","","","","","1.7 %","1244"
"Charlie Morton","Pirates","26","79.2","530","902","1432","59.1 %","92.9","12.1 %","84.2","","","18.8 %","77.4","10.1 %","82.8","","","","","2.8 %","4676"
"Brian Bruney","Nationals","28","17.2","167","213","380","67.5 %","92.8","23.4 %","87.7","","","","","9.1 %","86.9","","","","","2.1 %","1929"
"Cesar Valdez","Diamondbacks","25","20.0","146","220","366","64.5 %","88.6","7.3 %","82.2","","","","","28.2 %","85.6","","","","","2.2 %","9013"
"Sean West","Marlins","24","9.1","59","99","158","53.3 %","90.3","27.6 %","80.9","","","","","19.1 %","82.1","","","","","3.8 %","4393"
"Anthony Slama","Twins","26","4.2","47","60","107","69.8 %","91.3","21.7 %","78.1","","","","","8.5 %","78.9","","","","","0.9 %","3064"
"Bob Howry","- - -","36","35.0","251","398","649","64.6 %","89.5","23.7 %","82.5","","","","","11.7 %","82.5","","","","","2.6 %","237"
"Frank Mata","Orioles","26","17.1","127","184","311","65.8 %","93.3","28.5 %","84.8","","","","","5.7 %","85.2","","","","","4.2 %","4230"
"Scott Schoeneweis","Red Sox","36","13.2","101","142","243","74.5 %","87.0","25.5 %","78.9","","","","","","","","","","","1.7 %","33"
"Jeremy Accardo","Blue Jays","28","6.2","49","86","135","58.5 %","92.8","2.2 %","85.0","22.2 %","89.6","","","","","17.0 %","82.7","","","","6428"
"Brian Stokes","Angels","30","16.2","137","193","330","63.5 %","93.6","0.6 %","87.5","","","17.2 %","85.2","18.7 %","80.2","","","","","1.2 %","8653"
"Jeff Samardzija","Cubs","25","19.1","165","209","374","60.1 %","93.3","17.2 %","81.7","7.7 %","88.8","2.2 %","79.0","","","12.8 %","85.0","","","2.1 %","3254"
"Charlie Haeger","Dodgers","26","30.0","286","368","654","21.3 %","83.3","8.0 %","79.3","","","","","","","","","70.7 %","71.0","0.8 %","3545"
"LaTroy Hawkins","Brewers","37","16.0","115","206","321","77.0 %","92.4","11.2 %","87.8","","","9.6 %","77.8","2.2 %","84.1","","","","","2.5 %","729"
"Adam Ottavino","Cardinals","24","22.1","159","262","421","68.4 %","92.8","16.2 %","83.9","","","","","15.5 %","86.1","","","","","1.7 %","1247"
"Andrew Miller","Marlins","25","32.2","279","372","651","63.4 %","90.9","18.1 %","77.5","","","","","18.4 %","82.8","","","","","1.7 %","6785"
"Anthony Lerew","Royals","27","26.1","165","294","459","57.8 %","90.4","11.7 %","79.3","","","2.4 %","71.1","28.0 %","81.2","","","","","1.3 %","3440"
"Carlos Torres","White Sox","27","13.2","102","166","268","26.6 %","90.0","","","58.2 %","87.4","11.7 %","75.9","3.5 %","81.2","","","","","4.5 %","7624"
"Steven Jackson","Pirates","28","11.1","75","109","184","54.6 %","90.3","17.5 %","83.7","","","","","27.9 %","83.8","","","","","0.5 %","7341"
"Kevin Cash","Astros","32","1.0","2","8","10","100.0 %","70.3","","","","","","","","","","","","","10.0 %","1593"
"Joe Mather","Cardinals","27","2.0","24","14","38","100.0 %","78.2","","","","","","","","","","","","","21.1 %","3714"
"Rob Delaney","Twins","25","1.0","9","11","20","70.0 %","90.5","30.0 %","82.3","","","","","","","","","","","","5100"
"Luis Perdomo","Padres","26","1.0","9","11","20","60.0 %","94.3","25.0 %","88.8","","","","","15.0 %","89.7","","","","","","5380"
"Evan MacLane","Cardinals","27","1.0","12","11","23","47.8 %","87.5","13.0 %","79.7","","","8.7 %","74.5","30.4 %","79.0","","","","","","5576"
"Andrew Carpenter","Phillies","25","3.0","15","34","49","49.0 %","89.8","30.6 %","82.0","","","","","4.1 %","80.0","16.3 %","85.8","","","","9533"
"Omar Beltre","Rangers","28","7.0","72","85","157","67.1 %","92.6","19.1 %","80.8","","","","","9.2 %","83.4","4.6 %","82.3","","","3.2 %","10259"
"Scott Strickland","Marlins","34","2.0","18","22","40","42.5 %","87.2","45.0 %","77.1","","","","","12.5 %","80.0","","","","","","897"
"Marco Estrada","Brewers","26","11.1","88","150","238","49.6 %","91.3","","","","","24.2 %","80.9","26.3 %","78.3","","","","","0.8 %","1118"
"Joe Bisenius","Nationals","27","4.2","50","60","110","72.7 %","95.8","27.3 %","86.2","","","","","","","","","","","","7370"
"Dan Meyer","Marlins","28","9.1","105","131","236","60.9 %","91.0","27.7 %","86.6","","","","","11.5 %","80.4","","","","","0.4 %","4402"
"Waldis Joaquin","Giants","23","4.2","50","58","108","82.4 %","93.9","13.9 %","86.2","","","","","3.7 %","85.3","","","","","","6580"
"Joe Nelson","Red Sox","35","8.1","67","112","179","73.7 %","88.3","","","","","2.3 %","73.0","24.0 %","77.7","","","","","2.2 %","108"
"Victor Marte","Royals","29","27.2","198","304","502","54.6 %","94.0","9.3 %","84.0","","","10.9 %","82.1","25.2 %","86.8","","","","","1.2 %","5158"
"Casey Fien","Tigers","26","2.2","16","29","45","56.8 %","91.5","4.6 %","79.5","38.6 %","87.4","","","","","","","","","2.2 %","3926"
"Pedro Strop","Rangers","25","10.2","96","146","242","59.1 %","94.9","24.8 %","81.8","","","","","","","16.1 %","83.8","","","","4070"
"Alberto Castillo","Orioles","34","10.2","66","133","199","49.0 %","90.5","41.8 %","81.6","","","","","9.2 %","85.2","","","","","1.5 %","3316"
"Russ Ortiz","Dodgers","36","7.0","66","84","150","70.2 %","89.6","","","8.4 %","88.9","16.8 %","75.9","4.6 %","82.2","","","","","12.7 %","1124"
"Mike Zagurski","Phillies","27","7.0","59","94","153","68.6 %","91.7","31.4 %","82.8","","","","","","","","","","","","9683"
"Scott Mathieson","Phillies","26","1.2","23","25","48","70.8 %","95.2","25.0 %","81.3","","","","","2.1 %","87.0","2.1 %","84.0","","","","4771"
"Billy Buckner","Diamondbacks","26","13.0","89","159","248","52.6 %","88.1","","","8.1 %","84.1","22.3 %","78.2","17.0 %","82.0","","","","","0.4 %","8253"
"Anthony Varvaro","Mariners","25","4.0","45","49","94","63.0 %","91.1","","","","","22.8 %","77.1","14.1 %","84.2","","","","","2.1 %","2385"
"Esmailin Caridad","Cubs","26","4.0","46","52","98","78.7 %","91.5","","","","","21.3 %","77.5","","","","","","","4.1 %","5284"
"Casey Daigle","Astros","29","10.1","98","133","231","36.3 %","89.2","53.5 %","81.8","","","","","","","10.2 %","85.7","","","2.2 %","1880"
"Cesar Ramos","Padres","26","8.1","77","121","198","51.0 %","91.9","25.8 %","83.6","","","4.6 %","73.0","18.7 %","83.8","","","","","","3357"
"Brian Bass","Pirates","28","7.1","86","79","165","73.9 %","91.1","14.4 %","83.8","","","11.8 %","76.8","","","","","","","7.3 %","2219"
"Sammy Gervacio","Astros","25","3.2","34","41","75","59.5 %","90.7","36.5 %","84.9","","","","","4.1 %","84.3","","","","","1.3 %","5127"
"Brian Schlitter","Cubs","24","8.0","71","108","179","68.0 %","93.0","31.5 %","83.5","","","","","0.6 %","85.0","","","","","0.6 %","3599"
"Josh Banks","Astros","27","4.0","37","47","84","51.2 %","84.3","33.3 %","82.5","","","2.4 %","70.0","","","11.9 %","77.6","1.2 %","74.0","","5570"
"Daniel Stange","Diamondbacks","24","4.0","42","57","99","68.4 %","92.3","29.6 %","82.7","","","","","2.0 %","82.5","","","","","1.0 %","9404"
"Armando Gabino","Orioles","26","4.2","40","60","100","55.6 %","91.8","43.4 %","82.3","","","","","1.0 %","84.0","","","","","1.0 %","3387"
"Pedro Viola","Orioles","27","1.1","12","16","28","42.9 %","91.2","53.6 %","80.5","","","","","3.6 %","84.0","","","","","","5971"
"Brett Sinkbeil","Marlins","25","2.0","33","25","58","77.6 %","90.7","22.4 %","81.8","","","","","","","","","","","","9364"
"Scott Elbert","Dodgers","24","0.2","13","11","24","87.5 %","92.6","12.5 %","89.0","","","","","","","","","","","","7489"
"Mitch Stetter","Brewers","29","3.2","40","52","92","37.4 %","84.4","62.6 %","78.6","","","","","","","","","","","1.1 %","5579"
"Royce Ring","Yankees","29","2.1","25","22","47","76.6 %","83.4","","","","","17.0 %","71.9","6.4 %","75.3","","","","","","4350"
"Jason Bergmann","Nationals","28","2.1","19","33","52","50.0 %","91.6","9.6 %","84.0","","","40.4 %","78.4","","","","","","","","4640"
"Jonathan Van Every","Red Sox","30","1.0","6","8","14","100.0 %","78.9","","","","","","","","","","","","","","3409"
"Jeff Marquez","White Sox","25","1.0","5","11","16","56.3 %","91.9","31.3 %","85.0","","","6.3 %","74.0","6.3 %","84.0","","","","","","7456"
"Roman Colon","Royals","30","2.0","29","34","63","62.3 %","92.9","29.5 %","80.3","","","","","","","8.2 %","85.6","","","3.2 %","2242"
"Fernando Cabrera","Red Sox","28","1.1","13","16","29","37.0 %","93.2","44.4 %","81.5","","","","","18.5 %","87.6","","","","","6.9 %","2105"
"James Houser","Marlins","25","1.1","12","17","29","65.5 %","84.4","27.6 %","72.5","","","","","6.9 %","74.5","","","","","","6113"
"Merkin Valdez","Blue Jays","28","1.1","24","26","50","83.7 %","94.8","6.1 %","84.0","","","","","","","10.2 %","84.6","","","2.0 %","7019"
"Saul Rivera","Diamondbacks","32","3.2","31","53","84","49.4 %","88.2","21.0 %","83.7","29.6 %","87.6","","","","","","","","","3.6 %","2027"
"Gary Majewski","Astros","30","2.0","13","27","40","65.0 %","91.0","32.5 %","82.8","","","","","2.5 %","83.0","","","","","","2131"
"Luis Mendoza","Royals","26","4.0","40","55","95","87.2 %","92.4","","","","","7.5 %","80.0","5.3 %","83.6","","","","","1.1 %","3126"
"Jo-Jo Reyes","Braves","25","3.1","39","53","92","55.4 %","91.3","21.7 %","83.3","","","10.9 %","76.9","12.0 %","85.0","","","","","","5559"
"Dale Thayer","Rays","29","2.0","18","35","53","72.0 %","92.9","26.0 %","83.2","","","","","2.0 %","83.0","","","","","5.7 %","5032"
"Guillermo Moscoso","Rangers","26","0.2","12","14","26","76.9 %","92.5","","","","","23.1 %","78.5","","","","","","","","5106"
"Chris Jakubauskas","Pirates","31","0.2","4","8","12","75.0 %","90.4","","","","","25.0 %","77.0","","","","","","","","7831"
"Hayden Penn","Pirates","25","2.1","33","33","66","70.8 %","93.1","","","","","29.2 %","77.4","","","","","","","1.5 %","4893"
"Sandy Rosario","Marlins","24","1.0","13","28","41","55.0 %","94.8","45.0 %","89.2","","","","","","","","","","","2.4 %","1525"
"Jay Sborz","Tigers","25","0.2","10","14","24","66.7 %","92.0","","","","","33.3 %","83.1","","","","","","","","2271"
