"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Travis Smith","Braves","31","40.2","249","417","666","74.1 %","88.2","6.6 %","81.4","0.3 %","84.5","7.2 %","74.2","11.9 %","79.8","","","","","1.1 %","1522"
"Ben Hendrickson","Brewers","23","46.1","323","488","811","67.6 %","87.8","1.3 %","79.5","","","18.9 %","76.8","12.2 %","79.5","","","","","23.1 %","2175"
"Byung-Hyun Kim","Red Sox","25","17.1","109","179","288","60.9 %","85.6","27.8 %","76.6","","","","","11.3 %","79.1","","","","","1.4 %","61"
"Steve Watkins","Padres","25","14.1","96","142","238","70.9 %","89.7","10.1 %","78.8","1.3 %","88.3","12.2 %","77.6","5.5 %","82.0","","","","","0.4 %","2029"
"Sean Douglass","Blue Jays","25","38.2","314","414","728","56.1 %","90.4","17.6 %","83.0","","","10.2 %","76.9","16.2 %","82.4","","","","","21.7 %","133"
"Felix Heredia","Yankees","29","38.2","269","407","676","69.1 %","89.7","19.2 %","80.9","","","2.9 %","78.7","8.8 %","83.3","","","","","2.2 %","1304"
"Mike Matthews","Reds","30","30.0","214","310","524","74.7 %","89.5","14.6 %","82.0","","","3.5 %","79.9","7.2 %","83.8","","","","","17.8 %","1170"
"Jack Cressend","Indians","29","15.2","116","182","298","57.3 %","88.4","5.8 %","80.7","","","25.0 %","79.4","10.8 %","81.9","1.2 %","81.0","","","12.4 %","723"
"Sterling Hitchcock","Padres","33","21.1","140","193","333","51.8 %","83.9","1.5 %","80.5","","","13.3 %","70.9","30.4 %","77.8","3.0 %","76.6","","","0.3 %","824"
"Jorge De La Rosa","Brewers","23","22.2","173","235","408","62.9 %","91.7","8.9 %","81.4","","","14.7 %","72.7","13.5 %","81.0","","","","","14.7 %","2047"
"Tyler Yates","Mets","26","46.2","354","546","900","63.2 %","91.5","26.5 %","86.0","","","2.3 %","77.7","7.9 %","84.8","0.1 %","87.0","","","3.7 %","1527"
"Ben Ford","Brewers","28","24.0","156","225","381","69.4 %","90.1","11.1 %","80.4","","","16.6 %","78.6","2.9 %","83.0","","","","","8.1 %","1858"
"Rod Beck","Padres","35","24.0","143","254","397","42.2 %","83.2","0.9 %","83.0","","","28.3 %","75.7","23.3 %","77.9","5.3 %","78.6","","","18.9 %","1730"
"Kerry Ligtenberg","Blue Jays","33","55.0","349","628","977","57.3 %","89.1","28.7 %","80.8","","","0.7 %","77.0","11.2 %","81.1","2.1 %","81.3","","","3.6 %","100"
"Eric DuBose","Orioles","28","74.2","537","737","1274","54.8 %","86.2","4.1 %","75.9","","","15.4 %","72.7","25.8 %","75.4","","","","","5.0 %","1633"
"Wayne Franklin","Giants","30","50.2","348","554","902","67.7 %","89.0","23.2 %","83.4","","","0.9 %","79.4","8.2 %","83.5","","","","","3.9 %","557"
"Carlos Hernandez","Astros","24","42.0","315","459","774","54.5 %","87.4","4.0 %","80.8","","","20.2 %","73.6","21.4 %","80.6","","","","","12.9 %","560"
"Vic Darensbourg","- - -","33","7.0","47","74","121","62.0 %","89.6","9.1 %","78.4","","","22.3 %","71.2","6.6 %","79.0","","","","","","516"
"Ricky Stone","- - -","29","51.2","292","511","803","61.6 %","87.4","9.2 %","81.0","","","0.1 %","75.0","29.1 %","79.7","","","","","5.0 %","576"
"Paul Abbott","- - -","36","96.0","662","996","1658","47.3 %","88.6","26.7 %","82.9","0.6 %","85.2","6.2 %","80.4","19.3 %","82.3","","","","","6.1 %","1061"
"Brad Halsey","Yankees","23","32.0","224","382","606","61.1 %","88.4","18.3 %","79.1","","","1.9 %","76.0","18.8 %","80.0","","","","","1.7 %","4760"
"Steve Colyer","Tigers","25","32.0","276","330","606","64.3 %","91.9","18.7 %","80.9","","","9.0 %","77.6","8.1 %","79.3","","","","","28.2 %","1678"
"Travis Driskill","Rockies","32","8.1","58","96","154","50.3 %","88.4","8.6 %","80.5","","","15.2 %","77.3","13.9 %","81.8","11.9 %","81.3","","","2.0 %","134"
"Ryan Vogelsong","Pirates","26","133.0","911","1393","2304","74.5 %","92.8","6.8 %","82.6","0.1 %","87.5","9.2 %","78.8","9.4 %","83.6","","","","","10.8 %","1011"
"Scott Stewart","- - -","28","26.0","184","298","482","53.4 %","88.6","26.0 %","82.7","","","6.1 %","74.4","14.5 %","81.1","","","","","4.4 %","797"
"Kevin Frederick","Blue Jays","27","28.2","203","298","501","52.3 %","89.7","31.5 %","85.2","5.2 %","87.7","6.4 %","79.4","4.6 %","83.2","","","","","3.0 %","1536"
"Sergio Mitre","Cubs","23","51.2","314","518","832","66.5 %","89.8","4.2 %","80.0","0.2 %","74.0","17.0 %","78.3","12.1 %","83.0","","","","","0.6 %","1773"
"Casey Fossum","Diamondbacks","26","142.0","907","1497","2404","51.7 %","88.4","19.9 %","81.8","0.5 %","82.0","22.2 %","74.1","5.8 %","81.8","","","","","3.5 %","188"
"Scott Erickson","- - -","36","27.0","216","298","514","67.8 %","88.2","9.2 %","81.3","","","9.8 %","72.4","13.3 %","80.7","","","","","0.4 %","137"
"Roy Corcoran","Expos","24","5.1","43","59","102","76.4 %","89.8","3.4 %","84.5","","","19.1 %","77.6","1.1 %","82.0","","","","","12.8 %","1780"
"Craig Dingman","Tigers","30","29.1","220","308","528","56.6 %","90.1","26.5 %","82.7","","","5.6 %","80.5","11.4 %","80.5","","","","","24.8 %","318"
"Felix Diaz","White Sox","23","49.1","344","532","876","54.1 %","89.4","24.0 %","80.8","1.6 %","84.0","2.2 %","77.9","18.1 %","75.9","","","","","1.7 %","1932"
"David Aardsma","Giants","22","10.2","100","136","236","72.5 %","93.5","12.3 %","81.1","","","5.9 %","79.7","9.3 %","81.1","","","","","","1902"
"Chad Fox","Marlins","33","10.2","90","129","219","41.9 %","94.3","42.4 %","86.8","","","3.7 %","85.0","","","12.0 %","83.9","","","12.8 %","684"
"John Wasdin","Rangers","31","65.0","412","701","1113","71.2 %","90.3","0.3 %","81.7","","","14.0 %","78.0","14.6 %","80.6","","","","","10.2 %","1768"
"Justin Huisman","Royals","25","25.0","150","260","410","77.2 %","89.2","15.4 %","80.6","","","0.3 %","78.0","7.1 %","80.6","","","","","17.8 %","1914"
"Brandon Duckworth","Astros","28","39.1","294","419","713","62.8 %","88.1","7.2 %","84.0","","","19.5 %","76.6","10.5 %","82.0","","","","","4.2 %","954"
"John Van Benschoten","Pirates","24","28.2","212","282","494","73.8 %","90.5","9.3 %","83.9","","","13.1 %","77.2","3.8 %","84.7","","","","","15.0 %","2228"
"Rocky Biddle","Expos","28","78.0","505","853","1358","60.2 %","90.7","12.4 %","83.5","0.8 %","86.2","17.2 %","80.9","8.2 %","83.1","1.2 %","83.9","","","16.9 %","223"
"Gabe White","- - -","32","59.2","308","646","954","74.6 %","89.1","12.3 %","79.7","","","8.7 %","78.2","4.4 %","80.1","","","","","8.1 %","360"
"Pat Hentgen","Blue Jays","35","80.1","567","818","1385","61.5 %","85.2","6.5 %","82.7","1.4 %","84.0","15.0 %","71.8","15.8 %","78.3","","","","","15.7 %","145"
"Chad Durbin","- - -","26","60.2","479","697","1176","63.1 %","90.2","4.2 %","81.8","0.1 %","","12.0 %","77.6","20.6 %","81.3","","","","","5.3 %","1442"
"Geremi Gonzalez","Devil Rays","29","50.1","338","540","878","73.1 %","88.5","17.9 %","82.3","0.6 %","","2.3 %","76.4","6.1 %","80.6","","","","","0.6 %","1711"
"Oscar Villarreal","Diamondbacks","22","18.0","116","184","300","50.4 %","90.4","35.0 %","84.3","","","8.5 %","81.1","6.1 %","83.8","","","","","18.0 %","1654"
"John Webb","Devil Rays","25","9.0","88","112","200","61.8 %","90.6","20.1 %","83.4","0.5 %","71.0","5.5 %","74.4","12.1 %","84.7","","","","","0.5 %","7230"
"Vladimir Nunez","Rockies","29","25.2","171","277","448","54.9 %","89.3","31.0 %","81.1","","","1.3 %","76.8","8.1 %","79.6","4.7 %","81.3","","","14.7 %","532"
"Turk Wendell","Rockies","37","16.2","137","196","333","44.4 %","85.0","47.3 %","77.7","","","","","8.4 %","78.5","","","","","6.6 %","975"
"Scott Service","Diamondbacks","37","20.1","168","247","415","33.4 %","85.4","10.5 %","76.4","","","39.1 %","74.5","17.0 %","81.5","","","","","8.7 %","1684"
"Shawn Chacon","Rockies","26","63.1","530","739","1269","71.6 %","91.0","7.6 %","80.9","","","16.3 %","74.7","4.6 %","80.2","","","","","5.8 %","424"
"Donovan Osborne","Yankees","35","17.2","113","189","302","56.5 %","86.9","15.3 %","81.0","","","13.3 %","71.7","15.0 %","78.9","","","","","","299"
"Casey Daigle","Diamondbacks","23","49.0","325","486","811","58.6 %","90.1","28.4 %","83.4","","","3.4 %","79.5","9.4 %","81.6","0.3 %","","","","22.2 %","1880"
"Jason Szuminski","Padres","25","10.0","102","121","223","71.5 %","88.9","11.3 %","82.1","0.5 %","83.0","0.5 %","89.0","9.1 %","81.5","7.2 %","82.5","","","0.9 %","1881"
"Chris George","Royals","24","42.1","298","457","755","67.7 %","87.5","8.1 %","81.3","","","9.0 %","72.9","15.2 %","78.7","","","","","11.9 %","601"
"Brian Reith","Reds","26","26.0","228","276","504","63.8 %","90.8","21.5 %","83.3","","","3.7 %","81.2","10.0 %","82.6","1.0 %","84.8","","","18.1 %","347"
"Edwin Jackson","Dodgers","20","24.2","177","259","436","65.1 %","92.7","10.2 %","86.3","","","12.5 %","80.9","12.2 %","83.0","","","","","0.7 %","1841"
"Will Cunnane","Braves","30","12.1","85","137","222","53.9 %","88.7","","","","","43.3 %","74.1","2.8 %","79.8","","","","","18.9 %","274"
"J.D. Durbin","Twins","22","7.1","65","84","149","72.3 %","94.3","10.6 %","81.8","","","8.5 %","80.5","8.5 %","86.2","","","","","36.9 %","7992"
"Mike Nakamura","Blue Jays","27","25.2","166","272","438","44.1 %","86.4","32.4 %","76.9","","","12.4 %","71.2","11.2 %","77.2","","","","","3.9 %","1734"
"Franklyn German","Tigers","24","14.2","122","165","287","55.0 %","92.9","4.3 %","84.8","","","","","5.4 %","82.7","35.3 %","83.8","","","3.1 %","1603"
"Clint Nageotte","Mariners","23","36.2","291","395","686","52.5 %","90.8","35.4 %","80.5","","","5.1 %","77.4","6.8 %","80.9","0.2 %","86.0","","","11.4 %","2156"
"Jason Grilli","White Sox","27","45.0","311","479","790","61.0 %","90.9","11.1 %","84.4","0.3 %","89.0","20.9 %","79.4","6.8 %","82.7","","","","","1.7 %","521"
"Ian Snell","Pirates","22","12.0","74","123","197","68.2 %","92.4","18.5 %","82.5","","","4.6 %","79.0","8.7 %","85.8","","","","","1.0 %","2227"
"Javier Lopez","Rockies","26","40.2","277","405","682","75.0 %","85.8","16.3 %","75.3","","","0.4 %","75.0","8.4 %","77.7","","","","","20.8 %","1663"
"Brian Falkenborg","Dodgers","26","14.1","118","162","280","66.1 %","90.7","5.7 %","86.1","","","20.7 %","78.5","7.5 %","84.3","","","","","","1859"
"Jesus Sanchez","Reds","29","14.1","110","160","270","59.6 %","89.7","21.5 %","80.7","","","2.6 %","","16.3 %","82.2","","","","","","1476"
"Jeff D'Amico","Indians","28","30.2","176","355","531","41.2 %","84.7","6.0 %","81.3","4.0 %","82.5","26.6 %","71.5","21.9 %","81.0","0.4 %","","","","","871"
"Juan Padilla","- - -","27","25.2","158","265","423","53.3 %","87.4","19.6 %","82.0","","","4.8 %","75.2","22.3 %","78.6","","","","","10.6 %","2532"
"Mickey Callaway","Rangers","29","11.1","103","147","250","53.2 %","87.5","5.7 %","83.2","3.6 %","83.0","21.8 %","75.7","14.9 %","81.3","0.8 %","","","","0.8 %","7"
"Joe Borowski","Cubs","33","21.1","163","225","388","45.1 %","87.5","27.7 %","80.6","","","13.5 %","79.8","13.7 %","80.7","","","","","5.9 %","267"
"Kevin Correia","Giants","23","19.0","134","210","344","76.1 %","91.0","19.8 %","83.3","","","","","4.1 %","82.6","","","","","28.2 %","1767"
"Ben Weber","Angels","34","22.1","191","259","450","67.5 %","88.8","17.8 %","83.6","","","","","14.7 %","83.4","","","","","","41"
"Jorge Vasquez","Royals","25","3.1","23","39","62","58.1 %","91.7","25.8 %","84.7","","","","","16.1 %","84.8","","","","","","2221"
"Lance Cormier","Diamondbacks","23","45.1","332","473","805","63.5 %","89.6","","","","","27.3 %","78.0","9.2 %","80.7","","","","","11.6 %","4346"
"Dan Wright","White Sox","26","17.2","151","200","351","59.4 %","89.3","","","","","29.4 %","76.8","11.2 %","80.3","","","","","","258"
"Hideo Nomo","Dodgers","35","84.0","597","929","1526","56.5 %","85.2","1.1 %","80.8","","","4.2 %","74.3","2.5 %","78.7","35.8 %","76.4","","","0.1 %","666"
"Aaron Small","Marlins","32","16.1","102","160","262","67.1 %","89.7","7.4 %","81.5","","","10.7 %","79.3","14.8 %","78.1","","","","","17.6 %","1477"
"Aaron Myette","Reds","26","4.1","62","54","116","69.9 %","89.0","23.7 %","81.6","","","2.2 %","77.0","4.3 %","81.0","","","","","19.8 %","1263"
"Nate Cornejo","Tigers","24","25.2","188","268","456","59.1 %","84.8","17.5 %","80.9","","","3.5 %","78.6","19.9 %","80.5","","","","","0.9 %","462"
"Jose Jimenez","Indians","30","36.1","236","385","621","77.2 %","90.8","12.9 %","79.4","","","0.2 %","77.0","4.0 %","83.2","5.7 %","84.8","","","7.1 %","435"
"Adrian Hernandez","Brewers","29","16.0","144","169","313","54.5 %","89.7","30.5 %","82.1","","","4.2 %","77.3","9.6 %","78.6","1.3 %","","","","","1504"
"Anastacio Martinez","Red Sox","25","10.2","88","110","198","69.8 %","90.9","7.1 %","79.1","","","13.0 %","75.6","10.1 %","80.7","","","","","14.7 %","1944"
"John Ennis","Tigers","24","16.0","97","179","276","67.2 %","90.2","2.3 %","79.5","","","22.4 %","76.8","8.1 %","81.8","","","","","6.2 %","85"
"Denny Bautista","- - -","23","29.2","222","324","546","64.5 %","93.2","6.0 %","85.6","","","12.2 %","79.7","13.8 %","85.8","3.7 %","93.4","","","20.2 %","1947"
"Carmen Cali","Cardinals","25","7.1","61","81","142","71.2 %","92.4","26.9 %","83.8","","","1.9 %","78.0","","","","","","","26.8 %","2964"
"Mike Fetters","Diamondbacks","39","18.2","140","198","338","53.9 %","88.9","12.9 %","82.9","","","3.2 %","79.1","16.7 %","81.6","13.3 %","82.2","","","5.6 %","988"
"Carlos Pulido","Twins","32","11.1","78","119","197","52.8 %","86.0","23.6 %","82.3","","","0.8 %","76.0","22.8 %","78.6","","","","","33.5 %","1815"
"Brian Cooper","Giants","29","13.1","78","128","206","54.9 %","88.2","16.0 %","83.2","","","2.9 %","77.7","12.1 %","81.5","14.1 %","81.3","","","","1295"
"Justin Germano","Padres","21","21.1","163","249","412","60.8 %","87.3","","","0.3 %","89.0","30.3 %","71.4","8.7 %","78.4","","","","","13.4 %","1938"
"Lou Pote","Indians","32","3.0","22","37","59","57.6 %","90.2","","","","","30.5 %","76.8","11.9 %","84.0","","","","","","30"
"Todd Ritchie","Devil Rays","32","8.0","65","100","165","56.1 %","88.2","23.2 %","82.0","","","9.8 %","72.5","9.8 %","79.9","1.2 %","78.0","","","0.6 %","253"
"Jason Standridge","Devil Rays","25","10.0","66","108","174","65.5 %","90.9","14.4 %","84.5","","","13.8 %","78.1","6.3 %","85.8","","","","","","1229"
"Abe Alvarez","Red Sox","21","5.0","46","49","95","70.5 %","83.7","","","","","11.6 %","64.8","17.9 %","75.9","","","","","","6259"
"Scott Dunn","Angels","26","3.0","26","43","69","69.6 %","90.7","4.4 %","80.7","","","7.3 %","73.0","18.8 %","81.1","","","","","","2634"
"Edgar Gonzalez","Diamondbacks","21","46.1","315","499","814","59.9 %","89.2","23.1 %","81.2","","","5.4 %","74.8","11.6 %","81.8","","","","","2.1 %","1727"
"Francisco Cruceta","Indians","22","7.2","65","81","146","73.4 %","89.7","3.5 %","81.6","","","5.6 %","80.5","2.8 %","80.0","14.7 %","83.3","","","2.1 %","2104"
"Kyle Denney","Indians","26","16.0","131","203","334","55.2 %","90.0","10.0 %","83.0","","","23.0 %","75.6","7.0 %","83.4","4.9 %","82.3","","","0.6 %","7192"
"Jimmy Haynes","Reds","31","15.0","121","172","293","59.7 %","87.9","0.7 %","79.0","","","29.7 %","74.5","9.9 %","79.1","","","","","","329"
"Kurt Ainsworth","Orioles","25","30.2","240","311","551","59.8 %","90.3","22.2 %","82.1","","","8.4 %","77.8","9.6 %","80.5","","","","","","1431"
"John Maine","Orioles","23","3.2","30","37","67","67.2 %","88.9","19.4 %","85.1","","","1.5 %","75.0","11.9 %","84.4","","","","","","4773"
"Aaron Taylor","Mariners","26","3.2","31","45","76","70.7 %","90.6","22.7 %","86.0","","","2.7 %","","4.0 %","84.0","","","","","1.3 %","1627"
"Logan Kensing","Marlins","21","13.2","101","153","254","79.7 %","92.7","14.8 %","81.5","","","","","5.5 %","84.3","","","","","7.1 %","6166"
"Travis Blackley","Mariners","21","26.0","244","313","557","64.4 %","85.0","2.4 %","81.3","","","14.0 %","75.8","19.0 %","78.2","0.2 %","","","","17.8 %","3234"
"Arnie Munoz","White Sox","22","14.1","130","171","301","47.6 %","86.8","21.4 %","82.6","","","19.3 %","76.0","11.7 %","79.5","","","","","3.7 %","2111"
"Pedro Astacio","Red Sox","34","8.2","52","102","154","59.2 %","88.5","7.9 %","78.7","","","16.5 %","75.5","16.5 %","78.4","","","","","1.3 %","862"
"Jeremy Griffiths","Astros","26","4.1","28","50","78","62.3 %","88.5","3.9 %","79.0","","","18.2 %","73.5","15.6 %","80.9","","","","","1.3 %","1731"
"Dave Lee","Indians","31","4.1","41","67","108","77.8 %","91.7","19.4 %","81.2","","","","","2.8 %","84.0","","","","","","1843"
"Travis Phelps","Brewers","26","6.0","57","83","140","62.3 %","88.0","28.6 %","82.5","","","1.3 %","75.0","7.8 %","81.0","","","","","45.0 %","1221"
"Jeff Bajenaru","White Sox","26","8.1","64","94","158","56.6 %","91.0","13.1 %","82.4","","","11.5 %","77.0","18.9 %","78.9","","","","","22.2 %","2920"
"Kevin Jarvis","- - -","34","15.0","123","188","311","52.3 %","89.1","16.1 %","82.3","","","13.2 %","74.3","18.4 %","80.1","","","","","1.0 %","1037"
"Ryan Snare","Rangers","25","3.1","30","33","63","66.1 %","88.9","1.6 %","79.0","","","6.5 %","72.0","25.8 %","78.8","","","","","1.6 %","1912"
"Eddie Oropesa","Padres","32","9.0","103","99","202","53.5 %","84.7","29.3 %","77.5","","","15.7 %","74.6","1.5 %","80.0","","","","","","69"
"Jose Capellan","Braves","23","8.0","74","103","177","79.6 %","94.0","1.7 %","80.7","","","14.8 %","81.3","4.0 %","85.9","","","","","0.6 %","2236"
"Franklyn Gracesqui","Marlins","24","4.0","36","45","81","71.7 %","88.7","1.7 %","79.0","","","23.3 %","77.4","3.3 %","79.0","","","","","25.9 %","1921"
"Denny Stark","Rockies","29","26.0","233","298","531","66.8 %","88.4","19.2 %","81.4","","","","","14.0 %","81.1","","","","","17.5 %","452"
"Matt Mantei","Diamondbacks","30","10.2","85","130","215","77.5 %","94.8","8.6 %","82.9","","","13.9 %","76.5","","","","","","","29.8 %","64"
"Jeriome Robertson","Indians","27","14.0","107","161","268","40.4 %","86.4","31.8 %","80.7","","","9.0 %","71.6","18.8 %","76.8","","","","","7.1 %","1619"
"Santiago Casilla","Athletics","23","5.2","65","74","139","58.2 %","93.9","11.2 %","80.6","","","14.3 %","81.0","16.3 %","85.0","","","","","29.5 %","2873"
"Jason Young","Rockies","24","8.1","72","101","173","68.1 %","85.2","10.7 %","79.6","","","2.4 %","77.8","18.9 %","77.9","","","","","2.3 %","1707"
"Sam Narron","Rangers","22","2.2","26","35","61","54.2 %","83.4","","","","","10.2 %","71.8","33.9 %","77.2","1.7 %","","","","3.3 %","4516"
"Michael Tejera","- - -","27","9.1","97","119","216","65.9 %","87.5","16.7 %","76.8","","","13.8 %","74.1","3.6 %","77.4","","","","","36.1 %","542"
"Kevin Appier","Royals","36","4.0","39","47","86","52.3 %","87.2","15.1 %","79.2","","","11.6 %","76.5","11.6 %","79.7","9.3 %","78.7","","","","3"
"Dusty Bergman","Angels","26","2.0","11","18","29","69.0 %","86.7","17.2 %","82.4","","","3.5 %","73.0","10.3 %","79.7","","","","","","2643"
"Rafael Soriano","Mariners","24","3.1","37","58","95","70.5 %","91.7","22.1 %","81.5","","","","","4.2 %","85.5","3.2 %","84.5","","","","1100"
"Eduardo Villacis","Royals","24","3.1","30","36","66","69.7 %","","","","","","10.6 %","","6.1 %","","13.6 %","","","","","1922"
"Rigo Beltran","Expos","34","0.2","5","7","12","58.3 %","85.3","41.7 %","79.0","","","","","","","","","","","","1916"
"Travis Hughes","Rangers","26","1.1","16","22","38","68.4 %","93.9","29.0 %","86.2","","","","","2.6 %","84.0","","","","","","2045"
"Chris Gissell","Rockies","26","8.2","67","124","191","67.9 %","88.9","18.4 %","81.7","","","5.3 %","74.2","8.4 %","81.1","","","","","0.5 %","2015"
"Marty McLeary","Padres","29","3.2","35","54","89","74.7 %","92.3","19.5 %","84.0","","","4.6 %","76.3","1.2 %","88.0","","","","","2.3 %","2022"
"James Baldwin","Mets","32","6.0","51","79","130","60.3 %","88.9","8.7 %","84.9","","","11.1 %","79.3","19.8 %","79.6","","","","","3.1 %","1064"
"Josh Stewart","White Sox","25","7.2","61","106","167","60.5 %","86.7","2.3 %","83.0","","","25.6 %","72.0","11.6 %","75.8","","","","","48.5 %","1683"
"Shawn Hill","Expos","23","9.0","86","115","201","68.2 %","88.0","","","","","24.4 %","75.7","7.5 %","79.9","","","","","","1882"
"Kevin Walker","Giants","27","1.2","26","27","53","47.2 %","89.8","47.2 %","81.7","","","","","5.7 %","81.3","","","","","","1060"
"Damian Moss","Devil Rays","27","8.0","68","92","160","60.6 %","88.3","13.8 %","82.7","","","7.5 %","68.5","18.1 %","82.4","","","","","","107"
"Brad Thomas","Twins","26","2.2","18","35","53","70.6 %","90.2","5.9 %","84.0","","","17.7 %","73.3","5.9 %","84.0","","","","","67.9 %","757"
"Adam Peterson","Blue Jays","25","2.2","26","38","64","70.3 %","93.1","4.7 %","83.7","","","1.6 %","80.0","23.4 %","82.9","","","","","","4523"
"Joe Nelson","Red Sox","29","2.2","34","45","79","54.4 %","90.4","","","","","12.7 %","76.0","32.9 %","78.9","","","","","","108"
"Grant Roberts","Mets","26","4.2","39","55","94","44.4 %","86.8","40.0 %","85.1","","","14.4 %","77.0","1.1 %","81.0","","","","","4.3 %","894"
"Alex Graman","Yankees","26","5.0","47","74","121","52.1 %","89.1","18.2 %","81.2","","","14.1 %","72.3","15.7 %","78.6","","","","","","1910"
"Andy Pratt","Cubs","24","1.2","33","14","47","45.5 %","90.6","30.3 %","79.4","","","9.1 %","","15.2 %","82.8","","","","","29.8 %","1640"
"Leo Estrella","Giants","29","1.1","9","25","34","73.5 %","91.1","26.5 %","84.9","","","","","","","","","","","","277"
"Merkin Valdez","Giants","22","1.2","24","33","57","68.4 %","95.1","8.8 %","80.2","","","","","22.8 %","83.6","","","","","","7019"
"Joe Beimel","Twins","27","1.2","21","26","47","55.2 %","89.8","34.5 %","78.5","","","","","10.3 %","79.3","","","","","38.3 %","979"
"Todd Zeile","Mets","38","1.0","13","18","31","19.4 %","75.6","","","","","9.7 %","57.7","","","","","71.0 %","55.1","","457"
"Jason Anderson","Indians","25","1.0","23","17","40","80.6 %","89.3","19.4 %","83.0","","","","","","","","","","","10.0 %","1661"
"Lino Urdaneta","Tigers","24","0.0","10","16","26","61.5 %","92.1","11.5 %","80.7","","","11.5 %","80.0","15.4 %","81.3","","","","","","1862"
"Dave Maurer","Blue Jays","29","1.1","33","21","54","61.1 %","86.2","11.1 %","78.2","","","3.7 %","","24.1 %","78.6","","","","","","394"
"Jared Fernandez","Astros","32","1.0","28","24","52","13.5 %","78.3","","","","","","","","","","","86.5 %","67.3","","324"
"Mike Bynum","Padres","26","0.2","13","12","25","64.0 %","90.8","32.0 %","84.3","","","","","4.0 %","81.0","","","","","","1022"
