"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Daniel Cabrera","- - -","28","51.0","422","538","960","69.5 %","90.9","21.7 %","78.8","","","0.3 %","77.3","8.5 %","81.3","","","","","1.7 %","1931"
"Jose Arredondo","Angels","25","45.0","325","454","779","64.4 %","92.5","10.6 %","84.9","","","","","","","25.1 %","83.9","","","2.7 %","4722"
"Scott Olsen","Nationals","25","62.2","368","674","1042","56.4 %","88.0","24.8 %","79.1","","","","","18.8 %","82.0","","","","","1.6 %","4529"
"Carlos Torres","White Sox","26","28.1","206","279","485","50.1 %","90.4","","","36.9 %","86.1","10.0 %","79.4","3.0 %","78.3","","","","","2.9 %","7624"
"Saul Rivera","Nationals","31","38.1","217","403","620","44.9 %","88.7","20.9 %","83.9","31.7 %","87.8","0.2 %","82.0","2.3 %","86.0","","","","","2.9 %","2027"
"Matt Harrison","Rangers","23","63.1","431","637","1068","68.0 %","90.9","9.9 %","85.4","","","6.7 %","76.1","15.4 %","81.7","","","","","2.9 %","5551"
"Derek Holland","Rangers","22","138.1","819","1414","2233","70.4 %","92.5","12.5 %","82.0","","","6.7 %","74.9","10.4 %","83.9","","","","","1.1 %","4141"
"Marco Estrada","Nationals","25","7.1","61","91","152","61.6 %","89.7","3.3 %","82.0","","","13.9 %","80.2","21.2 %","79.8","","","","","0.7 %","1118"
"Roy Corcoran","Mariners","29","19.0","144","176","320","88.3 %","90.9","8.9 %","81.4","","","","","2.9 %","84.7","","","","","1.3 %","1780"
"David Purcey","Blue Jays","27","48.0","351","532","883","67.2 %","91.2","13.3 %","83.2","","","8.5 %","72.7","11.1 %","81.6","","","","","0.9 %","8360"
"Joel Peralta","Rockies","33","24.2","172","279","451","57.3 %","91.7","0.5 %","83.0","","","19.9 %","78.5","","","22.4 %","81.7","","","1.8 %","2332"
"Anthony Swarzak","Twins","23","59.0","400","653","1053","72.7 %","90.3","","","","","15.4 %","75.7","11.9 %","81.0","","","","","0.8 %","7466"
"Felipe Paulino","Astros","25","97.2","669","1084","1753","59.1 %","95.4","31.4 %","86.2","","","4.0 %","76.1","5.6 %","86.1","","","","","1.7 %","3777"
"Roberto Hernandez","Indians","28","125.1","921","1345","2266","72.2 %","93.0","7.6 %","85.6","","","","","20.2 %","86.8","","","","","1.4 %","3273"
"John Smoltz","- - -","42","78.0","451","865","1316","41.3 %","91.4","37.7 %","84.7","","","7.5 %","76.7","3.9 %","85.0","9.6 %","86.0","","","0.5 %","115"
"Alfredo Figaro","Tigers","24","17.0","123","194","317","66.0 %","92.1","28.9 %","81.6","","","1.9 %","76.5","3.2 %","79.5","","","","","1.6 %","8404"
"Troy Percival","Rays","39","11.1","93","126","219","71.3 %","90.5","6.5 %","83.3","","","9.3 %","75.6","13.0 %","82.6","","","","","1.4 %","29"
"Manny Parra","Brewers","26","140.0","1026","1528","2554","58.5 %","91.5","0.9 %","83.6","","","14.5 %","76.0","16.5 %","83.6","9.6 %","83.5","","","1.1 %","4279"
"Dave Bush","Brewers","29","114.1","699","1157","1856","49.3 %","87.9","8.0 %","81.5","16.0 %","84.1","17.7 %","67.6","9.1 %","81.8","","","","","0.8 %","4635"
"Mike Ekstrom","Padres","25","18.1","122","195","317","63.6 %","91.4","31.0 %","84.1","","","","","5.4 %","84.0","","","","","0.3 %","7488"
"Billy Buckner","Diamondbacks","25","77.1","498","806","1304","55.4 %","88.8","0.1 %","80.0","5.0 %","83.6","23.9 %","79.6","15.6 %","82.2","","","","","1.2 %","8253"
"Jorge Sosa","Nationals","32","22.1","159","249","408","41.7 %","92.2","57.3 %","86.1","","","","","1.0 %","84.5","","","","","2.9 %","1228"
"Antonio Bastardo","Phillies","23","23.2","170","276","446","73.8 %","91.7","14.8 %","82.4","","","","","11.4 %","84.6","","","","","1.6 %","8844"
"B.J. Ryan","Blue Jays","33","20.2","160","237","397","60.6 %","87.2","39.4 %","81.2","","","","","","","","","","","4.0 %","168"
"Jason Berken","Orioles","25","119.2","789","1253","2042","59.8 %","92.1","16.0 %","83.4","","","12.3 %","78.6","11.9 %","82.8","","","","","1.8 %","5673"
"Luke Hochevar","Royals","25","143.0","849","1500","2349","58.4 %","91.8","22.8 %","83.6","3.2 %","89.1","13.3 %","76.7","1.1 %","84.3","1.2 %","83.2","","","1.5 %","6943"
"Denny Stark","Mariners","34","11.0","103","137","240","76.7 %","92.5","6.4 %","82.3","","","","","16.8 %","84.5","","","","","15.8 %","452"
"Anthony Reyes","Indians","27","38.1","301","382","683","67.2 %","87.6","","","","","11.5 %","75.8","21.2 %","75.6","","","","","13.8 %","7105"
"Scot Shields","Angels","33","17.2","137","177","314","81.2 %","91.6","","","","","18.8 %","79.8","","","","","","","","35"
"Glendon Rusch","Rockies","34","18.2","116","223","339","68.8 %","89.0","13.0 %","79.1","","","11.8 %","74.2","6.4 %","80.3","","","","","2.7 %","707"
"Mike Dunn","Yankees","24","4.0","40","41","81","81.5 %","93.3","12.4 %","85.0","","","","","6.2 %","85.2","","","","","","9948"
"Andy Sonnanstine","Rays","26","99.2","604","1109","1713","23.0 %","87.2","15.0 %","78.0","45.8 %","86.4","14.4 %","74.3","1.8 %","81.7","","","","","1.6 %","7667"
"Sergio Mitre","Yankees","28","51.2","330","548","878","69.6 %","91.0","0.2 %","78.5","","","14.1 %","78.5","16.1 %","83.6","","","","","0.8 %","1773"
"Oliver Perez","Mets","27","66.0","564","746","1310","65.3 %","90.0","22.6 %","78.9","","","1.1 %","75.2","11.0 %","84.9","","","","","1.4 %","1514"
"Collin Balester","Nationals","23","30.1","192","321","513","70.6 %","91.5","","","","","27.0 %","76.7","2.4 %","85.1","","","","","1.2 %","6883"
"David Patton","Cubs","25","27.2","197","298","495","61.6 %","90.7","36.1 %","78.9","","","","","2.3 %","84.6","","","","","3.2 %","7503"
"Juan Rincon","- - -","30","36.2","265","364","629","57.5 %","92.5","41.1 %","85.9","","","","","1.5 %","82.9","","","","","4.0 %","752"
"Phil Dumatrait","Pirates","27","13.0","100","137","237","66.0 %","91.1","25.9 %","81.3","","","3.3 %","77.7","4.7 %","81.1","","","","","10.6 %","8598"
"Jo-Jo Reyes","Braves","24","27.0","175","257","432","64.8 %","89.2","20.8 %","82.2","","","4.3 %","74.8","10.1 %","82.6","","","","","3.2 %","5559"
"Jeff Stevens","Cubs","25","12.2","101","137","238","72.3 %","91.3","8.7 %","82.9","","","19.1 %","72.8","","","","","","","2.9 %","3367"
"Doug Slaten","Diamondbacks","29","6.1","46","76","122","64.8 %","90.7","29.5 %","81.2","","","","","5.7 %","84.4","","","","","","3107"
"Scott Schoeneweis","Diamondbacks","35","24.0","152","247","399","74.3 %","88.2","25.7 %","79.6","","","","","","","","","","","1.5 %","33"
"Josh Banks","Padres","26","22.2","128","245","373","66.3 %","87.9","7.1 %","85.9","","","8.2 %","70.8","8.0 %","78.3","7.4 %","78.3","3.0 %","73.9","2.1 %","5570"
"Dana Eveland","Athletics","25","44.0","334","505","839","51.6 %","88.8","22.3 %","83.1","8.2 %","87.6","7.5 %","78.2","10.4 %","82.7","","","","","1.2 %","5508"
"Donnie Veal","Pirates","24","16.1","181","183","364","73.3 %","91.6","","","","","23.1 %","76.8","3.6 %","84.5","","","","","1.4 %","4741"
"Chad Reineke","Athletics","27","5.0","31","58","89","63.2 %","90.9","34.5 %","82.1","","","","","2.3 %","79.0","","","","","2.3 %","7641"
"Brad Lidge","Phillies","32","58.2","452","691","1143","50.3 %","93.6","49.3 %","85.4","","","","","0.4 %","84.8","","","","","1.5 %","563"
"Chris Ray","Orioles","27","43.1","295","488","783","56.7 %","93.9","35.0 %","85.1","","","","","","","8.3 %","85.3","","","5.0 %","6315"
"Rafael Perez","Indians","27","48.0","292","482","774","59.2 %","90.8","40.8 %","85.6","","","","","","","","","","","6.2 %","4078"
"Sidney Ponson","Royals","32","58.2","397","590","987","64.7 %","91.7","14.5 %","82.4","","","7.1 %","77.9","13.7 %","84.1","","","","","1.9 %","161"
"Neal Cotts","Cubs","29","11.0","92","130","222","67.9 %","90.3","31.2 %","85.5","","","","","0.9 %","84.0","","","","","1.8 %","1797"
"Junichi Tazawa","Red Sox","23","25.1","192","306","498","65.5 %","89.7","","","","","22.9 %","75.2","","","11.7 %","81.1","","","","4079"
"Dontrelle Willis","Tigers","27","33.2","262","354","616","75.4 %","88.4","19.0 %","79.8","","","","","5.7 %","79.9","","","","","2.4 %","1703"
"Joe Martinez","Giants","26","30.0","201","338","539","67.2 %","90.0","0.6 %","80.0","","","26.4 %","80.8","5.9 %","78.5","","","","","2.2 %","3935"
"Tyler Yates","Pirates","31","12.0","90","120","210","70.9 %","95.7","19.2 %","89.7","","","","","9.9 %","86.2","","","","","3.3 %","1527"
"Jimmy Gobble","White Sox","27","12.0","97","135","232","50.2 %","89.1","43.6 %","84.1","","","0.4 %","76.0","5.7 %","81.3","","","","","2.2 %","1791"
"Jeff Samardzija","Cubs","24","34.2","234","374","608","67.8 %","93.8","15.2 %","82.1","","","1.5 %","77.8","2.7 %","83.6","12.8 %","85.0","","","1.3 %","3254"
"Sean Henn","- - -","28","14.1","128","176","304","74.9 %","92.5","21.4 %","81.4","","","","","3.7 %","81.4","","","","","1.6 %","2147"
"Jesus Colome","- - -","31","21.1","133","230","363","81.5 %","94.7","11.8 %","88.5","","","","","6.7 %","87.7","","","","","1.7 %","1198"
"Clayton Mortensen","- - -","24","30.2","218","353","571","54.3 %","90.0","26.1 %","84.8","","","","","19.6 %","82.8","","","","","0.7 %","3166"
"Jess Todd","- - -","23","22.1","152","273","425","12.1 %","90.3","33.1 %","84.0","54.8 %","89.9","","","","","","","","","1.2 %","3805"
"Pedro Strop","Rangers","24","7.0","53","74","127","66.9 %","95.0","15.0 %","83.4","","","","","","","18.1 %","86.3","","","","4070"
"Bobby Mosebach","Angels","24","2.1","34","32","66","78.8 %","93.9","21.2 %","85.6","","","","","","","","","","","","6927"
"Hayden Penn","Marlins","24","22.0","213","280","493","63.6 %","91.5","","","","","22.5 %","76.3","13.9 %","83.3","","","","","2.4 %","4893"
"Jorge Julio","Brewers","30","17.1","144","187","331","60.5 %","93.8","30.3 %","83.3","","","","","9.3 %","84.8","","","","","2.1 %","148"
"Rich Hill","Orioles","29","57.2","445","680","1125","56.4 %","88.1","0.4 %","79.5","","","35.8 %","71.3","7.4 %","81.5","","","","","2.0 %","4806"
"Zack Segovia","Nationals","26","10.1","79","122","201","63.5 %","92.8","28.4 %","82.0","","","","","8.1 %","81.9","","","","","2.0 %","8742"
"Yorman Bazardo","Astros","24","32.0","215","337","552","61.8 %","91.7","21.3 %","83.7","","","","","16.9 %","83.0","","","","","0.5 %","3143"
"Bryan Augenstein","Diamondbacks","22","17.0","87","180","267","58.4 %","87.4","34.6 %","77.0","","","","","7.0 %","78.8","","","","","3.8 %","936"
"Casey Fien","Tigers","25","11.1","79","128","207","74.8 %","91.5","24.8 %","80.1","","","","","0.5 %","82.0","","","","","2.4 %","3926"
"Philip Humber","Twins","26","9.0","99","122","221","67.4 %","90.8","","","","","27.9 %","78.2","4.7 %","83.8","","","","","2.7 %","8586"
"Adam Eaton","- - -","31","49.0","371","589","960","53.7 %","89.4","11.5 %","79.7","13.2 %","86.8","14.5 %","73.6","7.1 %","82.3","","","","","3.7 %","1029"
"Geoff Geary","Astros","32","20.0","134","218","352","50.7 %","89.3","13.7 %","81.3","","","23.7 %","79.2","11.9 %","82.5","","","","","4.3 %","1813"
"Jon Switzer","Mets","29","3.1","28","39","67","64.2 %","88.7","28.4 %","82.2","","","","","7.5 %","81.2","","","","","","1786"
"Kevin Mulvey","- - -","24","24.1","161","273","434","57.7 %","88.7","23.8 %","82.1","","","14.0 %","75.7","4.4 %","78.5","","","","","1.4 %","6947"
"Graham Taylor","Marlins","25","11.0","120","134","254","71.4 %","83.5","10.6 %","75.1","","","","","18.0 %","77.4","","","","","3.5 %","3719"
"Mike Lincoln","Reds","34","23.0","160","224","384","51.6 %","90.3","","","11.8 %","88.6","32.5 %","76.5","4.0 %","83.3","","","","","3.1 %","1457"
"Brian Wolfe","Blue Jays","28","15.1","112","176","288","68.4 %","93.4","","","14.9 %","92.1","16.3 %","81.7","0.4 %","83.0","","","","","2.1 %","8515"
"Victor Marte","Royals","28","12.0","99","103","202","60.9 %","94.1","2.0 %","85.3","","","23.9 %","82.5","13.2 %","86.9","","","","","2.5 %","5158"
"Scott Lewis","Indians","25","4.1","33","61","94","71.4 %","86.8","2.2 %","77.0","","","5.5 %","74.0","20.9 %","79.3","","","","","3.2 %","7322"
"Wilton Lopez","Astros","25","19.1","127","209","336","74.9 %","91.7","13.4 %","82.8","","","","","11.6 %","83.4","","","","","0.3 %","4227"
"Masa Kobayashi","Indians","35","9.2","50","84","134","76.2 %","90.4","20.8 %","84.0","","","","","1.5 %","83.5","1.5 %","86.0","","","3.0 %","3276"
"Doug Waechter","Royals","28","5.1","42","71","113","64.6 %","88.4","29.2 %","82.0","","","","","6.2 %","83.9","","","","","","1814"
"Fernando Cabrera","Red Sox","27","5.1","44","64","108","51.9 %","91.3","44.2 %","81.7","","","","","3.9 %","84.0","","","","","3.7 %","2105"
"Kris Benson","Rangers","34","22.1","162","256","418","46.6 %","88.7","19.1 %","82.3","18.6 %","84.9","5.6 %","75.3","10.1 %","81.0","","","","","1.0 %","982"
"Carlos Silva","Mariners","30","30.1","235","332","567","83.1 %","89.9","5.7 %","81.2","","","","","11.2 %","81.3","","","","","1.1 %","973"
"Jeremy Bonderman","Tigers","26","10.1","78","115","193","74.6 %","90.8","20.8 %","82.0","","","","","4.6 %","82.9","","","","","10.4 %","1667"
"Walter Silva","Padres","32","24.2","197","289","486","52.8 %","87.8","25.6 %","81.7","","","13.6 %","74.9","8.0 %","81.5","","","","","0.2 %","5157"
"Josh Kinney","Cardinals","30","15.1","118","158","276","50.9 %","90.3","33.2 %","82.3","2.6 %","89.7","13.3 %","79.1","","","","","","","1.8 %","3638"
"Buddy Carlyle","Braves","31","21.1","170","279","449","68.9 %","89.0","1.9 %","84.1","20.2 %","84.6","0.9 %","70.8","8.0 %","81.1","","","","","5.4 %","2010"
"Carlos Carrasco","Indians","22","22.1","159","241","400","59.6 %","92.3","2.6 %","82.5","","","11.8 %","77.0","26.1 %","85.3","","","","","2.3 %","6632"
"Logan Kensing","- - -","26","35.1","231","376","607","67.9 %","93.3","20.1 %","80.2","10.5 %","87.3","0.2 %","81.0","1.3 %","87.5","","","","","1.5 %","6166"
"Duaner Sanchez","Padres","29","11.0","89","120","209","51.2 %","89.3","12.2 %","85.8","","","3.9 %","78.8","32.7 %","80.6","","","","","1.9 %","1518"
"Josh Butler","Brewers","24","4.0","46","56","102","63.7 %","90.4","2.9 %","82.7","","","19.6 %","79.6","13.7 %","83.4","","","","","","1141"
"Dusty Brown","Red Sox","27","1.0","4","9","13","100.0 %","77.2","","","","","","","","","","","","","","3420"
"Jesse Litsch","Blue Jays","24","9.0","62","96","158","42.8 %","89.9","0.7 %","79.0","38.2 %","86.7","7.2 %","76.5","11.2 %","81.8","","","","","3.8 %","3688"
"Osiris Matos","Giants","24","6.0","41","84","125","64.5 %","90.6","21.8 %","80.7","","","","","13.7 %","82.1","","","","","0.8 %","4100"
"Hunter Jones","Red Sox","25","12.2","99","152","251","58.7 %","86.9","40.5 %","75.7","","","","","0.8 %","81.5","","","","","1.6 %","4656"
"Anthony Ortega","Angels","23","12.2","99","149","248","59.7 %","90.8","2.8 %","83.1","","","21.4 %","80.6","16.1 %","79.9","","","","","","6745"
"Javier Lopez","Red Sox","31","11.2","117","131","248","63.2 %","86.8","24.7 %","74.7","","","","","12.2 %","79.4","","","","","0.4 %","1663"
"Zach Jackson","Indians","26","8.2","56","104","160","52.9 %","87.9","19.0 %","81.4","11.1 %","85.9","0.7 %","77.0","16.3 %","82.9","","","","","4.4 %","8356"
"Damaso Marte","Yankees","34","13.1","99","135","234","68.1 %","91.7","31.0 %","80.9","","","","","0.9 %","83.0","","","","","2.1 %","247"
"Wil Ledezma","Nationals","28","5.2","39","72","111","62.2 %","93.0","30.6 %","83.9","","","","","7.2 %","82.7","","","","","","1669"
"Jhonny Nunez","White Sox","23","5.2","42","72","114","55.3 %","93.3","","","42.1 %","86.1","","","2.6 %","87.3","","","","","","6640"
"Michael Bowden","Red Sox","22","16.0","133","173","306","68.1 %","91.9","14.6 %","84.2","","","4.0 %","80.1","13.3 %","83.4","","","","","1.6 %","4440"
"P.J. Walters","Cardinals","24","16.0","122","189","311","60.0 %","88.9","17.4 %","77.4","","","4.3 %","71.8","18.4 %","76.4","","","","","1.9 %","9557"
"Chien-Ming Wang","Yankees","29","42.0","288","459","747","81.3 %","91.8","12.6 %","83.1","","","","","2.7 %","81.2","3.4 %","84.3","","","1.5 %","2074"
"Trevor Bell","Angels","22","20.1","165","254","419","68.1 %","92.5","19.2 %","85.5","","","","","12.7 %","84.9","","","","","1.9 %","7074"
"Alfredo Simon","Orioles","28","6.1","48","68","116","63.7 %","92.3","","","","","8.9 %","74.2","","","27.4 %","80.9","","","2.6 %","2155"
"Warner Madrigal","Rangers","25","12.2","115","163","278","67.9 %","91.4","17.5 %","83.1","","","","","","","14.6 %","82.2","","","1.4 %","6419"
"Lenny DiNardo","Royals","29","21.1","176","280","456","75.6 %","84.3","","","","","10.0 %","72.6","14.4 %","76.6","","","","","1.1 %","1894"
"Chris Lambert","- - -","26","12.1","82","136","218","54.2 %","89.6","0.5 %","78.0","","","20.8 %","76.0","24.5 %","79.8","","","","","0.9 %","8047"
"Brandon Backe","Astros","31","13.0","95","137","232","58.4 %","88.9","22.6 %","81.8","4.4 %","87.6","9.3 %","74.8","5.3 %","82.6","","","","","2.6 %","1529"
"Winston Abreu","- - -","32","6.0","53","75","128","54.7 %","92.0","38.3 %","83.8","","","","","7.0 %","84.4","","","","","","582"
"Chris Leroux","Marlins","25","6.2","53","76","129","78.7 %","93.6","11.8 %","85.5","","","","","9.5 %","87.1","","","","","1.6 %","7645"
"John Koronka","Marlins","28","7.1","66","88","154","66.0 %","87.9","11.1 %","79.9","","","2.6 %","71.5","20.3 %","79.5","","","","","0.7 %","2130"
"Chris Bootcheck","Pirates","30","14.2","113","169","282","68.8 %","93.6","24.8 %","82.2","5.7 %","88.1","","","0.7 %","82.0","","","","","","1842"
"Andrew Carpenter","Phillies","24","5.2","53","83","136","56.4 %","89.1","18.1 %","83.3","","","2.3 %","73.3","6.8 %","82.4","16.5 %","83.9","","","2.2 %","9533"
"Alex Hinshaw","Giants","26","6.0","66","71","137","71.5 %","91.1","8.0 %","81.9","","","19.7 %","71.8","0.7 %","85.0","","","","","","3941"
"Chad Paronto","Astros","33","6.2","42","84","126","57.3 %","90.1","34.7 %","83.6","","","","","8.1 %","82.5","","","","","1.6 %","399"
"Billy Traber","Red Sox","29","3.2","29","41","70","61.4 %","84.3","14.3 %","81.3","","","","","24.3 %","75.1","","","","","","410"
"Tim Dillard","Brewers","25","4.1","37","49","86","61.0 %","89.9","30.5 %","83.2","","","","","8.5 %","84.9","","","","","4.7 %","5518"
"Cesar Carrillo","Padres","25","10.1","109","125","234","51.7 %","91.9","0.4 %","82.0","","","23.5 %","78.7","24.4 %","85.2","","","","","1.7 %","4697"
"Brandon Webb","Diamondbacks","30","4.0","35","42","77","73.3 %","86.6","","","","","20.0 %","74.2","6.7 %","77.4","","","","","2.6 %","1692"
"Josh Wilson","- - -","28","2.0","20","21","41","87.5 %","86.9","","","","","5.0 %","71.5","7.5 %","79.7","","","","","2.4 %","2102"
"Bobby Korecky","Diamondbacks","29","6.0","50","74","124","56.9 %","90.7","34.2 %","79.8","","","","","8.9 %","84.8","","","","","0.8 %","4608"
"Wes Whisler","White Sox","26","1.1","19","11","30","70.0 %","88.0","13.3 %","83.0","","","","","16.7 %","79.2","","","","","","8023"
"Yasuhiko Yabuta","Royals","36","14.0","138","195","333","57.0 %","91.7","7.7 %","81.3","","","","","21.0 %","82.3","14.3 %","76.8","","","9.9 %","3277"
"Billy Sadler","Astros","27","1.1","10","15","25","50.0 %","89.8","","","","","25.0 %","77.3","25.0 %","80.8","","","","","4.0 %","6235"
"Brad Mills","Blue Jays","24","7.2","75","113","188","48.7 %","87.4","","","","","22.5 %","72.5","28.9 %","75.2","","","","","0.5 %","4420"
"Brian Burres","Blue Jays","28","6.1","64","70","134","54.9 %","87.4","14.3 %","81.5","","","10.5 %","72.9","20.3 %","80.4","","","","","0.8 %","3425"
"Jay Marshall","Athletics","26","7.1","39","75","114","78.6 %","83.7","4.5 %","71.6","","","","","17.0 %","75.6","","","","","1.8 %","5546"
"Josh Rupe","Rangers","26","4.2","46","64","110","64.2 %","90.7","16.5 %","83.3","","","12.8 %","71.4","6.4 %","80.3","","","","","0.9 %","7206"
"R.J. Swindle","Brewers","25","6.2","52","100","152","31.1 %","82.0","52.0 %","72.2","","","8.8 %","54.0","8.1 %","73.1","","","","","2.6 %","539"
"Armando Gabino","Twins","25","3.2","43","52","95","63.8 %","91.0","21.3 %","83.7","","","","","14.9 %","82.5","","","","","1.1 %","3387"
"Bob McCrory","Orioles","27","7.1","87","107","194","76.7 %","95.2","12.7 %","87.5","","","","","10.6 %","86.0","","","","","2.6 %","5924"
"David Riske","Brewers","32","1.0","9","16","25","76.0 %","87.5","","","","","8.0 %","71.0","","","16.0 %","76.5","","","","402"
"Arturo Lopez","Padres","26","2.1","30","33","63","65.1 %","91.7","17.5 %","81.5","","","","","17.5 %","81.5","","","","","","3319"
"Tom Gordon","Diamondbacks","41","1.2","22","14","36","47.2 %","90.6","2.8 %","86.0","27.8 %","87.0","22.2 %","80.6","","","","","","","","282"
"Juan Morillo","Twins","25","2.0","20","22","42","85.7 %","97.6","14.3 %","89.0","","","","","","","","","","","","3369"
"Victor Garate","Nationals","24","2.0","30","31","61","76.7 %","87.3","23.3 %","75.8","","","","","","","","","","","1.6 %","4036"
"Jack Egbert","White Sox","26","2.2","32","46","78","69.4 %","88.8","","","","","20.8 %","76.4","9.7 %","79.6","","","","","7.7 %","7487"
"Anthony Claggett","- - -","24","3.2","43","64","107","63.6 %","90.9","26.2 %","83.4","","","","","10.3 %","84.0","","","","","","4116"
"Fernando Rodriguez","Angels","25","0.2","14","20","34","73.5 %","90.8","","","5.9 %","88.0","17.7 %","75.8","2.9 %","86.0","","","","","","7558"
"Vladimir Nunez","Braves","34","1.0","13","17","30","51.7 %","90.9","24.1 %","80.6","","","","","24.1 %","83.9","","","","","3.3 %","532"
"Luis Mendoza","Rangers","25","1.0","11","11","22","81.0 %","91.5","","","","","9.5 %","79.5","9.5 %","86.0","","","","","4.6 %","3126"
"Dave Davidson","Marlins","25","1.0","24","28","52","67.3 %","90.5","","","","","11.5 %","77.3","21.2 %","85.9","","","","","","4929"
"Paul Janish","Reds","26","2.0","23","41","64","78.1 %","89.2","","","","","","","21.9 %","79.8","","","","","","7412"
"Radhames Liz","Orioles","25","1.1","23","32","55","63.6 %","92.9","16.4 %","79.2","","","","","20.0 %","83.7","","","","","","5843"
"Chad Fox","Cubs","38","0.1","16","11","27","77.8 %","92.4","22.2 %","83.0","","","","","","","","","","","","684"
